mean_X,mean_Y,mean_Z,var_X,var_Y,var_Z,max_X,max_Y,max_Z,min_X,min_Y,min_Z,iqr_X,iqr_Y,iqr_Z,rms_X,rms_Y,rms_Z,zcr_X,zcr_Y,zcr_Z,timestamp
0.1400850637254902,-0.012115020392156861,-0.03621438862745097,0.37747428560997015,0.4892870930134742,0.18487400334106183,3.05066347,2.74544048,1.09289551,-0.96541178,-2.16690588,-1.34902549,0.38824143499999997,0.19676494500000002,0.393649695,0.6301572110901729,0.6995955022243757,0.43149216132477064,0.21568627450980393,0.45098039215686275,0.1568627450980392,2995
0.1403947282,-0.009880208999999984,-0.035008048599999994,0.38501888082574404,0.4988181213938595,0.1884972653385298,3.05066347,2.74544048,1.09289551,-0.96541178,-2.16690588,-1.34902549,0.3902928925,0.194278955,0.3966608625,0.636183590272569,0.7063396774383718,0.43557184115287995,0.22,0.44,0.16,2995
0.13488788705882354,-0.019070354117647043,-0.06038663862745098,0.378985755973339,0.49326031227971906,0.21700488211704205,3.05066347,2.74544048,1.09289551,-0.96541178,-2.16690588,-1.34902549,0.396430635,0.198288915,0.4004955250000001,0.630222578180545,0.7025837962021978,0.4697354875265061,0.23529411764705882,0.45098039215686275,0.1568627450980392,3054
0.1282059049019608,-0.0279242850980392,-0.08567918941176472,0.3837591347136761,0.4969528351710263,0.25504823891454037,3.05066347,2.74544048,1.09289551,-0.96541178,-2.16690588,-1.47005939,0.42287855999999996,0.20436381999999997,0.426851745,0.6326103767449652,0.7055016660995655,0.5122393604681287,0.23529411764705882,0.45098039215686275,0.1568627450980392,3111
0.13620555411764707,-0.03078173647058822,-0.08083242960784315,0.38475511416785807,0.49709378512758995,0.25424498119080363,3.05066347,2.74544048,1.09289551,-0.96541178,-2.16690588,-1.47005939,0.438048185,0.20436381999999997,0.4004955250000001,0.6350646165079215,0.7057204123643688,0.5106651181225428,0.2549019607843137,0.45098039215686275,0.17647058823529413,3168
0.1258390674509804,-0.028343022941176455,-0.08937302960784314,0.3926732131377223,0.4978620016656319,0.26016763125031417,3.05066347,2.74544048,1.09289551,-0.96541178,-2.16690588,-1.47005939,0.465550785,0.22439717999999997,0.426851745,0.6391468407452662,0.7061623953561078,0.5178370107201672,0.27450980392156865,0.45098039215686275,0.19607843137254902,3227
0.10120836196078432,-0.02429417058823528,-0.10479171803921569,0.42636229873770004,0.498637641863739,0.2775496889383779,3.05066347,2.74544048,1.09289551,-1.19844317,-2.16690588,-1.47005939,0.47466362,0.24045657999999998,0.43005680500000004,0.6607612513370357,0.7065605767294897,0.5371508103949842,0.3137254901960784,0.43137254901960786,0.23529411764705882,3285
0.09146498470588234,-0.04650348764705882,-0.11925481549019608,0.43689006001796726,0.5133450805211971,0.28909509622573254,3.05066347,2.74544048,1.09289551,-1.19844317,-2.16690588,-1.47005939,0.49773233,0.229792595,0.46826296500000003,0.6672749833803262,0.717988617517393,0.5507420514572436,0.3137254901960784,0.4117647058823529,0.21568627450980393,3343
0.092917974,-0.04986298559999999,-0.1234156916,0.4455201911459969,0.5230363845803345,0.29399404076018926,3.05066347,2.74544048,1.09289551,-1.19844317,-2.16690588,-1.47005939,0.51486556,0.21259331499999998,0.47861477249999995,0.6739094457256564,0.7249294461623698,0.5560804561331889,0.3,0.38,0.22,3343
0.07120174980392158,-0.04720615862745097,-0.13354168901960783,0.46036422079024336,0.5131337056745096,0.29335624291277096,3.05066347,2.74544048,1.09289551,-1.19844317,-2.16690588,-1.47005939,0.521930475,0.219699385,0.49100643,0.6822271688853967,0.7178872662799288,0.5578437286722694,0.29411764705882354,0.43137254901960786,0.21568627450980393,3403
0.05010786000000001,-0.049027358627450966,-0.11554324156862744,0.47801590608082595,0.5130628617644128,0.3199189742378124,3.05066347,2.74544048,1.09289551,-1.19844317,-2.16690588,-1.47005939,0.5318354999999999,0.219699385,0.499201715,0.6932003344738125,0.7179599875051517,0.5772947383356257,0.29411764705882354,0.4117647058823529,0.23529411764705882,3458
0.0008529470588235521,-0.058499850392156855,-0.1348437398039216,0.5700023732220992,0.5163408701212053,0.3225236847239696,3.05066347,2.74544048,1.09289551,-2.16429949,-2.16690588,-1.47005939,0.5425086299999999,0.2274127,0.5055571750000001,0.754985497040032,0.7209459775996466,0.5837007100289302,0.21568627450980393,0.35294117647058826,0.2549019607843137,3517
-0.03470291352941173,-0.0548686325490196,-0.11662344607843138,0.6218250685996318,0.5156058397786333,0.34933082218532263,3.05066347,2.74544048,1.09289551,-2.16429949,-2.16690588,-1.47005939,0.574400035,0.219699385,0.5137524600000001,0.7893220893951097,0.7201502666919124,0.6024382543966903,0.21568627450980393,0.3333333333333333,0.27450980392156865,3573
-0.06862580784313725,-0.07190292019607841,-0.1091400805882353,0.6537627153727555,0.5266606955159117,0.35871673357319456,3.05066347,2.74544048,1.09289551,-2.16429949,-2.16690588,-1.47005939,0.5705580650000001,0.2274127,0.5137524600000001,0.8114630101704443,0.729267252417545,0.608792485797912,0.21568627450980393,0.3333333333333333,0.27450980392156865,3632
