id,date,eyeMoveUp,eyeMoveDown,eyeMoveLeft,eyeMoveRight,blinkSpeed,blinkStrength,walking,roll,pitch,yaw,accX,accY,accZ,fitError,powerLeft,noiseStatus,sequenceNumber
0,2024-02-21T20:20:00.762+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.75,-0.875,-16.0,0,5,false,233
1,2024-02-21T20:20:00.839+0900,1,0,0,0,0,0,false,0.0,0.0,0.0,-1.0,-1.25,-16.25,0,5,false,234
2,2024-02-21T20:20:00.873+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.5,-1.375,-16.8125,0,5,false,235
3,2024-02-21T20:20:00.912+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.5625,-1.875,-15.75,0,5,false,236
4,2024-02-21T20:20:00.985+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.625,-2.6875,-15.75,0,5,false,237
5,2024-02-21T20:20:01.030+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.3125,-2.75,-15.5625,0,5,false,238
6,2024-02-21T20:20:01.059+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.75,-3.0625,-16.0625,0,5,true,239
7,2024-02-21T20:20:01.139+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.6875,-3.25,-16.0,0,5,true,240
8,2024-02-21T20:20:01.173+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.1875,-3.625,-15.625,0,5,true,241
9,2024-02-21T20:20:01.211+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.1875,-4.125,-15.625,0,5,true,242
10,2024-02-21T20:20:01.288+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.5,-4.9375,-15.9375,0,5,true,243
11,2024-02-21T20:20:01.324+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.4375,-5.1875,-15.0,0,5,true,244
12,2024-02-21T20:20:01.364+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.625,-6.0625,-14.375,0,5,true,245
13,2024-02-21T20:20:01.438+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.6875,-6.8125,-14.5,0,5,true,246
14,2024-02-21T20:20:01.474+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.375,-7.1875,-14.3125,0,5,true,247
15,2024-02-21T20:20:01.513+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.125,-7.375,-13.625,0,5,true,248
16,2024-02-21T20:20:01.588+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.25,-7.75,-13.9375,0,5,true,249
17,2024-02-21T20:20:01.627+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.4375,-7.8125,-13.625,0,5,true,250
18,2024-02-21T20:20:01.661+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.5,-8.25,-13.75,0,5,true,251
19,2024-02-21T20:20:01.804+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.5,-8.25,-13.5,0,5,true,252
20,2024-02-21T20:20:01.805+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.25,-8.4375,-13.75,0,5,true,253
21,2024-02-21T20:20:01.809+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.125,-8.4375,-13.875,0,5,true,254
22,2024-02-21T20:20:01.885+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.4375,-8.625,-13.75,0,5,true,255
