id,date,eyeMoveUp,eyeMoveDown,eyeMoveLeft,eyeMoveRight,blinkSpeed,blinkStrength,walking,roll,pitch,yaw,accX,accY,accZ,fitError,powerLeft,noiseStatus,sequenceNumber
0,2024-02-21T20:25:36.766+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.8125,0.625,-16.625,0,5,true,42
1,2024-02-21T20:27:08.905+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.0625,1.3125,-16.25,0,5,true,93
2,2024-02-21T20:27:08.979+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.25,1.125,-16.125,0,5,true,94
3,2024-02-21T20:27:09.016+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.25,0.875,-15.75,0,5,true,95
4,2024-02-21T20:27:09.055+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.4375,1.0625,-16.5,0,5,true,96
5,2024-02-21T20:27:09.133+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.375,0.625,-16.625,0,5,true,97
6,2024-02-21T20:27:09.169+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.75,0.3125,-15.8125,0,5,true,98
7,2024-02-21T20:27:09.206+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.1875,-0.0625,-15.375,0,5,true,99
8,2024-02-21T20:27:09.292+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0,0.25,-16.5,0,5,true,100
9,2024-02-21T20:27:09.317+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.1875,0.1875,-16.5,0,5,true,101
10,2024-02-21T20:27:09.355+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.1875,0.4375,-16.125,0,5,true,102
11,2024-02-21T20:27:09.432+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.1875,0.875,-16.25,0,5,true,103
12,2024-02-21T20:27:09.467+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.125,0.9375,-15.75,0,5,true,104
13,2024-02-21T20:27:09.507+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.125,1.75,-16.0625,0,5,false,105
14,2024-02-21T20:27:09.584+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.125,1.9375,-16.5,0,5,false,106
15,2024-02-21T20:27:09.618+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.375,1.9375,-17.625,0,5,false,107
16,2024-02-21T20:27:09.657+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.25,1.1875,-17.8125,0,5,false,108
17,2024-02-21T20:27:09.734+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.1875,0.75,-16.9375,0,5,false,109
18,2024-02-21T20:27:09.768+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.4375,0.5625,-16.0625,0,5,false,110
19,2024-02-21T20:27:09.808+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.4375,-0.5,-15.6875,0,5,false,111
20,2024-02-21T20:27:09.884+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.375,-0.6875,-14.4375,0,5,false,112
21,2024-02-21T20:27:09.921+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.375,-1.125,-15.375,0,5,false,113
22,2024-02-21T20:27:09.961+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.125,-0.8125,-15.9375,0,5,false,114
23,2024-02-21T20:27:10.034+0900,0,0,0,7,0,0,false,0.0,0.0,0.0,0.0625,-1.0,-16.6875,0,5,false,115
24,2024-02-21T20:27:10.067+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.8125,-0.75,-15.5625,0,5,false,116
25,2024-02-21T20:27:10.108+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.4375,-0.6875,-16.25,0,5,false,117
26,2024-02-21T20:27:10.184+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.25,-0.3125,-16.75,0,5,false,118
27,2024-02-21T20:27:10.221+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.5,-0.0625,-17.0625,0,5,false,119
28,2024-02-21T20:27:10.256+0900,0,0,7,0,0,0,false,0.0,0.0,0.0,0.375,-0.0625,-17.0,0,5,false,120
29,2024-02-21T20:27:10.337+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-2.3125,-0.625,-18.0625,0,5,false,121
30,2024-02-21T20:27:10.369+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.5,-0.9375,-16.25,0,5,false,122
31,2024-02-21T20:27:10.410+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.25,-0.5625,-16.125,0,5,false,123
32,2024-02-21T20:27:10.481+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.4375,-0.125,-16.75,0,5,false,124
33,2024-02-21T20:27:10.516+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.875,0.0625,-16.875,0,5,false,125
34,2024-02-21T20:27:10.557+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0,0.5,-16.5625,0,5,false,126
35,2024-02-21T20:27:10.634+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.3125,-0.6875,-15.9375,0,5,false,127
36,2024-02-21T20:27:10.670+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.25,-1.125,-15.9375,0,5,false,128
37,2024-02-21T20:27:10.705+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.4375,-0.8125,-15.875,0,5,false,129
38,2024-02-21T20:27:10.782+0900,0,0,7,0,0,0,false,0.0,0.0,0.0,0.4375,-0.625,-16.75,0,5,false,130
39,2024-02-21T20:27:10.816+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,1.0625,-0.3125,-16.3125,0,5,false,131
40,2024-02-21T20:27:10.857+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.6875,-0.3125,-15.9375,0,5,false,132
41,2024-02-21T20:27:10.933+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.8125,0.0625,-16.375,0,5,false,133
42,2024-02-21T20:27:10.967+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.625,-0.125,-16.4375,0,5,false,134
43,2024-02-21T20:27:11.004+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,1.0625,0.0625,-16.75,0,5,false,135
44,2024-02-21T20:27:11.082+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.9375,0.0,-16.5625,0,5,false,136
45,2024-02-21T20:27:11.116+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,1.0,0.0,-16.5625,0,5,false,137
46,2024-02-21T20:27:11.154+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.3125,-0.25,-16.6875,0,5,false,138
47,2024-02-21T20:27:11.235+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.25,-0.5,-16.0,0,5,false,139
48,2024-02-21T20:27:11.267+0900,0,0,0,5,0,0,false,0.0,0.0,0.0,-0.3125,0.3125,-15.625,0,5,false,140
49,2024-02-21T20:27:11.306+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.125,0.375,-16.125,0,5,false,141
50,2024-02-21T20:27:11.385+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,1.3125,1.375,-16.5,0,5,false,142
51,2024-02-21T20:27:11.421+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,2.1875,1.5625,-16.5625,0,5,false,143
52,2024-02-21T20:27:11.456+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,2.0625,1.4375,-16.25,0,5,false,144
53,2024-02-21T20:27:11.533+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,1.625,1.3125,-15.75,0,5,false,145
54,2024-02-21T20:27:11.569+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,1.3125,1.5625,-15.4375,0,5,false,146
55,2024-02-21T20:27:11.612+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,1.3125,1.875,-16.25,0,5,false,147
56,2024-02-21T20:27:11.688+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,1.3125,2.25,-16.125,0,5,false,148
57,2024-02-21T20:27:11.717+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,1.125,2.0625,-16.625,0,5,false,149
58,2024-02-21T20:27:11.757+0900,0,1,0,0,0,0,false,0.0,0.0,0.0,0.875,2.0625,-16.375,0,5,false,150
59,2024-02-21T20:27:11.833+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,1.125,2.125,-16.75,0,5,false,151
60,2024-02-21T20:27:11.867+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.6875,2.0,-16.6875,0,5,false,152
61,2024-02-21T20:27:11.908+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.4375,1.5,-16.5,0,5,false,153
62,2024-02-21T20:27:11.985+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.4375,1.0,-16.1875,0,5,false,154
63,2024-02-21T20:27:12.019+0900,0,0,0,5,0,0,false,0.0,0.0,0.0,0.5,0.6875,-15.6875,0,5,false,155
64,2024-02-21T20:27:12.055+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.5,0.1875,-16.1875,0,5,false,156
65,2024-02-21T20:27:12.135+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.625,0.8125,-15.8125,0,5,false,157
66,2024-02-21T20:27:12.173+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.125,-0.0625,-16.375,0,5,false,158
67,2024-02-21T20:27:12.204+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.125,0.0,-16.1875,0,5,false,159
68,2024-02-21T20:27:12.278+0900,0,0,0,0,210,50,false,0.0,0.0,0.0,0.5,-0.5,-16.5,0,5,false,160
69,2024-02-21T20:27:12.317+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.5625,-0.375,-16.625,0,5,false,161
70,2024-02-21T20:27:12.353+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0,-1.0625,-16.3125,0,5,false,162
71,2024-02-21T20:27:12.428+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.5625,-1.0625,-15.9375,0,5,false,163
72,2024-02-21T20:27:12.466+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.125,-0.625,-15.5625,0,5,false,164
73,2024-02-21T20:27:12.503+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.25,-0.0625,-16.5625,0,5,false,165
74,2024-02-21T20:27:12.578+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.3125,-0.5,-16.375,0,5,false,166
75,2024-02-21T20:27:12.616+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.125,-0.3125,-16.1875,0,5,false,167
76,2024-02-21T20:27:12.653+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.125,-0.5,-16.25,0,5,false,168
77,2024-02-21T20:27:12.728+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.6875,-0.3125,-16.25,0,5,false,169
78,2024-02-21T20:27:12.765+0900,0,3,7,0,0,0,false,0.0,0.0,0.0,-0.75,-0.0625,-15.875,0,5,false,170
79,2024-02-21T20:27:12.802+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.5,0.0,-16.75,0,5,false,171
80,2024-02-21T20:27:12.878+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.5,-0.0625,-16.5625,0,5,false,172
81,2024-02-21T20:27:12.915+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.3125,-0.125,-16.375,0,5,false,173
82,2024-02-21T20:27:12.953+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.4375,-0.1875,-16.1875,0,5,false,174
83,2024-02-21T20:27:13.029+0900,0,0,7,0,0,0,false,0.0,0.0,0.0,-0.5,-0.1875,-16.375,0,5,false,175
84,2024-02-21T20:27:13.067+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.625,0.0,-16.1875,0,5,false,176
85,2024-02-21T20:27:13.103+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.4375,-0.0625,-16.4375,0,5,false,177
86,2024-02-21T20:27:13.179+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.375,0.0625,-16.25,0,5,false,178
87,2024-02-21T20:27:13.218+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.5,0.1875,-16.4375,0,5,false,179
88,2024-02-21T20:27:13.255+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.5625,0.1875,-16.25,0,5,false,180
89,2024-02-21T20:27:13.329+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.5,0.0625,-16.4375,0,5,false,181
90,2024-02-21T20:27:13.368+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.0,0.125,-16.8125,0,5,false,182
91,2024-02-21T20:27:13.407+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-4.9375,-0.1875,-19.875,0,5,false,183
92,2024-02-21T20:27:13.481+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-8.0625,3.125,-15.5,0,5,false,184
93,2024-02-21T20:27:13.517+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-6.0625,4.6875,-16.0625,0,5,false,185
94,2024-02-21T20:27:13.555+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.0,2.5625,-19.25,0,5,false,186
95,2024-02-21T20:27:13.634+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.5625,1.3125,-19.0625,0,5,false,187
96,2024-02-21T20:27:13.668+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,1.3125,-0.0625,-16.5625,0,5,false,188
97,2024-02-21T20:27:13.707+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,2.8125,-1.0625,-14.625,0,5,false,189
98,2024-02-21T20:27:13.782+0900,0,0,0,7,0,0,false,0.0,0.0,0.0,5.0,-2.8125,-14.1875,0,5,true,190
99,2024-02-21T20:27:13.817+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,4.6875,-3.5625,-15.5625,0,5,true,191
100,2024-02-21T20:27:13.855+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,3.8125,-3.25,-18.3125,0,5,true,192
101,2024-02-21T20:27:13.932+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,2.9375,-2.8125,-17.3125,0,5,true,193
102,2024-02-21T20:27:13.968+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,3.9375,-3.8125,-15.0625,0,5,true,194
103,2024-02-21T20:27:14.006+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,3.6875,-4.1875,-14.8125,0,5,true,195
104,2024-02-21T20:27:14.084+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,3.375,-3.625,-15.6875,0,5,true,196
105,2024-02-21T20:27:14.117+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,2.75,-4.25,-14.5625,0,5,true,197
106,2024-02-21T20:27:14.156+0900,0,0,0,0,0,0,true,0.0,0.0,0.0,1.5625,-5.0625,-14.75,0,5,true,198
107,2024-02-21T20:27:14.247+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.75,-5.75,-15.25,0,5,true,199
108,2024-02-21T20:27:14.266+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,1.0625,-5.6875,-14.6875,0,5,true,200
109,2024-02-21T20:27:14.305+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,1.6875,-6.1875,-15.1875,0,5,true,201
110,2024-02-21T20:27:14.380+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,2.125,-6.0625,-14.625,0,5,true,202
111,2024-02-21T20:27:14.417+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,2.875,-6.125,-14.25,0,5,true,203
112,2024-02-21T20:27:14.457+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,4.6875,-5.8125,-13.6875,0,5,true,204
113,2024-02-21T20:27:14.533+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,2.4375,-4.0625,-13.9375,0,5,true,205
114,2024-02-21T20:27:14.568+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,1.9375,-1.75,-16.75,0,5,true,206
115,2024-02-21T20:27:14.606+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.625,-0.125,-17.5,0,5,true,207
116,2024-02-21T20:27:14.683+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-3.125,0.0,-17.375,0,5,true,208
117,2024-02-21T20:27:14.720+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-4.8125,0.0,-16.3125,0,5,true,209
118,2024-02-21T20:27:14.758+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-3.9375,-1.0625,-16.4375,0,5,true,210
119,2024-02-21T20:27:14.833+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-3.8125,-1.375,-15.625,0,5,true,211
120,2024-02-21T20:27:14.866+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-3.125,-1.75,-15.25,0,5,true,212
121,2024-02-21T20:27:14.907+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-3.0,-1.875,-16.3125,0,5,true,213
122,2024-02-21T20:27:14.978+0900,0,0,0,0,0,0,true,0.0,0.0,0.0,-2.4375,-1.5625,-16.375,0,5,true,214
123,2024-02-21T20:27:15.017+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-2.1875,-1.25,-16.375,0,5,true,215
124,2024-02-21T20:27:15.053+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.8125,-1.125,-16.375,0,5,true,216
125,2024-02-21T20:27:15.130+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.75,-0.875,-16.25,0,5,true,217
126,2024-02-21T20:27:15.168+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.4375,-1.0,-16.5625,0,5,true,218
127,2024-02-21T20:27:15.205+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.125,-1.0,-16.375,0,5,true,219
