X,Y,Z
-0.26228204,-0.03008556,0.08649665
0.29564235,0.04261398,-0.02560955
0.40216264,0.0466404,-0.03838778
0.38836667,0.09070301,-0.12653643
-0.01541644,-0.00742245,-0.11190587
-0.08014046,-0.03181076,-0.04337138
-0.04712154,-0.01706791,0.02104264
-0.03138679,-0.0102272,0.04832894
-0.17999724,-0.05043793,0.02866548
-0.13953352,-0.05798626,0.06740195
0.04077118,0.02501011,0.07755601
0.0940337,-0.04023743,0.10445023
-0.09997585,-0.02987576,0.17951012
-0.24966016,-0.0233984,0.04635888
-0.16308720000000002,-0.01437569,0.12760085
0.03611948,0.08328247,-0.04582858
0.14976333,0.01178741,-0.01642454
0.04864746,0.02316761,-0.0840674
0.07280016,0.04816914,-0.08930463
0.0142775,-0.00152206,-0.17049742
0.03901231,-0.01822281,-0.1373781
-0.06421471,-0.03402519,-0.10108185
-0.03392068,0.00897408,-0.05939907
0.00425566,-0.018766400000000003,-0.07248622
0.03004778,0.04080868,0.03023732
-0.01221754,0.00434971,-0.00443119
0.08382715,0.00226021,0.0167715
0.04702055,0.00232315,-0.0167433
0.01190522,-0.01923847,0.01374364
0.02336792,0.00655651,0.02258825
-0.041856800000000007,-0.02272415,0.00373954
0.025811200000000003,0.01452255,0.05053002
0.00810413,0.03550625,0.02699816
-0.030236000000000002,-0.03432083,0.01420993
-0.02928185,0.01063728,-0.01896912
-0.06248436,-0.00372887,0.00501293
0.03357661,0.00557709,-0.01528835
0.09481528,0.00521469,-0.01743573
0.13971715,0.00027466,0.0476349
-0.10001554,0.02244473,-0.05779099
-0.27136654,-0.02764797,0.02018148
-0.27376753,-0.03034496,-0.08299088
0.24985573,-0.01662064,0.11396271
0.17252845,0.04138947,0.17560703
-0.23737508,-0.00983429,-0.055667999999999995
-0.0860937,-0.04621601,0.10763162
0.10003628,0.02179718,0.06993544
-0.03864874,-0.03648281,-0.16907251
0.56687641,0.10830402,-0.08278614
-0.27138627,-0.01336193,0.02950704
-0.28701544,-0.01829147,0.06773937
-0.09459335,-0.03561401,0.02298874
0.04559755,0.02073765,-0.00432587
-0.11527022,0.00435257,0.05068582
-0.15110542,-0.00240135,-0.00254995
