X,Y,Z
-0.12038054,0.00508404,-0.02989781
-0.01148587,0.00455761,0.00914448
0.14875962,0.0049715,0.02673823
0.13586827,-0.0083847,0.00109994
0.06124839,0.00595379,0.01209271
-0.04683465,0.00503635,-0.00396055
-0.0773076,-0.01816273,0.00974625
-0.09273908,-0.00487995,-0.024758099999999998
-0.0325221,-0.01050854,0.0048883
0.06720646,-0.00855827,0.00722241
0.03585359,0.00954342,0.02654964
-0.04292265,-0.00536442,0.04030299
-0.08903424,-0.02633286,0.03750157
-0.02759658,-0.00591278,0.01822424
0.05339238,0.00219822,-0.01205546
0.10034370000000001,0.01259899,-0.00858325
0.04552062,-0.00057507,-0.01034349
-0.00111458,0.01760197,-0.00970137
-0.05962396,-0.01127243,-0.02437508
-0.01335515,0.00212193,-0.02851695
0.068152,0.00834179,-0.01544201
-0.01087794,-0.00147724,0.00432146
-0.01834632,-0.00486374,0.00084519
0.01650071,0.02655697,-0.02298522
0.00785035,-0.01008415,-0.00951999
0.01899523,0.00292492,-0.0124315
0.02967763,-0.00558853,0.01809812
-0.00599475,0.00472927,0.02516663
0.00375836,0.01274109,-0.01050842
0.00898418,0.00209045,-0.02556825
0.00437374,-0.00513458,-0.01718199
0.01210274,0.00290012,-0.02287287
0.027641100000000002,0.00497723,0.01206416
-0.0383947,-0.00391769,0.00943756
-0.0263007,-0.00189495,0.01503164
0.08295725,0.02285957,-0.01206672
-0.04320684,-0.0304184,-0.00719327
-0.11249989,0.00475407,0.00197566
-0.04530673,-0.00359821,-0.00914955
0.10525362,-0.01281357,-0.00044781
0.22110976,0.02287483,-0.00020576
-0.05836485,0.01135921,-0.03560638
-0.23637263,-0.03495216,0.00741702
-0.04900721,-0.00127029,0.01837122
0.18192863,-0.00270367,0.01899159
0.10645634,0.00938129,-0.01198429
-0.06773549,0.00705147,-0.03276122
-0.16115442,-0.00266457,-0.02477705
-0.034433099999999994,0.01937199,-0.02736384
0.09235136,-0.02340031,-0.019562599999999996
0.12533727,0.01553154,-0.01573968
0.07045917,-0.00039291,0.01712579
-0.02647774,0.00130081,0.00875616
-0.10873003,0.00684452,-0.01747179
-0.07034273,-0.00734711,-0.03467888
-0.00513609,-0.00955296,-0.04004562
0.05330133,0.00032616,-0.03497982
0.07536587,0.004139899999999999,-0.00215107
0.02504463,-0.00643063,0.03710705
-0.00786154,0.01385784,0.03020519
-0.03702733,-0.00967789,0.02413523
-0.0552111,-0.00190735,-0.03132689
0.0064465,0.01073933,-0.01292127
0.03272504,-0.01319218,-0.01840347
0.03125361,0.00441837,0.00933343
0.02986729,-0.00497246,0.0085057
-0.01208848,-0.00029087,0.01609856
-0.02602898,0.00909901,-0.00022161
0.01217939,0.00065613,-0.01606184
-0.00581524,0.00630093,-0.05132765
-0.01668008,-0.01884842,-0.00672215
0.02917233,0.00924873,0.0055576
0.01651509,0.00555897,0.01541579
-0.01964536,0.00833607,-0.00252593
-0.01179548,-0.00233746,0.01122606
-0.04681461,-0.01066971,-0.01888144
0.0127781,0.02007389,-0.02280855
0.00331748,-0.01615047,0.02179128
0.01179664,0.00691605,0.01122439
0.10374226,0.00961399,-0.01493496
0.03545713,-0.01481152,-0.01571989
-0.00598295,0.01367283,-0.01050562
-0.03766772,-0.00487995,-0.0252341
-0.0726861,-0.0145483,-0.00057983
-0.0176632,0.01579094,-0.03589779
0.00582567,-0.0162611,-0.03682065
-0.03555185,0.0021925,0.0144766
0.06354345,0.00662708,0.02401727
0.07267876,0.00305939,0.03533334
0.02702588,-0.00477791,-0.01234543
0.00789373,-0.00952625,-0.00853235
0.00132102,-0.00126266,0.01697057
-0.07779096,-0.00111198,-0.00278926
-0.07281237,-0.00180817,0.00534409
-0.05237791,0.00350666,-0.05624866
0.06544599,-0.01134872,-0.00102782
0.08028691,0.00124073,0.00894332
0.09607592,0.02220154,0.03278697
-0.01289278,-0.01288223,0.02534741
-0.05681215,-0.00213242,0.00376016
-0.02978104,0.01272964,-0.04056883
0.06380513,-0.02409649,-0.02098966
0.03076901,0.02032852,-0.0164445
-0.03075726,-0.00209141,-0.00653774
-0.02618317,0.00290489,-0.0100345
-0.03591859,0.00323677,-0.03917533
-0.03441988,-0.00283432,-0.00600195
-0.03018169,0.00359821,-0.00392944
0.042945,0.00960064,0.00788766
0.0381877,-0.00624466,-0.01649249
0.01993831,0.01704216,-0.00116962
-0.04679272,-0.01430607,-0.00802916
-0.0468418,0.01301575,-0.00648922
0.02900092,-0.01097488,0.00691813
0.09367682,0.00764465,0.00499022
0.02167428,-0.00973797,-0.00352085
-0.07224558,0.00483322,0.00285518
-0.07593558,-0.00064468,0.03828579
-0.01382186,-0.00807762,0.00229466
0.02245659,-0.01101971,0.02937281
