X,Y,Z
-0.00962877,0.03761101,0.04882699
0.03128555,-0.00241375,-0.01730645
0.07911584,-0.0245142,0.01513141
-0.02299094,0.00988197,-0.00070214
-0.03606586,0.00297356,0.04299212
-0.03214148,-0.00927353,0.00192112
0.05098161,-0.00081825,0.00926179
0.02905145,-0.00685024,0.02015221
0.00528416,0.01303577,-0.00680083
0.01526973,-0.00524902,-0.0399577
0.02059284,0.01393318,-0.03193814
0.01628545,-0.00894165,0.00256604
-0.04565346,0.008708,-0.01165265
0.04146421,-0.00483322,0.00984401
0.0693562,0.00503349,-0.01810306
0.02090907,0.00271034,-0.00851262
-0.03965095,-0.01052475,0.01211303
-0.03419679,0.00104046,0.01869422
-0.03419647,0.00447941,0.01892471
-0.03911729,-0.01072025,0.01865309
0.00819764,0.01293755,-0.00794882
0.01966727,-0.021411900000000005,0.00961655
0.01331288,0.01716805,-0.01434177
-0.01097405,-0.02517509,-8.458e-05
-0.00425455,0.02730942,-0.00195605
-0.07587472,-0.02568436,0.01825869
0.04942349,0.01205063,0.01624852
0.04401803,0.00838852,-0.01455826
0.00612241,-0.01312065,0.01849842
-0.05466728,0.00054264,0.0028221
-0.04577978,0.00019836,0.02042204
0.03495875,0.01167583,-0.00025868
0.020211700000000003,-0.0028677,-0.01715523
-0.01499698,-0.00027466,0.00243491
-0.0185037,-0.00851727,0.04166019
-0.02741882,0.01844692,-0.02945364
0.13756329,-0.022138599999999998,0.01800692
-0.0204224,0.00701332,-0.00243402
-0.07451604,-0.01205444,0.05871665
0.00105965,0.02849197,-0.02869588
0.03862017,-0.04113388,0.01631284
0.02874941,0.03759289,0.00885355
-0.05260751,-0.034300800000000006,0.01812446
-0.02632761,0.01995087,0.00747275
0.0164054,-0.01119614,0.01087803
0.06646159,0.018881799999999997,-0.01531476
0.06278619,-0.01412106,-0.03171068
-0.04386175,0.01879406,0.01720887
-0.08785458,-0.00789547,0.01746798
-0.07162164,-0.00934982,0.01734352
-0.0245651,-0.0029211,0.00250304
0.03722638,0.01667118,0.013836500000000002
-0.01281267,-0.01785851,-0.00682861
0.01302907,-0.00113297,0.02147323
0.01197866,0.01857853,-0.00023556
0.00015423,-0.02238846,-0.00558215
-0.02165592,0.00975513,-0.0018968
0.030812,-0.0041008,0.02376008
0.00227451,-0.00017834,0.01034296
0.02673328,-0.00513363,0.02204192
-0.00391704,0.01178169,0.010173200000000002
-0.02018833,-0.00758934,0.00311589
0.04847619,0.00175667,-0.02794719
-0.04135334,-0.00815201,-0.01711106
-0.02103433,0.00531387,0.01227623
-0.00399476,0.00374985,0.01849717
0.02168548,-0.00179195,-0.01611692
0.03024802,0.00068665,0.00424135
0.00920427,-0.00037193,-0.02607024
-0.03313515,0.00909805,-0.0186522
0.0396297,0.00605965,-0.04165661
0.04658124,0.00251293,-0.01383299
-0.01613635,0.01185131,-0.02053505
0.01659736,-0.00889492,0.00286782
0.03975907,-0.00049496,-0.01499861
0.01872823,0.00487137,-0.02450043
0.03892687,-0.02360439,-0.00135291
-0.07985175,0.02070904,-0.00606769
0.00644913,-0.006812100000000001,0.03353298
0.03760725,0.00431442,-0.01187599
-0.01010329,-0.00641155,0.02574503
-0.01929331,0.00956821,0.01641285
-0.04503077,-0.01006413,0.00698394
-0.02703893,-0.00218391,-0.0041129
0.04251567,0.00144577,0.00201619
0.00642759,0.00585461,0.01195651
0.04945588,-0.00487614,0.02077854
-0.01197091,0.00595188,0.00191939
-0.01309901,-0.00596142,0.01242024
0.00077522,0.00248528,-0.01215667
0.01412007,0.00715256,-0.01858371
0.01483992,-0.01211071,0.00047088
0.02548644,0.00200748,-0.00662285
0.00222006,-0.00210762,-0.00136447
-0.05465731,0.01333618,0.01914704
-0.02908701,-0.00513172,-0.00509113
-0.01809219,0.00238419,-0.01980639
0.05603427,0.00346756,-0.016131700000000002
0.0252111,-0.00276184,-0.02776754
0.00897798,0.00301838,-0.00867295
-0.022152099999999997,0.00405216,-0.01843858
0.01659507,-0.00481033,-0.00781244
-0.01552504,0.00326061,-0.02114403
0.016794,-0.00108528,-0.02777576
0.00464121,-0.00020313,-0.0085699
0.06140471,0.00384808,0.01951355
0.04666817,-0.00364876,0.00604582
-0.04529566,0.00555515,-0.00748551
-0.05946425,-0.007124899999999999,-0.01582712
0.02657431,0.00915623,-0.00467938
0.0663299,0.00223064,-0.00552338
0.03729737,0.01006317,0.00345242
0.02563474,-0.00794125,-0.04073954
-0.01084071,-0.00541115,-0.03824455
-0.04869699,-0.00290871,-0.028319900000000002
-0.10271071,0.01888943,-0.01982027
-0.04190582,-0.00119114,-0.02273357
0.06012431,0.00286674,-0.01921511
0.08529010000000001,-0.00753307,-0.01314938
0.0826799,0.00327587,0.0252353
0.06888852,-0.00060749,0.05227154
-0.03322083,-0.00893021,0.02198935
-0.06354836,-0.0108242,0.01137209
-0.07477160000000001,-0.00103378,-0.02126849
-0.03645131,0.00113678,-0.014969999999999999
-0.00572023,-0.01488876,-0.00449276
0.04535338,0.01100159,-0.00606596
0.01881275,-0.0088501,0.02659118
-0.02216959,0.0182991,-0.00601155
-0.01043695,-0.02149963,0.00372714
-0.02426803,0.01407051,-0.02904886
-0.07257925,-0.01389408,-0.00691146
-0.05187678,0.01089859,-0.00585884
0.031874599999999996,0.02826118,-0.02473253
0.0331181,-0.01367855,-0.00831717
0.09078342,0.00832176,0.02923667
0.02125928,-0.00103283,0.01491749
-0.01087078,-0.00149345,0.03906196
-0.00771794,-0.00442982,0.00715566
0.04038095,0.00580978,-0.03249431
-0.05208832,-0.01955414,-0.01654398
0.03581491,-0.01959991,0.02252245
0.14619252,0.02493,0.00079024
-0.05904564,0.00174236,-0.03771067
0.01520085,-0.00584412,9.489e-05
-0.076693,-0.00495529,-0.0022198
-0.00078261,0.010783200000000001,-0.01041615
0.06260827,0.01912403,-0.037193300000000006
0.02774186,0.02609158,0.05188555
0.00671004,0.01973629,-0.00300765
0.03158335,-0.01693821,-0.0062049
0.02680945,0.00458717,-0.05979455
0.09695837,0.01616859,-0.06349605
0.06094369,-0.00613689,-0.03635341
0.027956099999999998,0.02165508,-0.00401652
-0.03077129,0.00710011,-0.01917052
-0.11644235,-0.01747322,-0.02900875
-0.08290666,-0.02732563,-0.00625372
0.03702524,0.00099468,0.02827001
0.12782669,-0.00226498,-0.02626061
0.08118805,0.01356983,0.04832506
0.04329047,-0.00448418,-0.02711999
0.047683300000000005,-0.00347424,-0.02042103
0.06683415,-0.00145149,-0.01540625
0.05793941,0.02289391,-0.04772997
-0.04448372,-0.04554367,0.02065563
-0.08666646,-0.01979446,0.04287469
-0.00317711,-0.01780891,0.07179964
-0.01772128,-0.00812435,0.05619431
-0.02161917,-0.02255726,0.07315397
0.03511468,0.01824856,0.05287004
0.02017112,0.00681305,0.06004179
0.02000614,0.01767826,0.07470739
-0.05935917,-0.00429916,0.04267168
-0.06394834,-0.00883293,0.03360987
-0.06624753,0.00318718,0.00047338
-0.04690592,-0.01286602,-0.00364709
0.00827299,0.0082016,-0.02960646
-0.02684544,0.00668335,-0.04466748
-0.00840691,0.00430393,-0.04699367
0.03245777,0.01213741,-0.03580832
0.06148389,-0.01012325,-0.01101923
0.05069719,0.01011944,-0.03305972
-0.02048348,0.00258732,-0.01857096
-0.07388742,0.01745319,-0.04811954
-0.00166728,0.00027275,-0.00627244
0.00183637,-0.00011635,-0.0194962
0.00334205,0.00180435,0.02022886
0.03587025,0.02305984,0.00347215
0.0475641,0.00214386,-0.01958477
0.02410619,-0.00815105,0.02006727
7.994e-05,0.01241302,-0.015347299999999998
0.00273798,0.00610256,-0.00283033
0.01416682,-0.01459885,0.00170243
-0.0341491,-0.0062933,0.01832998
0.02177943,0.00174236,0.0196588
0.07164657,0.00205326,-0.00900918
0.00400934,-0.00236225,-0.02718395
-0.0062612,-0.01437187,-0.01431084
-0.01388317,-0.00177097,-0.01756692
-0.07172588,0.01647186,-0.02137077
0.02294472,-0.00574303,-0.05678856
0.09327379,0.04377747,-0.06267643
0.16633633,0.01218987,0.02025521
0.05341744,-0.0264225,0.01951092
-0.08020258,0.00102615,0.05652505
-0.05371696,0.00460148,0.0212732
0.01498368,0.02201748,-0.01371074
0.09783015,-0.03392696,-0.02809632
0.04426849,0.01579857,-0.03604519
-0.09353448,-0.00705719,-0.01328796
-0.07582937,0.0300045,-0.01822484
-0.06424063,-0.054609300000000006,-0.00076765
0.06272626,0.01553917,-0.01222992
-0.01612204,0.00368214,0.04341978
0.0087783,-0.01924992,0.06298757
0.051524099999999996,0.02214813,-0.0002718
0.0123412,-0.03670692,0.03476512
-0.03762108,0.01127243,0.03482854
-0.03967871,-0.03555584,0.03713691
-0.02831338,0.00320816,-0.00789392
-0.12271369,-0.01633453,0.03599215
-0.09538047,-0.01689529,0.02069604
0.04554641,0.03347969,0.00713718
0.19243318,-0.020180700000000003,-0.00678706
0.10681209,0.00990868,0.01859212
-0.01501504,-0.00862503,0.02497518
-0.01793861,0.01922226,0.01430595
-0.0341717,0.00526619,-0.00902689
-0.01200673,-0.00392532,-0.02891493
0.0235174,-0.01182938,-0.03000498
0.07204881,-0.00423908,-0.03978699
0.03671142,0.00531483,-0.00401199
0.05343899,-0.01090622,0.02880168
-0.03090024,0.0026741,0.02864122
-0.02227795,0.0075264,0.02875364
-0.02411988,0.01877403,-0.03321117
0.06611314,-0.02608871,-0.01127344
0.07257095,0.00796413,-0.01143324
-0.04653314,-0.01491165,0.00206447
-0.13366914,0.03524399,-0.02635235
-0.15634319,0.00258636,-0.04183805
-0.06415918,-0.01644135,-0.02055752
0.09687847,0.01926422,-0.01688415
0.13355246,0.01035118,0.0035665
0.11240816,0.00646019,-0.02800494
0.04856369,0.00294209,-0.00948733
-0.01593694,-0.01148129,-0.02539444
0.00229055,0.01927662,-0.01520258
-0.02342865,-0.00357151,-0.02576452
-0.03465742,0.00838089,-0.02555043
0.00186455,-0.01980686,-0.01698571
0.08139667,0.0088625,-0.01023549
