X,Y,Z
-0.3029587,0.01609421,0.30215007
-0.02717602,-0.02488995,0.32703972
-0.22011641,0.1484623,0.05671841
0.05189985,-0.29194927,0.48131913
-0.21872088,0.12075043,-0.19572413
-0.03539404,-0.09291077,0.10730982
-0.02517262,0.0246315,-0.19637828
0.39019194,0.18804932,-0.3801184
0.81288487,0.00743675,-0.38192415
0.76565492,0.01540852,-0.36161792
0.2701284,0.025345799999999998,-0.35510662
0.21331853,-0.01927471,-0.36998522
0.02431068,0.06524277,-0.25708041
0.02885842,0.04903316,-0.17949674
0.33992478,0.064188,-0.20990339
0.40921447,0.04615211,-0.18393645
0.22513920000000004,0.01858807,-0.00452176
0.07899064,0.08537006,0.0096478
-0.27695072,0.02748203,-0.00034760000000000005
-0.13071406,-0.01965523,-0.01567885
0.14235321,-0.0391798,0.08053413
0.05845526,-0.11285877,0.09068897
-0.13411568,-0.18739605,0.24000534
-0.0790665,0.06010056,0.23820761
0.27260187,0.09510899,0.05263084
0.00635144,0.08362389,-0.04400444
-0.24983528,0.05702496,-0.17587221
-0.05613901,-0.12582684,-0.24630731
0.18958089,0.0026741,-0.09944552
0.11753251,-0.0987711,0.00987184
0.13351169,0.04787254,0.04001927
-0.09106274,-0.00818729,-0.10579193
0.01171673,0.00868511,0.0995447
-0.19086236,-0.01566505,-0.05073756
0.06109418,-0.03312397,-0.00931644
0.29806522,0.02005959,0.016891
0.17904501,0.02439499,-0.10174412
-0.18039471,0.01293182,0.02044809
-0.45048857,-0.04398823,0.04008037
-0.36939785,0.01944256,-0.03246063
-0.08278242,-0.02849674,0.11465675
-0.01801664,0.00751877,-0.04746193
0.20617503,0.03231049,0.12996584
0.01877069,0.03738117,-0.02689409
-0.12920594,-0.10817814,0.23795128
-0.26414067,-0.02320957,0.17093694
-0.15791094,-0.01964283,0.20155746
-0.32141775,-0.018519400000000002,0.16111529
-0.07350159,-0.06104469,0.22129446
-0.32171428,0.07359028,-0.15159303
-0.30656606,-0.382761,-0.01112938
-1.25372064,-0.29711056,-0.8944332
-1.25617504,0.32558918,-0.24568063
-0.71785593,0.27124119,-0.87188298
-0.29535633,0.04540825,-0.26107287
-1.37798965,-0.11898422,-0.76880109
-1.20285606,0.04504108,-1.51603556
-1.68328118,0.18363953,-2.26028752
-2.01019812,0.27763367,-2.49381661
-2.4317112,0.49909306,-2.31536198
-3.00921655,0.84256935,-2.22277164
1.85455585,2.17474079,-1.88548589
3.34151101,0.65723038,0.96651506
1.15719771,-0.06383609999999999,-1.39881897
1.92422748,-0.69820118,0.01454306
0.39729464,-0.54155636,-0.15116
-0.30999494,-2.28826571,-1.28729486
0.5372709,-2.06316519,0.81435323
-0.41851664,0.64095211,0.59781241
-0.7023592,-0.13528538,3.97888708
-0.46269417,2.59643555,0.63481832
1.29665983,-1.20093727,-3.85345316
1.3717257999999999,1.19785595,-0.33237159
0.19773501,-1.01433754,-0.22113031
-0.83895665,-1.83175516,-0.52929366
-0.97598451,0.06807804,-0.00999065
-1.70667112,-0.22459698,1.09405637
-1.76356924,0.72912407,-0.11563117
-1.34987068,2.06372356,-1.35366929
0.98247349,3.82937622,-3.33660746
5.02159119,2.07839012,-0.02271247
0.88324475,1.34161758,-3.80543184
1.63054252,-2.92096043,-0.81843233
1.99278617,-2.61186647,-0.42813301
0.58071053,-2.9154582,0.28296304
0.57170069,-0.75445557,0.75506139
-0.81642652,2.00397682,2.51728439
1.90624785,4.14225864,-0.58274484
2.47982526,0.08915043,0.54538512
-1.0121639999999998,0.66561317,-4.53856754
1.68482637,0.09798336,-0.32271647
0.13336051,-0.50545597,-1.41017532
-0.31836534,0.32958412,-1.22298598
0.49917790000000006,0.41314983,-1.81468797
0.34659633,0.15277004,-1.07664871
