,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13
1,-4533.899999999562,-1164.6999999999962,-715.4000000014094,-266.9000000003059,-250.30000000015207,235.59999999861247,5599.100000000021,1783.800000000042,430.900000001202,18.999999999778794,301.99999999993565,113.5999999996784,221.70000000016898,268.29999999961274,157.5000000002547,210.60000000034051,459.40000000001646,-67.09999999657157,-437.6000000002023,8.1999999997592,-183.0999999992855,587.5000000000341,266.8000000000603,-1502.5999999988928,366.1999999994233,26.800000000122637,423.69999999891627,62.20000000041637,-409.3999999997777,-268.59999999942374,-121.50000000019574,-766.800000000103,-428.9999999991778,-2709.5999999999876,494.40000000000595,601.1999999998352,-175.79999999995266,-90.9999999998945,85.90000000026521
2,9038.59999999895,1354.3999999999555,2791.7999999999665,-840.5999999999381,42.600000000092564,170.9000000028027,-9485.100000000131,-831.7999999998449,-202.60000000007494,-396.499999999947,-195.4000000000633,-106.10000000042419,527.1999999999373,2351.200000000233,-379.6999999963191,-382.1000000004915,-2140.20000000005,906.999999999698,-635.3999999998905,38.99999999987216,-51.20000000033542,240.2999999999622,-349.90000000007626,-36.60000000081709,-1054.5999999987998,-3777.4000000000283,1381.8000000014765,238.99999999969168,-503.40000000019813,-232.0000000008804,-496.300000000361,966.8999999999528,510.8000000006996,4386.599999999987,-1270.500000000041,-652.4000000001706,-230.1000000001352,116.89999999987322,-19.999999999527063
3,-4679.299999998534,-864.8999999999774,-1310.9999999983302,-304.6999999997979,-74.0000000000407,-46.3999999965381,-6098.99999999982,-878.0000000002982,1314.6000000006097,168.0999999996402,67.30000000018777,63.299999999344436,-428.1999999997772,-2340.899999999806,566.3999999956104,-151.99999999936153,2641.5999999997553,-1392.799999998715,614.6000000012464,1356.2999999999206,-743.400000001202,-143.89999999998722,-207.10000000015327,-144.09999999998035,624.7999999993684,3330.1999999999052,-1508.7999999991553,87.80000000001564,-436.79999999994834,29.39999999853171,-2452.899999999545,-338.99999999988495,-518.1000000015956,-5278.700000000036,757.8000000000173,762.9000000008547,309.4000000001529,247.099999999989,-40.99999999993997
4,-733.2000000008065,201.60000000004175,220.90000000162036,-222.30000000007522,324.99999999998863,251.49999999257489,5566.8999999998905,1499.4000000001502,-350.30000000233485,-207.69999999970423,25.099999999866895,134.40000000173313,-715.600000000336,-1949.700000000405,77.00000000113504,-145.19999999947686,354.10000000041464,-317.50000000329237,-585.9000000009473,-101.89999999937669,-65.99999999707515,-264.7999999999946,-58.59999999977106,401.60000000014406,427.4000000000907,712.2000000001094,106.19999999789762,871.7000000001462,490.50000000008254,-1470.9999999968204,2005.3000000001475,1207.899999999995,527.9000000018641,4275.900000000058,-955.2000000000049,-790.4000000007728,-717.1999999999912,-318.20000000010396,241.19999999925312
5,92.00000000021191,-624.3000000000618,62.19999999530046,-562.2999999999934,283.6000000000638,92.80000000671862,8017.899999999969,-362.59999999998627,-673.7999999972999,140.6000000002912,272.8000000000467,-216.1000000023705,674.0000000002059,2336.400000000367,-535.9999999996035,557.7999999991334,392.49999999952934,142.90000000301006,-37.89999999980864,-12.300000000492162,-413.8000000011742,-169.79999999996664,-58.000000000006935,-20.70000000003347,346.89999999983456,3411.299999999926,-1850.599999997939,-1133.2000000010114,-1420.4000000000856,895.9999999979121,-678.1000000006543,-20.899999999954844,-1.1368239682951753e-09,-2402.500000000068,251.69999999999249,353.40000000019245,112.19999999994457,288.9000000001829,115.29999999993379
6,271.9999999999345,-105.59999999991038,-8.399999996981933,-53.100000000085856,-124.10000000002697,57.299999996303086,-7375.999999999863,-242.99999999996658,656.7999999970198,-69.90000000030321,-82.60000000007075,15.90000000078362,-64.60000000004129,-252.4000000002502,74.499999998352,-240.50000000102045,325.3000000003681,-271.0000000024593,259.49999999966167,1461.1999999999625,29.29999999651045,958.1999999998914,11.899999999869149,-1698.0000000012296,-1353.7999999999784,-7301.300000000026,1765.1000000000752,-648.7999999978907,-1366.3999999999992,1075.3999999997172,316.2000000003218,129.09999999990873,-14.700000000402724,-554.2999999999406,221.9000000000193,63.39999999909196,-213.8999999999669,74.09999999964612,-299.6999999993477
7,-921.0000000001628,990.6999999999044,-215.00000000060027,-147.69999999998618,94.99999999995588,108.70000000068103,-376.3000000002137,-73.20000000007063,140.30000000275322,-623.6999999998716,585.8000000000629,-101.39999999864813,32.600000000115514,191.00000000008777,-51.199999998061685,-114.69999999803804,547.2999999997796,-181.7999999980202,-37.89999999980864,-385.19999999977017,-423.59999999689535,-2232.9999999998763,-538.4999999999704,3223.8000000029388,1172.3000000000638,4579.400000000078,-490.60000000281485,943.6999999985574,496.40000000010804,-1618.599999999333,1670.1000000000477,1239.1999999999825,471.90000000114196,290.59999999997643,-34.00000000002734,-309.3999999987318,-166.10000000014224,127.40000000036389,196.49999999955975
8,111.69999999992797,-1160.5999999999738,370.0000000003456,-297.000000000196,-31.59999999994021,-197.79999999855136,-134.5999999998071,117.69999999998468,-314.9000000007618,-967.8000000002385,214.79999999996835,-2612.300000000687,-418.09999999998126,267.20000000011623,-244.19999999963693,53.09999999894899,2801.9000000003302,-1338.0000000006476,-114.20000000043729,1300.4000000000815,-23.100000000795262,1842.9999999999325,402.600000000035,-3409.300000002986,-1200.5999999999517,-5230.399999999946,215.90000000287563,-54.39999999964584,-425.60000000008796,18.299999999272032,-669.6999999996926,-725.3000000000043,96.39999999876636,-483.4999999999926,-39.49999999996123,-23.100000000795305,-129.39999999986185,-546.5000000000941,70.30000000099794
9,-210.59999999977208,691.5000000000049,-401.6999999998916,-91.49999999948477,219.3999999999363,64.69999999808351,-261.8000000001075,8.89999999998281,350.2999999977874,2310.899999999947,-347.1999999999298,4720.599999998285,4.999999999882121,-28.90000000007813,115.89999999841893,-205.0999999994474,-2004.9000000003048,897.1999999994297,0.10000000088457028,720.4999999993333,-303.99999999872307,-2323.200000000014,-148.1000000000421,3463.000000001557,550.5999999999741,2152.699999999896,-252.60000000116634,243.8000000000784,-297.3000000000072,-446.79999999743814,-1970.9000000005979,-300.5999999999176,-744.0999999994347,43.19999999996327,90.29999999995653,59.70000000047553,-236.1999999999398,274.4999999998754,-249.70000000166692
10,-5478.499999999826,-716.4999999999822,-1311.000000000604,132.59999999945612,-297.0999999999435,11.000000001786248,-6761.199999999973,-1337.6999999998418,545.7000000046719,-1081.599999999412,1313.8000000000716,-2601.4999999983957,-220.4000000000409,330.1999999999337,-154.99999999974534,-401.0000000016589,368.59999999990123,-487.00000000053495,198.9000000003216,1116.7000000006049,-297.90000000275575,1912.2000000000837,-251.29999999990088,-3705.999999999676,-251.8999999998069,-307.30000000005475,-267.300000000432,-465.3000000001839,-588.8000000000204,-126.90000000247892,-1351.0999999994056,232.1999999999491,-596.7999999995752,-2799.499999999959,274.6000000000137,433.39999999943757,-32.900000000068985,-100.99999999965803,-50.699999998187195
