,distance,time
0,0.9538188142399997,17
1,0.9312726715599997,110
2,0.9145889383800002,214
3,0.9171267802000004,316
4,0.9167211254000004,419
5,0.9216724345200002,509
6,0.9273206736200004,615
7,0.9225030415600008,721
8,0.923918187320001,807
9,0.9267669854799995,912
10,0.9211817981400008,1008
11,0.9208059436000006,1123
12,0.9242972751600003,1216
13,0.9325390964400002,1316
14,0.9304136398800001,1448
15,0.9365874915399994,1617
16,0.8991090372199992,1735
17,0.8943132301599993,1836
18,0.8851041602199997,1921
19,0.8970705591800004,2022
20,0.8928693944599998,2106
21,0.87385555192,2228
22,0.8692252837799999,2259
23,0.8615114044599995,2316
24,0.8597498992199997,2431
25,0.8697001096399996,2524
26,0.8930930271799996,2632
27,0.9008907381599998,2721
28,0.9088604611399997,2826
29,0.9136016798599997,2933
30,0.8937092260799998,3027
31,0.8823893107999993,3120
32,0.8838214912999993,3228
33,0.8876638829599991,3321
34,0.8873327713800001,3436
35,0.8678241464599998,3523
36,0.8724930307999998,3627
37,0.8717150727799997,3723
38,0.8607952951399991,3831
39,0.850488647,3925
40,0.8474397885400001,4040
41,0.83587886314,4133
42,0.8385424985000001,4227
43,0.8530112791000002,4341
44,0.84226018542,4435
45,0.83050167874,4528
46,0.8489904865800001,4629
47,0.8507040646999999,4731
48,0.8422045806400001,4871
49,0.844188029780001,4957
50,0.8219180406600006,5041
51,0.8207871447599994,5142
52,0.8160755160200002,5247
53,0.8188195499,5366
54,0.8314285585800002,5450
55,0.8305323488999993,5565
56,0.8345682833399991,5649
57,0.840015762639999,5743
58,0.8524668430399991,5837
59,0.8553533939399992,5951
60,0.8653933471799998,6057
61,0.86099190372,6152
62,0.8730283830999999,6245
63,0.8671818406999997,6339
64,0.8695555092199991,6454
65,0.8706982438999996,6540
66,0.87307241716,6655
67,0.8685948221599996,6775
68,0.8661276956800001,6879
69,0.8494751612999998,6964
70,0.8323316529399997,7062
71,0.84893217772,7150
72,0.8569131806000003,7243
73,0.8460315125800005,7357
74,0.8462310364600006,7443
75,0.8530240785399998,7558
76,0.8411427082799998,7643
77,0.8378651274199999,7759
78,0.8409852124599997,7845
79,0.8533201429199995,7952
80,0.8613303356999996,8045
81,0.8711488782399993,8160
82,0.8698641207399993,8254
83,0.8640420993399992,8361
84,0.8610915375799991,8454
85,0.8626303696000005,8547
86,0.8538593734800004,8662
87,0.8523469070200006,8773
88,0.8435416091000004,8858
89,0.8418052207200002,8963
90,0.8515803304200001,9060
91,0.8647996754600003,9195
92,0.8769897047600003,9303
93,0.8606934557799997,9387
94,0.8530606457600004,9457
95,0.8518605660800002,9552
96,0.8379477852999998,9659
97,0.8259215139799996,9752
98,0.8330162099999994,9859
99,0.8241424611799995,9953
100,0.8431257560400003,10061
101,0.849121433359999,10154
102,0.8465319462599994,10265
103,0.8374942376,10353
104,0.8312812860200004,10470
105,0.8360596289599996,10563
106,0.8525263194199999,10671
107,0.8552702785999998,10773
108,0.8601360013599998,10865
109,0.8912466123399997,10962
110,0.8868245524600004,11072
111,0.8886956843000001,11158
112,0.8953266657999999,11258
113,0.8932063000800002,11373
114,0.8897845668000003,11462
115,0.8843243769200003,11570
116,0.8897533736200003,11672
117,0.8918640074200004,11764
118,0.8871468487600003,11879
119,0.8836328489000002,11964
120,0.8779186282800004,12070
121,0.8662744037399995,12167
