,distance,time
0,0.7651760541599999,4
1,0.7537366830800001,96
2,0.7479385683600002,203
3,0.7385417941599994,301
4,0.7172102015599998,408
5,0.7139621545799998,488
6,0.6819179126400011,601
7,0.6762967655000011,692
8,0.699079190440001,801
9,0.6976379366800007,893
10,0.7028365908200004,1012
11,0.7030725678000008,1104
12,0.7015490654600003,1198
13,0.6988463980200005,1294
14,0.7045739982800003,1414
15,0.70474902016,1506
16,0.6984919688800001,1609
17,0.69795974202,1697
18,0.7029003415800001,1808
19,0.7116440436000002,1912
20,0.7138754009400002,2019
21,0.7081405874000003,2118
22,0.707385705,2211
23,0.7135346536199999,2305
24,0.7232332887599998,2413
25,0.72540942102,2506
26,0.7345246802400001,2614
27,0.7406885483000001,2708
28,0.7413618022200005,2827
29,0.7303803113000001,2913
30,0.7244422466800002,3007
31,0.6977659177400001,3125
32,0.6725271133400001,3219
33,0.6572566970999999,3312
34,0.63996842808,3427
35,0.6251688007200004,3513
36,0.6109095540800004,3623
37,0.5981142277400002,3727
38,0.5908458789200002,3845
39,0.5642585376400001,3920
40,0.5687638400199998,4036
41,0.5764483190399997,4132
42,0.5950275807999998,4249
43,0.5919681936800001,4334
44,0.57761647816,4419
45,0.5696882020599998,4538
46,0.5649840395,4628
47,0.5557894440600001,4775
48,0.55448225406,4884
49,0.5723069155399999,4960
50,0.5829533314399999,5078
51,0.5865511555399999,5155
52,0.5865939871400001,5237
53,0.5895647513200003,5340
54,0.5914052243999999,5434
55,0.6055185819600001,5527
56,0.6076017306999997,5642
57,0.6154129021599999,5736
58,0.5892433044000001,5830
59,0.56997936922,5934
60,0.5459098289800004,6036
61,0.5265161063400003,6128
62,0.51528417658,6232
63,0.5069958312199999,6347
64,0.5037862744600002,6441
65,0.5209245801000003,6534
66,0.55825094642,6642
67,0.5890489964799999,6750
68,0.6115926976599998,6845
69,0.6466601987599995,6961
70,0.6977225499999999,7046
71,0.7308141526599997,7154
72,0.7637351884999997,7262
73,0.7939927875199998,7396
74,0.80177325888,7501
75,0.7740369338999998,7574
76,0.7706513596399996,7648
77,0.7688254013999999,7747
78,0.7605484658599999,7851
79,0.7683255768199998,7945
80,0.77437391688,8060
81,0.7829259606999996,8153
82,0.7858702966399999,8254
83,0.7943390867999999,8347
84,0.7863115047399998,8463
85,0.8042562678999997,8556
86,0.8113662992399997,8650
87,0.8255518940999994,8758
88,0.8263048922799994,8851
89,0.8326401432999997,8966
90,0.8195695560599993,9060
91,0.8184549320199993,9155
92,0.8185454470999994,9261
93,0.8246714771399997,9368
94,0.8348054417199994,9463
95,0.8479700231199991,9557
96,0.8656673803399993,9672
97,0.8733917527999995,9774
98,0.8908690784199994,9863
99,0.9090005404199997,9959
100,0.9157646283399994,10075
101,0.9191991757599994,10158
102,0.9266353330399995,10263
103,0.9359222593399994,10388
104,0.9598193693199996,10486
105,0.9569650602799994,10569
106,0.96487428578,10674
107,0.9742748061600003,10778
108,0.9922665298799999,10909
109,1.0049828536199998,10967
110,1.02544212654,11082
111,1.0646527757999997,11169
112,1.0842652424999994,11284
113,1.10649700904,11377
114,1.1201600111200003,11486
115,1.1260248791199996,11572
116,1.0806928479999993,11680
117,1.0760345838399994,11773
118,1.1027843397199992,11888
119,1.104527276840001,11982
120,1.0890775087200004,12075
121,1.0889692932400004,12183
122,1.1140005431800002,12277
123,1.1273772676800002,12392
124,1.1325032929399994,12478
125,1.0968139618999997,12576
126,1.1209201327,12694
127,1.1545140657399995,12810
128,1.2025663729599994,12915
129,1.2053031054399992,13045
130,1.232263432719999,13130
131,1.2970567066199992,13248
132,1.385554738099999,13336
133,1.4716046119199997,13442
134,1.5457429175800004,13499
135,1.6306531959599997,13593
136,1.6919053931799997,13686
137,1.7445273718599996,13783
138,1.7673290991599995,13894
139,1.7795440650599996,14002
140,1.7839560240000003,14095
141,1.77121893352,14193
142,1.7570122684599998,14297
143,1.7367983057000003,14392
144,1.7143551427800006,14491
145,1.6966499939399997,14603
146,1.6819606492799994,14709
147,1.654683661739999,14793
148,1.6326990940599992,14908
149,1.6009183953199995,15002
150,1.5769471887399995,15112
151,1.5600034479799996,15214
152,1.540842095679999,15320
153,1.5323449872,15433
154,1.5261329777000001,15585
155,1.51904970068,15663
156,1.5054250138999996,15771
157,1.5534021217199996,15876
158,1.5517634573599999,15972
159,1.554538541079999,16003
