id,date,eyeMoveUp,eyeMoveDown,eyeMoveLeft,eyeMoveRight,blinkSpeed,blinkStrength,walking,roll,pitch,yaw,accX,accY,accZ,fitError,powerLeft,noiseStatus,sequenceNumber
0,2024-02-18T21:47:59.324+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.875,8.125,-13.875,0,5,false,194
1,2024-02-18T21:47:59.384+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.1875,8.25,-14.0,0,5,false,195
2,2024-02-18T21:47:59.413+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.375,8.4375,-14.125,0,5,false,196
3,2024-02-18T21:47:59.474+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.375,8.375,-14.125,0,5,false,197
4,2024-02-18T21:47:59.534+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.25,8.0625,-13.8125,0,5,false,198
5,2024-02-18T21:47:59.564+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.125,7.875,-13.6875,0,5,false,199
6,2024-02-18T21:47:59.623+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.1875,7.875,-13.6875,0,5,false,200
7,2024-02-18T21:47:59.684+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.3125,8.125,-13.9375,0,5,false,201
8,2024-02-18T21:47:59.714+0900,0,0,1,0,0,0,false,0.0,0.0,0.0,-1.5625,8.4375,-14.25,0,5,false,202
9,2024-02-18T21:47:59.774+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.375,8.375,-14.1875,0,5,false,203
10,2024-02-18T21:47:59.834+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.9375,8.375,-14.125,0,5,false,204
11,2024-02-18T21:47:59.863+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.0,8.4375,-14.25,0,5,false,205
12,2024-02-18T21:47:59.924+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.0,8.1875,-14.0625,0,5,false,206
13,2024-02-18T21:47:59.985+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.0,7.5,-13.625,0,5,false,207
14,2024-02-18T21:48:00.013+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.125,6.0,-14.5,0,5,false,208
15,2024-02-18T21:48:00.074+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.125,5.6875,-13.5,0,5,false,209
16,2024-02-18T21:48:00.163+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.125,6.375,-13.25,0,5,false,210
17,2024-02-18T21:48:00.165+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.625,7.25,-13.9375,0,5,false,211
18,2024-02-18T21:48:00.223+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-2.1875,7.875,-13.625,0,5,false,212
19,2024-02-18T21:48:00.287+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-2.6875,8.75,-13.5625,0,5,false,213
20,2024-02-18T21:48:00.311+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-2.75,9.3125,-15.375,0,5,false,214
21,2024-02-18T21:48:00.371+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-2.4375,9.25,-16.0,0,5,false,215
22,2024-02-18T21:48:00.530+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.9375,8.8125,-15.25,0,5,false,216
23,2024-02-18T21:48:00.531+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.625,7.5625,-14.5,0,5,false,217
24,2024-02-18T21:48:00.532+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.625,6.0,-14.5625,0,5,false,218
