X,Y,Z
-0.90185547,1.87207031,-3.47851563
-0.84912109,1.97460938,-3.62890625
-0.81445313,1.8203125,-3.96875
-0.87792969,1.78125,-4.3671875
-0.94677734,1.90039063,-4.7890625
-1.078125,2.07421875,-5.16796875
-1.32519531,2.23828125,-5.40625
-1.64746094,2.4140625,-5.27734375
-2.04492188,2.5078125,-4.75390625
-2.29882813,2.44140625,-4.4296875
-2.515625,2.31445313,-4.30859375
-2.58984375,2.19140625,-4.421875
-2.6328125,2.3671875,-4.59765625
-2.81445313,2.68945313,-4.76953125
-3.0234375,3.03320313,-5.015625
-3.31640625,3.34179688,-4.6796875
-3.60546875,3.265625,-3.70703125
-3.3359375,2.75585938,-4.12109375
-2.85546875,1.96191406,-2.9140625
-3.125,1.65429688,-1.86914063
-3.24023438,1.36230469,-2.06054688
-3.65039063,1.16601563,-2.7734375
-4.27734375,1.25683594,-3.79492188
-4.75390625,1.76367188,-4.01171875
-5.4140625,2.125,-3.29101563
-5.85546875,1.42871094,-2.41210938
-5.5,-0.04519653,-1.61914063
-4.9765625,-1.01171875,-0.99169922
-4.91015625,-1.45800781,-0.89599609
-5.12109375,-1.88085938,-0.96142578
-4.8125,-1.93652344,-0.81787109
-4.921875,-1.84277344,-0.25024414
-5.09375,-0.91455078,0.3815918
-5.09375,-0.91455078,0.3815918
-5.54296875,-0.54150391,0.74023438
-5.015625,-2.07617188,1.44726563
-4.4375,-3.52539063,2.21484375
-4.32421875,-4.3671875,2.73242188
-4.6640625,-4.60546875,3.109375
-4.90625,-4.15625,3.7734375
-4.859375,-3.13476563,4.55859375
-4.5390625,-2.16015625,5.44921875
-3.59375,-1.94824219,5.4609375
-3.4453125,-2.1171875,5.21484375
-3.5546875,-2.30664063,5.078125
-3.48828125,-2.1640625,6.1015625
-3.1171875,-1.59570313,7.30859375
-2.73046875,-1.04199219,7.6953125
-2.43359375,-0.61425781,7.72265625
-2.265625,-0.35009766,7.296875
-1.98925781,-0.21582031,6.60546875
-1.70800781,-0.2722168,5.8671875
-1.47851563,-0.40576172,5.296875
-1.28613281,-0.31396484,4.9375
-1.14160156,-0.01171875,4.7421875
-1.10351563,0.37207031,4.62109375
-1.04785156,0.78515625,4.49609375
-0.95751953,1.17382813,4.3359375
-0.88037109,1.47070313,4.171875
-0.74365234,1.66699219,4.01953125
-0.51416016,1.82910156,3.90429688
-0.2401123,2.03125,3.79492188
0.03094482,2.21484375,3.65429688
0.25073242,2.3671875,3.47070313
0.40991211,2.47070313,3.359375
0.57275391,2.59179688,3.13671875
0.72753906,2.72460938,2.8515625
0.97070313,2.78125,2.58203125
1.12304688,2.80664063,2.35351563
1.16113281,2.7890625,2.16210938
1.08007813,2.53125,2.01757813
1.0390625,2.38867188,1.68652344
0.87109375,2.39648438,1.67285156
0.84912109,2.2109375,1.69140625
0.72363281,2.30078125,1.76660156
0.69628906,2.49609375,1.95898438
0.79443359,2.38085938,2.00976563
0.84082031,2.17578125,1.79882813
0.82128906,2.04882813,1.60058594
