X,Y,Z
-1.03808594,0.00093699,-1.609375
-1.00585938,-0.09771729,-1.66308594
-0.9296875,-0.28100586,-1.30859375
-0.82421875,-0.58544922,-0.80322266
-0.76416016,-0.76220703,-0.63720703
-0.86083984,-0.74414063,-0.61279297
-1.07324219,-0.58349609,-0.65380859
-1.08886719,-0.42724609,-0.76025391
-0.984375,-0.51416016,-0.84570313
-0.89892578,-0.69921875,-0.84667969
-0.828125,-0.90185547,-0.77783203
-0.74316406,-0.96191406,-0.75732422
-0.66162109,-1.01757813,-0.60791016
-0.57275391,-0.91210938,-0.53857422
-0.67041016,-0.60791016,-0.58300781
-0.89404297,-0.27514648,-0.67480469
-0.89404297,-0.27514648,-0.67480469
-0.91748047,-0.48681641,-0.74853516
-0.83544922,-0.52978516,-0.53857422
-0.82080078,-0.65820313,-0.22802734
-0.87646484,-0.9921875,0.01166534
-0.96777344,-1.30957031,-0.12286377
-1.0234375,-1.05761719,-0.32983398
-1.06835938,-0.54638672,-0.28833008
-0.98828125,-0.32788086,-0.3190918
-0.81298828,-0.45654297,-0.12805176
-0.71240234,-0.49438477,0.22167969
-0.77929688,-0.28369141,0.50048828
-0.84130859,0.01034546,0.61035156
-0.94335938,0.10333252,0.55664063
-0.92333984,-0.10595703,0.39477539
-0.80175781,-0.17724609,0.19934082
-0.7734375,-0.10778809,0.07727051
-0.81835938,-0.04684448,-0.02175903
-0.96289063,0.88378906,0.18627929999999998
-1.14453125,1.74414063,0.45581055
-1.28515625,1.94238281,0.65185547
-1.19726563,1.62207031,0.65576172
-1.09375,1.01953125,0.33886719
-0.83935547,0.61181641,0.09271239999999999
-0.85839844,0.57666016,0.06536865
-0.84912109,0.76953125,0.03662109
-0.83300781,1.02832031,0.12115479
-0.92285156,1.02246094,0.26586914
-1.02050781,0.86669922,-0.24060059
-1.390625,0.48583984,0.23730469
-1.19628906,0.52441406,1.05175781
-0.94287109,0.12341309,1.06835938
-0.81689453,-0.11950684,0.87011719
-0.6171875,0.13110352,0.82470703
-0.49365234,0.28613281,0.63964844
-0.58251953,0.32202148,0.40576172
-1.06445313,0.60205078,0.22888184
-1.24316406,0.69287109,0.29931641
-1.22167969,0.45532227,0.59130859
-0.89160156,-0.07556152,-0.02005005
-0.77099609,-0.04873657,-0.0243988
-1.06054688,0.67724609,0.04144287
-1.26074219,1.07519531,0.049133300000000005
-1.17480469,1.13183594,-0.06896973
-1.05273438,0.87695313,-0.10272217
-0.99072266,0.67675781,0.0496521
-0.98486328,0.93066406,0.30200195
-1.04296875,1.17382813,0.48583984
-1.15429688,1.05664063,0.40454102
-1.15722656,0.81445313,0.32299805
-1.12988281,0.64355469,0.34887695
-1.2109375,0.69873047,0.43286133
-1.29785156,0.63183594,0.5546875
-1.41210938,0.38867188,0.57324219
-1.28222656,-0.00696182,0.36816406
-1.36035156,-0.26831055,0.26806641
-1.32910156,-0.45849609,0.24121094
-1.18066406,-0.51953125,0.13854979999999997
-1.16210938,-0.56689453,0.07476807
-1.15820313,-0.56884766,0.06713867
-1.18945313,-0.59082031,0.01701355
-1.18945313,-0.69726563,0.04504395
-1.06933594,-0.77880859,0.06951904
-0.84423828,-0.75976563,0.06665039
-0.68261719,-0.80712891,-0.25463867
-0.6015625,-1.08203125,-0.57128906
-0.68066406,-1.58105469,-0.90673828
