X,Y,Z
1.47949219,-0.28051758,-1.5390625
1.22167969,1.12988281,-1.29003906
1.11621094,2.64648438,-1.40625
0.71386719,4.55859375,-1.30761719
0.19543457,5.96484375,-1.28710938
0.04284668,5.828125,-1.40820313
0.11517334,5.05078125,-1.75195313
0.09759521,4.13671875,-1.93554688
-0.16809082,3.95117188,-1.81738281
-0.62988281,4.81640625,-1.01269531
-1.8125,5.3671875,0.39672852
-2.47265625,4.81640625,0.84082031
-1.56933594,2.328125,0.22741699
0.4440918,-1.42773438,-0.06222534
0.45800781,-2.33789063,1.84960938
-0.68994141,-2.22851563,6.48046875
-2.6328125,-3.31054688,-0.17175293
-1.62695313,-2.54101563,-3.23828125
2.01367188,0.67822266,0.20166016
2.4140625,1.00976563,-0.12841797
-0.30395508,-0.94726563,0.19421387
-2.16015625,0.31176758,0.82617188
-0.515625,2.57226563,0.1229248
0.92578125,1.60058594,-0.55322266
0.94335938,1.58398438,-0.5390625
0.39086914,3.1015625,-1.12109375
0.42602539,3.00195313,-1.05175781
0.58740234,2.72265625,-1.20214844
0.41870117,1.64746094,-1.20898438
0.41870117,1.64746094,-1.20898438
0.95800781,-0.27563477,-0.54833984
0.41748047,-2.32617188,-0.1282959
1.8125,0.23425293,-1.28515625
1.90722656,0.50146484,-2.11132813
0.60595703,-0.61425781,-1.82617188
1.66992188,-0.69189453,-2.12304688
1.48828125,-0.67041016,-2.24023438
-0.11462402,1.01953125,-2.21484375
-0.74560547,3.48046875,-1.84863281
-0.14978027,3.79882813,-1.9921875
0.01889038,2.77148438,-2.30859375
-0.13525391,2.71484375,-2.65039063
-0.08587646,3.10546875,-2.5234375
-0.83740234,2.9140625,-1.26757813
-1.515625,2.7421875,-0.04241943
-1.11425781,2.16015625,0.46166992
-0.37719727,2.04101563,0.4621582
0.05307007,1.22949219,0.00793457
-0.24731445,0.79199219,-0.38525391
0.01965332,1.75488281,-0.39477539
0.82861328,3.984375,-0.55517578
0.72949219,3.81835938,-0.4453125
0.18725586,2.31054688,-0.31225586
0.3046875,2.17578125,-0.33813477
0.89550781,2.2578125,-0.50195313
0.73974609,2.32617188,-0.61181641
0.44116211,1.96386719,-0.49145508
0.58740234,1.46679688,-0.18615723
0.51074219,-0.4621582,-0.06097412
1.06933594,-2.1015625,0.73291016
0.98974609,-0.26831055,1.32226563
0.14343262,0.34936523,1.99707031
0.27099609,-0.11608887,1.97753906
0.75732422,-0.48266602,1.98242188
0.57177734,-0.53222656,1.37890625
0.12139893,0.30200195,0.32446289
-0.34570313,1.45996094,-0.12213135
-0.69628906,2.796875,-0.30761719
-1.28417969,4.18359375,-0.10668945
-1.25390625,4.20703125,-0.26464844
-0.97607422,3.03710938,-0.22802734
-0.55908203,1.33496094,-0.23620605
-0.27050781,0.21069336,0.06555176
-0.11651611,-0.33618164,0.6875
0.00375748,-0.46240234,0.84814453
0.12194824,0.00705719,0.61914063
0.01896667,0.67675781,0.37573242
0.08740234,1.29882813,-0.02552795
-0.14270020000000003,1.4765625,-0.16394043
-0.12658691,1.73144531,-0.57226563
0.11517334,1.90820313,-0.76953125
0.08917236,1.92578125,-0.77685547
0.29003906,1.77734375,-0.74658203
0.65576172,1.43945313,-0.58691406
0.75146484,1.12011719,-0.47558594
0.59228516,1.48730469,-0.71630859
0.76123047,1.42675781,-0.79296875
0.62207031,0.94775391,-0.671875
0.40844727,1.23339844,-0.73486328
0.40478516,1.95019531,-0.85839844
0.15686035,2.02539063,-0.81298828
0.10388184,1.76855469,-0.76123047
-0.19946289,1.99316406,-0.75927734
-0.36694336,2.45507813,-0.84326172
-0.41162109,2.07617188,-0.89013672
-0.21911621,1.53808594,-0.68652344
-0.12127686,1.33496094,-0.3125
-0.04711914,1.18554688,-0.29248047
0.07611084,1.20507813,-0.47143555
0.23486328,1.38183594,-0.59179688
