X,Y,Z
0.20458984,-0.25708008,0.59765625
0.15673828,-0.16369629,0.67480469
0.12237549,-0.02560425,0.67919922
0.10870361,0.10961914,0.68798828
0.12304688,0.23010254,0.71875
0.19653320000000002,0.33105469,0.76513672
0.25244141,0.44873047,0.81738281
0.24304199,0.52294922,0.80761719
0.18273926,0.57128906,0.79736328
0.12207031,0.60253906,0.76269531
0.05676269999999999,0.67089844,0.68554688
0.0186615,0.73779297,0.63232422
-0.04644775,0.76806641,0.6171875
-0.11181641,0.8359375,0.55615234
-0.09680176,0.93554688,0.52246094
-0.07543945,1.00878906,0.46435547
-0.03038025,1.02148438,0.3984375
-0.0302887,0.98876953,0.32763672
-0.04260254,0.97314453,0.28295898
-0.25170898,0.99121094,0.19543457
-0.83447266,0.97412109,-0.07025146
-1.82128906,0.78613281,-0.3215332
-2.86914063,0.54882813,-0.53466797
-3.59375,0.44360352,-0.72119141
-3.49023438,0.56884766,-0.91015625
-2.38085938,0.86425781,-1.27441406
-0.98193359,0.95654297,-1.64746094
-0.05358887,0.72949219,-1.734375
0.52001953,0.42456055,-1.63867188
0.75634766,0.31445313,-1.37988281
0.77441406,0.26782227,-1.05175781
0.61523438,0.2052002,-0.81445313
0.46191406,0.15661621,-0.73779297
0.25952148,0.22631836,-0.84375
-0.19445801,0.4050293,-1.06152344
-0.81689453,0.60986328,-1.21679688
-1.4140625,0.82275391,-1.42480469
-1.76269531,1.17578125,-1.59277344
-1.70410156,1.40039063,-1.7109375
-1.33398438,1.39355469,-1.73046875
-0.95068359,1.05859375,-1.63085938
-0.74755859,0.56347656,-1.50585938
-0.55664063,0.21020508,-1.49023438
-0.22729492,-0.05255127,-1.41113281
0.23205566,-0.27880859,-1.31152344
0.74951172,-0.38598633,-1.1875
1.21777344,-0.45556641,-1.046875
1.54296875,-0.36108398,-0.91259766
1.74121094,-0.23278809,-0.87695313
1.81738281,-0.09765625,-0.79199219
1.79394531,-0.0049324,-0.72558594
1.6875,0.02456665,-0.70996094
1.60644531,-0.01882935,-0.76123047
1.46875,-0.19567871,-0.79248047
1.28417969,-0.47607422,-0.77490234
1.15527344,-0.85498047,-0.70068359
1.02929688,-1.16894531,-0.59423828
0.90576172,-1.46582031,-0.43139648
0.77832031,-1.75585938,-0.32788086
0.80029297,-1.98144531,-0.24035645
0.89990234,-2.08984375,-0.13024902
0.94140625,-2.20117188,-0.10742188
0.97753906,-2.33007813,0.02177429
0.99658203,-2.54101563,0.22131348
0.99462891,-2.72070313,0.44506836
0.99462891,-2.72070313,0.44506836
1.19726563,-2.64453125,0.71728516
1.37890625,-2.59570313,0.79589844
1.57714844,-2.578125,0.859375
1.69628906,-2.5078125,0.92578125
1.75683594,-2.53515625,0.97216797
1.68066406,-2.65820313,1.06933594
1.57226563,-2.81445313,1.18652344
1.39257813,-3.015625,1.30371094
1.1640625,-3.2421875,1.4375
0.92480469,-3.43359375,1.59277344
0.6875,-3.56640625,1.62402344
0.37915039,-3.56054688,1.56835938
0.02787781,-3.47851563,1.41894531
-0.38012695,-3.44335938,1.2890625
-0.70898438,-3.4609375,1.38671875
-0.93408203,-3.45117188,1.52050781
-1.28027344,-3.53125,1.5546875
-2.359375,-3.8515625,1.57128906
-3.76367188,-4.32421875,1.73046875
-4.1953125,-4.5546875,1.95214844
-3.20703125,-4.29296875,2.10742188
-1.69628906,-3.77539063,2.0078125
-1.03222656,-3.40234375,1.79003906
-1.23535156,-3.25,1.55859375
-1.5546875,-3.03125,1.50195313
-1.71777344,-2.8203125,1.61132813
-1.77050781,-2.76953125,1.79785156
-1.77539063,-2.75,1.89941406
-1.59277344,-2.5859375,1.89550781
-1.12988281,-2.23828125,1.6953125
-0.52441406,-1.73828125,1.40332031
-0.01036072,-1.203125,1.04980469
0.28662109,-0.78173828,0.77636719
0.33007813,-0.53662109,0.60400391
0.24230957,-0.43920898,0.51611328
0.13366699,-0.34545898,0.42944336
-0.01379395,-0.29956055,0.33032227
-0.15356445,-0.33740234,0.22009277
-0.42382813,-0.41259766,0.04403687
-0.73779297,-0.39697266,-0.15771484
-1.03027344,-0.25756836,-0.37817383
-1.22753906,0.00034428,-0.60693359
-1.34570313,0.39428711,-0.79003906
-1.41601563,0.72167969,-0.93310547
-1.48632813,0.94970703,-1.0546875
-1.62304688,1.11230469,-1.16210938
-1.64550781,1.22949219,-1.28222656
-1.56738281,1.40234375,-1.43359375
-1.48242188,1.60351563,-1.57421875
-1.43066406,1.83496094,-1.68457031
-1.39257813,2.1328125,-1.73339844
-1.46679688,2.22265625,-1.75488281
-1.56835938,2.37890625,-1.8125
-1.68066406,2.515625,-1.88085938
-1.73730469,2.70117188,-1.97753906
-1.78515625,2.97460938,-2.0234375
-1.72851563,3.203125,-2.05078125
-1.68847656,3.4296875,-2.04882813
-1.56933594,3.62695313,-2.015625
-1.44726563,3.79882813,-1.95898438
-1.2890625,3.99414063,-1.828125
-1.14746094,4.14453125,-1.67871094
-0.93505859,4.30859375,-1.49121094
-0.72070313,4.45703125,-1.24902344
-0.52685547,4.59375,-1.1015625
-0.43188477,4.66796875,-1.0546875
-0.41503906,4.73828125,-1.02441406
-0.47094727,4.83203125,-0.9609375
-0.57910156,4.859375,-0.92333984
-0.68457031,4.875,-0.87646484
-0.78808594,4.890625,-0.81494141
-0.90332031,4.90625,-0.79931641
-1.0078125,4.87109375,-0.79785156
-1.12890625,4.78515625,-0.73339844
-1.27929688,4.59375,-0.68945313
-1.41699219,4.4921875,-0.60351563
-1.48535156,4.36328125,-0.48925781
-1.44824219,4.08203125,-0.28271484
-1.43945313,3.73242188,-0.21557617
-1.84179688,3.46289063,-0.27563477
-2.90625,3.08984375,-0.2565918
-4.453125,2.46679688,-0.09765625
-4.30078125,2.31835938,-0.08843994
-5.8359375,1.51953125,0.07061768
-6.44921875,0.87988281,0.14685059
-5.765625,0.70898438,0.18518066
-5.765625,0.70898438,0.18518066
-4.32421875,0.19519043,0.45361328
-4.12890625,-0.72021484,0.82470703
-3.62109375,-1.18066406,1.09472656
-2.7890625,-1.37402344,1.20800781
-1.91601563,-1.56933594,1.23632813
-1.26074219,-1.99414063,1.14550781
-0.93603516,-2.55078125,1.05761719
-0.98681641,-3.07421875,0.97216797
-1.18554688,-3.35351563,0.81591797
-1.50097656,-3.44921875,0.61523438
-1.79980469,-3.44921875,0.40039063
-2.08789063,-3.4296875,0.24609375
-2.20703125,-3.34570313,0.21228027
-1.95507813,-3.1328125,0.21411133
-1.41601563,-2.81640625,0.17126465
-0.66455078,-2.63085938,0.0769043
0.10522461,-2.62695313,-0.02359009
0.73486328,-2.76367188,-0.18383789
1.32617188,-2.76953125,-0.24572754
1.90136719,-2.76757813,-0.35522461
2.296875,-2.92578125,-0.48022461
2.56640625,-3.14648438,-0.62451172
2.70507813,-3.37304688,-0.79736328
2.76367188,-3.5234375,-0.91064453
2.70898438,-3.60742188,-1.01464844
2.625,-3.60546875,-1.05859375
2.55664063,-3.51757813,-1.03027344
2.48046875,-3.4375,-0.94873047
2.31640625,-3.42773438,-0.75244141
2.1328125,-3.43945313,-0.55029297
1.94335938,-3.38671875,-0.3918457
1.8671875,-3.3203125,-0.24523926
1.72558594,-3.32617188,-0.19335938
1.63378906,-3.3828125,-0.17370605
1.67382813,-3.46484375,-0.19616699
1.78125,-3.48632813,-0.20373535
1.77734375,-3.546875,-0.21008301
1.65917969,-3.56054688,-0.16479492
1.48339844,-3.48828125,-0.05392456
1.26953125,-3.37890625,0.00770569
0.99316406,-3.25585938,0.05838013
0.72558594,-3.10351563,0.13867188
0.49121094,-2.9765625,0.13842773
0.32275391,-2.88867188,0.16711426
0.20410156,-2.7734375,0.22241211
0.13977051,-2.63476563,0.30395508
0.13952637,-2.49023438,0.34741211
0.13647461,-2.40625,0.29760742
0.16430664,-2.36132813,0.22094727
0.17749023,-2.29492188,0.06707764
0.19787598,-2.18359375,-0.0136261
0.18737793,-2.0234375,-0.16540527
-0.07647705,-1.94628906,-0.30981445
-0.86083984,-2.02148438,-0.41381836
-2.0234375,-2.37695313,-0.27636719
-2.72460938,-2.68164063,-0.07940674
-2.18945313,-2.4140625,-0.06192017
-1.06640625,-1.7890625,-0.24853516
-0.87597656,-1.45117188,-0.60498047
-1.52636719,-1.40820313,-0.86914063
-2.17382813,-1.28320313,-0.89599609
-2.32226563,-0.89306641,-0.875
-2.23046875,-0.55761719,-0.92089844
-2.2265625,-0.421875,-1.07324219
-2.35546875,-0.44433594,-1.24804688
-2.515625,-0.38085938,-1.3828125
-2.546875,-0.13549805,-1.60742188
-2.5390625,0.21643066,-1.81738281
-2.52734375,0.53271484,-2.10546875
-2.43164063,0.74707031,-2.40039063
