mean_X,mean_Y,mean_Z,var_X,var_Y,var_Z,max_X,max_Y,max_Z,min_X,min_Y,min_Z,iqr_X,iqr_Y,iqr_Z,rms_X,rms_Y,rms_Z,zcr_X,zcr_Y,zcr_Z,timestamp
0.51953125,-0.6697591166666667,-0.058247883333333327,0.002317587872314465,0.08405054821818035,0.016156605308267822,0.57617188,-0.25976563,0.12139893,0.45849609,-0.87695313,-0.15356445,0.05883789499999992,0.30859375,0.13748169,0.5217569430289135,0.7298135532972061,0.13981924481658964,0.3333333333333333,0.3333333333333333,0.3333333333333333,6698
0.5243326811111111,-0.14447699777777778,0.08262125777777779,0.045076979569476094,0.2019833566909941,0.10501832011948337,1.03222656,0.35107422,0.47021484,0.3125,-0.87695313,-0.56591797,0.20068359999999996,0.55371094,0.4885254,0.5656869629491582,0.4720772813617216,0.33443174543733944,0.3333333333333333,0.2222222222222222,0.2222222222222222,6740
0.332773844,-0.33312174599999994,-0.09396972533333334,0.12025502898058966,0.24515185328365344,0.1622998611963498,1.03222656,0.35107422,0.47021484,-0.20495605,-1.36914063,-0.78857422,0.515853885,0.8045654299999999,0.630035405,0.4806177901733622,0.5967595419779578,0.4136788252685554,0.2,0.26666666666666666,0.26666666666666666,6800
0.33062286399999996,-0.1624237075,-0.155953979,0.09093391049951594,0.31775028310162273,0.14939765807360392,1.03222656,0.70654297,0.47021484,-0.20495605,-1.36914063,-0.78857422,0.29824828999999997,0.7483520475000001,0.60794068,0.44748786430369086,0.5866274319017721,0.4167964750805078,0.25,0.25,0.25,6846
0.23974487319999999,0.032521972,-0.0724121084,0.1088066670052,0.40832269125709475,0.17570309944189486,1.03222656,0.94873047,0.88476563,-0.31860352,-1.36914063,-0.78857422,0.47161865000000003,1.02929688,0.46838378999999997,0.40777968467161785,0.6398283909923531,0.42537819982320224,0.12,0.12,0.28,6894
0.1848002113333333,0.07798665333333332,0.14060058700000003,0.11219325144719594,0.35765670562395885,0.39351571011995923,1.03222656,0.94873047,1.44628906,-0.42114258,-1.36914063,-0.78857422,0.4706878675,0.914733895,0.66012574,0.3825498262397208,0.6031074727791824,0.6428718652925354,0.1,0.1,0.1,6942
0.1795244488571428,0.18217250257142859,0.07511335200000001,0.11277348616402844,0.46933924757052176,0.3795006559732198,1.03222656,2.1484375,1.44628906,-0.44311523,-1.36914063,-0.78857422,0.477874755,0.905639655,0.74011231,0.38079195619325945,0.7088907308349144,0.6205986397196627,0.14285714285714285,0.17142857142857143,0.22857142857142856,6994
0.04457168549999998,0.11107635500000004,0.07779388500000001,0.23508118884253387,0.45488595135511434,0.3617174423736551,1.03222656,2.1484375,1.44628906,-1.13085938,-1.36914063,-0.78857422,0.5593872075,0.8760986325,0.7325439499999999,0.4868961121130921,0.6835377882715779,0.6064398823601959,0.225,0.15,0.225,7040
-0.0410990397777778,0.13660210511111115,0.06024983777777777,0.26861659700306173,0.41521081499350354,0.34537822245438615,1.03222656,2.1484375,1.44628906,-1.13085938,-1.36914063,-0.78857422,0.75097657,0.80541993,0.8801269599999999,0.5199093460149731,0.6586888112867038,0.5907692150126262,0.15555555555555556,0.17777777777777778,0.2222222222222222,7093
-0.07153747600000002,0.08019165040000002,0.058386230799999994,0.2513566804088689,0.40810122551822026,0.3237723604934579,1.03222656,2.1484375,1.44628906,-1.13085938,-1.36914063,-0.78857422,0.75836182,0.8316650425000001,0.82617188,0.5064329085686666,0.643841538200275,0.5719976507298686,0.14,0.16,0.22,7141
