Unnamed: 0,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29
3841,-67.47799999999984,-29.22699999999736,6.46999999999025,-68.80199999999945,-20.66000000000372,10.326999999983856,-47.64799999999951,8.12299999999766,-19.164999999998145,-59.16700000000219,40.68699999999978,-7.678000000009888,2.9290000000003147,25.224999999999653,3.368999999997868,-145.29399999999555,69.40899999999885,-10.851999999999862,-151.83199999999886,9.314000000000531,-8.354999999994561,-4.133999999999105,-56.95999999999941,-17.687999999998283,3.9569999999997663,-9.403999999999968,-23.741999999992917,-54.11399999999844,16.367999999999938,3.345000000001619,41.98900000000094,18.64699999999999,8.094000000028245,-16.478000000000037,-46.59999999999975,0.1890000000003056,20.635999999998944,-2.9440000000022337,1.7090000000052896,-2.02300000000264,20.110000000000028,2.038999999990665,13.672000000002528,23.88700000000057,2.8650000000027376,8.809999999999718,-11.227999999999838,-0.848999999999478,6.284000000005108,-7.836000000000354,12.609000000000492,14.444000000003143,-9.515999999996438,11.60899999999998,1.9399999999961888,1.9730000000009795,-0.1680000000000348,-1.2050000000002117,-16.945000000000476,0.7870000000025357,2.571000000000012,-20.132000000000083,-1.5839999999968768,-1.2910000000005084,-14.908000000000143,3.287000000000262,-1.2560000000007676,-6.203000000000003,-3.0299999999996885,0.6040000000012924,-1.1369999999985223,-1.950000000000074,-1.302999999998633,-4.078000000001225,3.623000000000332,9.458000000000766,17.530999999999608,-1.8010000000003856,13.39399999999955,-21.54299999999978,14.629999999999654,-2.3910000000000764,-11.776000000000051,0.5280000000027485,1.135000000002151,-1.8570000000003968,2.352999999999384
3842,-66.42900000000012,-31.96700000000305,6.006000000024869,-67.80299999999997,-12.789999999995416,13.500999999996566,-64.23699999999997,-56.655000000000655,16.393999999991138,-65.6439999999975,40.17200000000116,-6.359999999995125,1.4409999999998035,28.5650000000004,1.2820000000147047,-106.86400000000162,72.57999999999925,-5.444000000011329,-153.6439999999999,4.2349999999999,-3.350999999997839,-27.070000000000505,-45.44900000000069,-23.631999999997788,1.1639999999999873,-7.3599999999999,-26.30699999999706,-54.83499999999992,13.856000000001243,4.980999999997948,-19.76300000000037,14.786000000000143,-2.893000000017309,-6.624000000000052,-21.442000000000228,-0.5189999999970496,24.01399999999967,-1.138000000000261,2.7709999999842694,1.0530000000017026,21.326,-0.079999999991287,-2.184999999997217,29.58500000000015,1.0130000000003747,7.938000000001466,12.708999999999548,3.759999999999764,10.525000000001228,-5.529999999998836,8.592000000000155,15.13299999999731,-10.165000000000646,13.585000000000491,3.684000000004062,-0.4490000000032523,1.3820000000002608,-24.475999999999942,6.287000000001086,-5.695000000002892,2.3379999999999512,-23.16299999999991,2.3129999999980555,-5.968999999998914,-14.92699999999978,2.896000000004051,-0.8780000000001564,-3.851999999999833,-0.0309999999998922,0.0809999999972888,-3.003000000001066,-0.7089999999998042,-5.912000000000717,0.6070000000008235,1.392999999999489,-19.195999999999454,11.78200000000018,8.066000000002305,14.638999999999667,19.47499999999991,5.019000000000062,-0.3589999999974225,-15.2709999999999,-1.7980000000022756,0.681999999997629,-5.581999999999709,0.1010000000007949
3843,-70.85700000000017,-35.56499999999687,5.516999999986183,-75.68800000000024,-30.365000000000464,17.18700000001263,-59.260000000000446,-26.510999999999285,-5.126999999993132,-64.45300000000316,44.14500000000032,-6.8970000000035725,2.440999999998894,25.21899999999988,2.0379999999931897,-76.69899999999643,75.83199999999977,-15.258999999991827,-147.19900000000052,8.200999999996839,2.8559999999970387,-28.287000000000265,-44.02299999999997,-26.94100000001072,-2.209999999999468,-11.166000000000054,-33.98400000000947,-60.08600000000115,15.649999999999409,-1.264000000003307,-16.149999999998954,14.511999999999858,-4.369999999994434,-3.031999999999968,-23.892000000000024,-0.7320000000049731,20.636000000001783,-0.6259999999969068,2.637000000004264,-0.983000000002221,19.62899999999994,2.52699999999777,14.31599999999662,31.353999999998905,-1.589000000001306,8.77399999999966,11.396000000000583,-3.3690000000035525,3.8089999999954216,-8.29999999999984,0.6230000000002178,12.229000000002088,-8.020000000004757,11.751999999999896,-1.8400000000042385,0.2399999999994406,3.400999999999499,-2.572000000000685,-15.12700000000109,0.567999999998392,-3.879000000000232,-24.50799999999997,1.9470000000012533,-6.442000000001258,-15.439000000000291,0.8609999999976026,-1.1589999999998213,-3.7520000000000655,-2.8120000000015466,1.5560000000022,-2.110999999999308,-1.8190000000004147,-4.519000000001938,-4.362000000000421,1.7410000000005257,14.269999999999072,5.276999999999532,15.069999999997208,11.687999999998056,1.1020000000002028,10.177999999999088,-1.0730000000023665,-14.694000000000074,2.683000000001812,3.566000000000713,3.6340000000002703,-5.044000000000892
3844,-75.29199999999996,-41.5930000000003,8.716000000003987,-75.10899999999978,-24.91200000000049,17.884000000003653,-53.154999999999575,-26.601999999999748,-5.567000000019107,-61.62699999999859,39.98100000000022,-8.141999999975269,0.6660000000010768,28.322000000000003,2.062999999998283,-102.3960000000045,57.04100000000096,-2.208999999993466,-150.19800000000032,-0.2169999999978245,-2.098999999998341,-42.96700000000016,-40.84000000000003,-24.31699999999637,-10.054999999999836,-16.569000000000145,-37.54899999998997,-68.14999999999998,22.60300000000086,2.5150000000053296,-10.846000000003642,13.842000000000176,-1.5749999999798092,-3.0039999999999623,-22.52099999999988,-3.875999999991109,10.614999999998531,27.65399999999829,-2.3680000000013024,3.964000000001988,19.74999999999998,-1.0499999999979082,15.097000000002936,30.42400000000072,1.120000000003074,3.008999999997286,28.190999999999637,2.5610000000028776,8.54800000000182,-5.245000000002165,16.595999999999833,13.335999999998194,-8.880999999996675,12.978999999999983,0.8730000000014115,3.900000000001569,-1.010000000000133,-3.91699999999986,-15.081999999998883,-2.801999999996952,-3.3989999999995746,-26.20400000000025,-1.0069999999984702,-7.3969999999988545,-12.88199999999975,4.152999999996609,-1.01099999999974,-5.729000000000184,-1.299999999999102,1.982000000000994,0.0469999999992865,-3.0189999999997497,-6.6599999999994,-2.970000000000539,1.0549999999994952,82.80399999999872,32.50200000000021,-0.628999999997859,13.805999999999583,-5.110000000001946,9.01100000000099,-4.823999999999273,-12.145000000000028,-1.2389999999982138,3.368000000000393,-2.8240000000003818,2.877000000000862
3845,-75.67999999999984,-40.16400000000431,4.102000000011685,-80.68600000000039,-25.882000000001423,16.869999999994434,-60.05600000000016,-24.747999999999596,-7.10399999998117,-62.30199999999968,40.27099999999848,-7.922000000007756,1.0660000000001446,21.29100000000008,-5.9449999999969805,-67.88899999999671,59.13600000000088,-9.278000000017528,-154.41599999999767,-1.1540000000024977,4.156000000000404,-24.007999999999186,-42.71699999999896,-27.23399999999856,1.929000000001224,-11.981999999999717,-33.996000000001914,-68.17000000000064,34.421999999997865,16.47299999999632,-10.927999999995563,12.195,-5.213000000026113,-3.6070000000002262,-16.601,-2.6920000000018263,23.19100000000276,-3.023999999999205,1.18400000001202,-17.971000000000004,-17.68199999999993,-18.02300000000514,9.594999999995936,27.195999999999287,-3.92500000000382,5.542000000002645,5.11900000000054,0.2040000000022246,7.479999999998199,-4.331999999999425,4.885000000000161,13.09800000000223,-9.19799999999782,11.794000000000436,-0.6079999999997199,-5.218000000002121,4.200000000000159,-2.8090000000005944,-15.001999999999782,-0.5550000000084765,-2.2970000000004376,-19.843999999999795,0.1620000000002619,-9.483000000001596,-14.530000000000244,-0.3229999999973643,12.89599999999922,3.8249999999997897,-7.807999999999993,-0.8650000000017144,-2.8040000000004284,-0.6059999999997956,-6.516999999999484,-4.215999999999553,-1.227999999999696,1.00100000000225,-1.418999999999926,-8.46899999999664,11.78600000000074,-14.97799999999927,13.179999999999836,-7.642000000001303,-13.953999999999931,1.0619999999960328,-0.8120000000019445,-0.892000000000337,-0.583000000000311
3846,-77.487,-41.20199999999841,13.902999999982056,-84.36999999999983,-16.69600000000173,19.616999999993823,-50.52400000000006,1.8789999999995644,-28.894000000013875,-64.27000000000476,40.06700000000194,-6.580000000008113,-0.119000000000824,25.6299999999996,4.871000000002823,-180.8780000000013,60.10299999999802,-9.825999999975464,-147.52400000000137,4.044000000004644,12.902999999994336,-29.25900000000041,-50.76000000000107,-25.585000000000942,0.3339999999980136,-8.140000000000214,-31.82400000000598,-68.86699999999877,46.6290000000015,24.792999999999665,-4.480000000000928,14.424999999999956,-2.123999999980697,16.991000000000156,5.139999999999922,-3.497000000004391,21.045999999998344,-1.5160000000008722,0.1099999999951251,2.786000000003241,19.00299999999984,0.4389999999943939,13.613000000003694,33.20300000000032,-3.3749999999997726,6.322999999997592,17.192000000000007,-3.5670000000038726,4.761000000002014,-2.8729999999995925,5.474999999999852,8.944999999999936,-7.141000000001441,9.945999999999344,0.6199999999978445,5.754000000001724,-2.261999999999631,-7.348999999999251,-11.64800000000028,-1.2819999999919671,-1.7629999999996926,-25.002000000000105,-2.823000000000775,-7.102999999999327,-11.824999999999974,3.7779999999997926,-1.2309999999999377,-8.40599999999938,-2.4020000000007258,1.3490000000018654,1.782000000000039,-4.03699999999958,-3.8819999999986976,-0.3349999999997521,5.190999999999946,10.417999999998528,26.388000000000037,4.583999999994148,10.644999999999529,6.468000000000984,6.615999999999644,-1.545999999999026,-14.433999999999967,0.3629999999986921,-2.962999999999738,-4.345999999999606,-0.9569999999996526
3847,-86.19799999999991,-43.64599999999541,6.861000000003514,-87.60200000000005,-25.759999999996808,18.9200000000028,-54.8090000000002,-25.488999999998896,-6.200999999987289,-63.61999999999739,39.11399999999787,-5.969000000004598,-0.4970000000014352,30.712000000000472,11.194000000000417,-57.465000000001965,58.43800000000101,-0.4880000000184736,-142.03700000000197,-5.750000000000455,9.735000000000582,-26.71500000000009,-44.21099999999996,-20.336999999994987,-4.913999999999419,-8.099999999999952,-32.324000000016895,-74.37100000000072,46.19600000000048,21.85000000000628,-28.45500000000243,-4.777999999999949,-7.922000000007756,-2.096999999999838,-13.494000000000028,-1.5440000000012333,21.25599999999963,-0.2650000000016916,3.23399999999765,-0.3690000000062809,19.781000000000223,-2.2149999999896863,23.8679999999988,28.397999999999968,-3.600999999997612,1.877000000001772,14.356999999999688,2.651000000003023,5.370999999996684,-2.520999999998708,7.855999999999597,9.633999999999787,-6.009000000000242,11.35100000000051,0.4450000000019827,-0.2019999999987476,3.161000000000058,-39.50000000000102,-54.86100000000036,-1.9040000000018156,-2.355000000000018,-19.17099999999987,2.4929999999983465,-7.549000000000205,-8.949999999999747,2.0870000000002165,-15.075999999999112,-4.912000000000205,6.000000000000227,0.6239999999991142,0.1260000000002037,0.1969999999992921,-3.909000000001584,-2.2570000000001755,-0.8339999999996905,7.334000000003016,16.00000000000037,-3.235000000000809,10.86700000000178,17.601999999999407,4.094999999999516,-1.5099999999989675,-11.91999999999993,-2.31899999999996,0.0550000000004047,-3.1469999999998777,2.889999999999304
3848,-78.6240000000003,-38.702000000006365,7.739000000015039,-93.83900000000018,-24.88700000000108,18.628000000012435,-67.17199999999934,-58.522000000002095,10.27799999999388,-62.801999999999225,36.64100000000019,-1.160000000004402,0.9060000000005176,24.054999999999893,4.918999999995322,-146.02600000000052,53.41200000000015,-4.578000000014981,-140.5319999999989,-10.614000000003898,7.916000000000167,-26.313000000000383,-48.169999999998936,-20.031999999991967,-1.3999999999981585,1.3999999999999346,-29.78499999999258,-78.97899999999964,50.28599999999983,22.47899999999845,-0.9849999999971716,15.718999999999994,-2.1240000000034343,2.2739999999998872,-15.11199999999988,-3.991999999993823,20.351999999999748,1.7880000000019436,1.2089999999943757,17.028000000004795,57.226,16.869999999994434,10.311999999998989,31.90699999999964,-1.6300000000001091,2.184999999997217,6.812999999999647,-3.4170000000017358,3.241000000002714,-1.216000000002282,6.616999999999962,8.657999999996946,-1.6599999999982629,7.983000000000118,-3.066999999998643,3.808999999998264,0.3299999999995862,11.320000000000618,-43.70999999999938,2.2950000000037107,2.0759999999999224,-15.141000000000028,-0.3409999999973934,-1.9320000000007556,-10.282000000000124,4.721000000000686,13.995999999998787,4.663000000000039,-9.584999999999866,0.1210000000014588,-1.7759999999995555,-3.1269999999999243,-3.291999999999007,0.8409999999997808,1.5619999999998413,2.995999999996002,18.72799999999941,-1.1289999999974043,9.365999999999984,2.012999999999465,7.860000000000866,1.2569999999982429,-5.031000000000052,0.4360000000019681,3.453000000001793,1.5959999999999752,-0.0929999999996766
3849,-84.39300000000003,-39.64899999999716,7.4579999999969,-90.13499999999972,-24.921000000000504,15.222999999991773,-59.11800000000085,-22.72999999999854,-5.639999999993961,-60.092000000003054,40.793000000002166,0.9770000000116852,-1.0120000000000573,21.875,5.566999999996369,-53.37299999999914,51.21599999999944,-0.4519999999956781,-137.6010000000008,-12.99399999999764,10.613999999998214,-5.364999999999043,-51.97300000000098,-19.01900000000296,-5.553000000000452,7.2390000000002175,-25.756999999998698,-79.10699999999906,52.7070000000009,12.835999999992964,-2.5059999999996307,16.053999999999924,-1.1230000000068685,1.2609999999998678,-15.256000000000114,-1.746000000002823,21.074000000001547,2.0309999999994943,1.0130000000117434,-4.831000000001495,20.00599999999988,-4.174999999997908,9.994999999997844,31.401000000001037,-4.509999999999081,1.9839999999987867,21.086000000001093,-0.6959999999992306,2.902000000000271,-1.5169999999983474,6.506000000000256,8.105000000000473,-7.483000000001994,13.024000000000058,-0.8300000000019736,6.726000000003296,0.5090000000002703,-0.5210000000005266,-12.660000000000338,-1.7640000000028522,-31.204999999999927,-79.26100000000015,41.42699999999877,-4.829999999999757,16.704000000000008,14.486999999996897,0.5700000000004479,-5.015999999999821,0.9020000000006688,4.621999999997684,-5.783000000000982,-0.7410000000000139,-5.9520000000020445,-1.4330000000001064,4.07599999999988,3.952000000003864,28.22000000000031,6.505999999995993,8.001999999999043,3.42600000000175,7.447999999999411,0.5710000000021864,-9.350000000000058,-0.5949999999984357,2.51999999999839,2.6609999999998024,-6.552999999999543
3850,-85.76999999999977,-38.99499999999989,5.761999999981526,-96.94699999999976,-24.678999999997583,15.746999999987564,-55.46800000000047,-25.423000000000684,-3.820000000018808,-60.30299999999329,38.73399999999947,1.5869999999949869,-0.1260000000002037,24.269999999999925,2.91700000000219,-141.81799999999498,42.1510000000012,-0.53699999998571,-130.6789999999978,-20.812999999998283,9.552000000007864,-39.902000000000726,-39.59199999999896,-14.562999999998285,-6.426999999999339,13.11499999999981,-24.75600000000213,-120.97900000000124,86.34899999999845,48.62100000000282,0.4120000000000345,18.79899999999992,2.4779999999964275,0.9679999999999468,-18.15100000000012,0.0610000000051513,24.105999999997607,0.927999999998974,2.6369999999815263,-0.9000000000014552,17.365999999999993,1.4340000000061082,9.314000000000531,22.20399999999927,1.3269999999977244,3.2100000000014006,6.053999999998894,1.4949999999998909,3.5399999999981446,-0.5639999999999645,7.133000000000322,5.234000000001515,-4.455000000001519,7.724999999999227,-4.025000000001455,-0.0020000000034769,3.768000000000171,-3.8719999999983656,-11.657000000000297,-1.4339999999947397,11.856000000000222,-15.779999999999816,-4.680999999999358,-5.262999999999352,-12.442000000000064,4.376000000002023,1.1230000000011842,-7.17599999999976,0.1669999999990068,0.7519999999999527,1.7570000000006305,-3.376999999999697,-3.4130000000004657,-5.980999999999881,-3.813000000000244,-36.42199999999889,2.3179999999996426,-16.954999999995835,8.535000000000537,-13.109000000000036,12.636000000000536,4.152999999996609,-2.041999999999966,3.943000000009533,2.808000000001698,2.651000000000181,-0.8630000000010796
