X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29
-215.97899999999868,117.6950000000005,92.5780000000259,-329.58999999999605,448.9499999999993,198.48599999997987,-65.9370000000024,-45.267999999998665,5.151000000000749,91.9590000000028,106.22299999999996,17.760999999995875,66.48699999999792,-23.15399999999954,-34.13100000000213,-224.5049999999992,5.078000000003158,138.5859999999866,-139.90499999999884,-42.8100000000029,310.2420000000052,-377.50800000000027,129.95100000000122,103.13700000001518,-738.9440000000036,327.9570000000007,126.31900000001224,-470.20899999999983,339.04500000000013,444.63499999999385,82.42799999999875,162.02499999999986,-9.36300000000756,-112.97600000000044,51.71400000000048,19.87300000000687,23.323000000002025,-27.453999999997336,-24.60999999998421,22.381999999998925,109.87400000000208,-21.66700000000219,-21.6070000000002,6.979000000004021,1.160000000004402,-25.369999999998072,8.388999999999669,2.6879999999948723,-2.967000000001008,8.908000000002403,-1.7450000000010846,-2.884000000000242,7.966999999999302,2.4859999999996774,6.7049999999994725,-11.981999999999005,-1.130000000000564,-53.26900000000023,117.54200000000026,28.28400000000784,-5.280999999999381,77.30399999999946,4.6929999999974825,69.91000000000014,61.48599999999931,-10.426999999998545,154.23600000000005,39.56500000000034,-50.92899999999929,124.09999999999997,25.040000000000017,-51.46000000000015,297.3300000000009,27.10500000000025,91.98499999999969,-38.51600000000133,7.083000000000084,-10.052000000001726,-6.0669999999959145,5.073999999999046,4.26000000000073,30.53899999999885,116.43200000000036,31.957999999997355,147.5040000000007,12.903999999999629,-5.836999999996806
-224.86599999999729,136.3919999999979,91.9439999999895,-341.53400000000147,452.50700000000137,203.0760000000328,-68.77099999999814,-21.00200000000143,1.8430000000080329,86.58199999999852,128.8819999999987,20.031999999991967,65.01200000000154,-16.101000000003296,-31.42100000002301,-263.7519999999995,-49.77100000000405,160.70600000000468,-148.05900000001202,-32.51399999999762,340.16699999999673,-398.321999999996,136.2019999999994,102.3680000000013,-753.5669999999982,284.305999999998,131.57900000001064,-502.1539999999959,360.0450000000002,438.9520000000061,87.46600000000058,163.97599999999954,-10.546999999974105,-116.56399999999962,54.20299999999969,18.212999999991556,51.54099999999744,-31.460000000001287,-28.149000000007614,-4.159999999995989,143.76399999999876,-8.521000000007461,-13.750999999996338,125.54099999999836,-39.56600000000776,-30.609000000004016,6.5780000000017935,5.136000000004515,-5.631999999999948,13.742999999999483,-2.8349999999988995,-2.759000000000356,8.13399999999831,2.865000000000606,6.808000000000902,-3.933000000000675,-2.027999999999963,-44.76399999999785,110.06100000000032,47.04600000000028,-101.76900000000018,69.3719999999999,40.05799999999908,65.44999999999987,58.391000000000304,0.5119999999976699,229.337,64.62999999999965,-90.50900000000011,218.432,65.14599999999997,-99.31800000000096,273.62600000000015,32.269999999999754,55.4549999999999,-17.47699999999952,7.850999999999431,-0.555999999994583,-11.432000000002065,-48.27399999999784,19.678000000000395,14.778999999998632,105.35199999999988,30.902000000003227,167.586,21.4819999999996,-3.9530000000013383
-228.8569999999993,155.84699999999998,90.25799999999435,-347.7229999999963,467.6359999999988,200.67099999998845,-66.77200000000312,-1.365999999998735,2.550999999994019,86.29999999999995,133.89600000000428,24.01100000001861,69.83299999999986,-2.188000000001012,-31.664999999975407,-272.5950000000012,-49.13099999999986,182.77600000001257,-145.69099999998798,-47.39600000000337,364.3010000000004,-404.4770000000028,146.13800000000057,97.20499999998538,-797.4980000000016,336.24900000000366,136.3650000000007,-528.4240000000068,378.2029999999999,431.0489999999959,90.39099999999962,176.3450000000006,-12.48800000000756,-117.19799999999908,51.36800000000008,16.96799999999712,54.8720000000003,-27.0859999999999,-25.58599999999842,21.60299999999893,94.19300000000136,-34.72299999999677,-22.220000000004347,34.80600000000038,-6.878999999992175,-30.57499999999891,13.05399999999679,3.33299999999781,-4.139000000000692,14.96800000000178,-4.9180000000006885,0.441000000000713,10.788000000002285,1.2000000000000457,7.348999999999251,-2.94799999999924,-1.5649999999993724,-64.8900000000026,111.26000000000003,35.78499999999849,58.15499999999929,52.53500000000031,-50.74500000000626,46.93599999999947,52.83599999999922,-15.273999999999432,155.116,36.17500000000007,-64.9959999999993,161.69399999999996,18.552000000000035,-54.0939999999992,293.37699999999955,127.07100000000082,147.7409999999999,-41.77999999999997,10.758999999998764,-0.4510000000038872,-6.156000000004269,13.620999999997707,4.067999999999472,7.153999999999883,100.49999999999956,29.59600000000364,188.26699999999903,40.52700000000016,-16.480000000001382
-232.45600000000195,176.4019999999988,93.38399999999184,-363.6910000000057,470.2540000000013,201.40400000000227,-62.7809999999954,19.406000000000745,2.23399999999856,88.38499999999954,149.12400000000048,31.02999999998701,79.35500000000388,3.665000000000873,-33.66700000001401,-288.3019999999988,-77.51999999999839,202.95399999999967,-135.47900000000936,-60.38899999999785,396.4780000000019,-418.856999999997,147.5909999999999,98.99900000000343,-802.7190000000019,266.25399999999786,134.7539999999981,-555.4809999999975,400.45300000000026,421.4349999999968,94.71399999999905,185.19900000000007,-18.50600000000213,-124.33900000000052,50.33299999999983,16.381000000001222,81.8790000000007,-16.34899999999959,-34.570000000007894,29.589999999996053,145.84899999999834,-24.57200000000057,-21.36199999999917,27.53900000000158,-2.2730000000080963,-31.15899999999669,19.65000000000145,8.539000000001806,-10.214999999999463,16.008999999999673,-7.6909999999998035,-6.135000000000446,11.512999999999352,1.3129999999996755,8.606000000003178,-0.5120000000019331,-3.5139999999998395,-67.6339999999982,97.66499999999922,38.61100000000306,-28.489999999999327,35.102000000001965,-11.956999999995332,47.2290000000001,64.35400000000016,-6.337999999999511,177.823,55.131000000000085,-88.61899999999991,213.05700000000004,60.608,-99.39800000000076,248.4499999999997,75.95799999999997,25.3859999999996,-58.48000000000013,7.028999999999996,-5.878000000001293,-4.668999999995549,21.058999999999628,9.44899999999933,12.877000000000294,107.1640000000002,23.461999999994987,196.8500000000006,73.29000000000008,-25.03799999999785
-237.6039999999989,195.97300000000075,88.97699999999986,-369.5549999999912,475.5879999999991,192.7979999999934,-68.14300000000344,35.81699999999728,7.056000000011409,90.75600000001032,151.6779999999983,28.0770000000075,77.5480000000016,11.69699999999807,-31.83599999999842,-302.63400000000047,-77.50599999999963,215.4779999999846,-168.2800000000043,-42.4980000000005,409.25300000000107,-424.7220000000027,165.3669999999991,91.34500000000116,-852.3309999999981,328.2189999999986,137.51199999999244,-584.6990000000005,417.0259999999999,408.77700000000914,69.64399999999955,194.57999999999916,3.1860000000051514,-133.66900000000044,50.882000000000005,13.086000000021158,65.05599999999845,-29.30900000000065,-31.46999999999025,-52.74900000000002,215.98100000000213,12.536000000011429,-25.747999999998683,-80.22100000000023,29.205000000001743,-42.46800000000235,23.15900000000113,1.662999999996373,29.430999999999585,16.184999999998695,-18.489999999999892,-4.077999999998383,10.541000000000622,3.43599999999995,5.730999999997266,3.872000000001208,-4.312000000000182,-93.67599999999923,97.3790000000008,29.77300000000014,-41.357999999999606,7.640999999998144,-20.018999999990683,32.82200000000017,66.56199999999899,-12.70200000000159,129.91200000000003,42.65099999999933,-71.41900000000021,244.6190000000001,100.367,-105.18500000000016,243.84000000000012,139.49199999999848,74.37100000000143,-84.52900000000056,6.702000000001362,-7.45900000000006,-8.980999999999995,24.99700000000189,6.280000000000996,15.327000000002045,96.7959999999998,16.271999999992204,203.46999999999863,96.61299999999996,-37.61100000000113
-242.9770000000019,216.62000000000037,85.14400000001388,-384.0640000000008,483.6190000000002,187.84200000000052,-59.04499999999757,59.943000000001234,2.147999999988315,95.156999999989,169.48300000000245,34.4229999999925,72.81799999999521,11.657999999999902,-28.60099999998056,-288.3640000000014,-32.79099999999744,230.82300000000944,-158.8019999999915,-33.40200000000095,430.42599999999993,-453.8970000000006,152.8410000000008,87.42700000000241,-860.9100000000012,255.48700000000224,129.9560000000156,-608.6549999999988,437.189,393.7380000000076,131.1339999999973,199.1829999999993,-12.536000000000058,-142.0330000000007,49.88600000000005,8.398999999963053,42.79200000000287,-42.60199999999941,-30.835000000001852,73.22000000000344,79.23999999999864,-100.18900000001167,-13.143999999999778,36.363000000000056,-1.7060000000014952,-33.6970000000008,33.53699999999833,5.74900000000298,-11.102999999999952,21.668999999999983,-10.415000000000418,-7.450000000000045,10.190000000000056,-1.91599999999994,6.879000000003543,5.576999999999543,-1.4500000000005286,-92.064000000002,82.77599999999978,27.648999999996704,-48.818000000001405,-3.51699999999937,-23.05900000001202,16.82300000000083,69.2370000000011,-18.81999999999948,200.24499999999995,83.20300000000032,-107.5189999999992,251.0299999999997,105.56200000000004,-120.49299999999904,207.71000000000012,166.43200000000036,47.03699999999955,-70.46799999999962,3.641999999999257,-10.6899999999996,-3.461000000004333,51.79100000000005,-1.6940000000005284,13.131999999998811,110.01499999999992,4.480000000000928,205.29300000000177,134.225,-51.44799999999918
-252.0179999999982,232.6340000000016,86.23099999997521,-391.1380000000008,485.98499999999945,181.25,-101.61200000000008,69.26599999999894,17.29800000002797,101.35500000000091,178.1279999999981,35.572000000001935,84.35400000000186,23.89200000000073,-33.6060000000316,-282.15900000000147,-38.086000000004105,249.02299999998831,-169.34800000000223,-62.03600000000051,435.832999999991,-461.5329999999972,158.43499999999864,75.21999999999025,-887.8359999999986,275.28099999999824,139.97799999999643,-640.7859999999971,454.4339999999998,378.20999999999,123.17199999999956,217.08200000000204,-8.948000000009415,-154.2599999999993,51.40299999999982,1.709000000028027,67.57299999999589,-31.75500000000113,-38.44000000001415,14.553999999998268,169.5130000000006,-37.79299999999921,-6.988000000001193,72.22599999999773,-23.10799999999631,-39.89599999999882,35.72500000000218,-4.065000000002783,-12.254999999998972,23.447000000001594,-11.702999999999976,-5.165999999999826,13.092000000000326,0.3129999999998745,7.379000000008773,4.780999999999835,-4.032999999999021,-100.49899999999924,73.0409999999992,43.68900000000622,-53.40499999999935,-10.532000000000608,-31.47599999999784,10.062999999999532,68.36999999999875,-15.42699999999968,172.19899999999998,73.51500000000044,-104.2180000000002,263.6770000000002,114.89000000000004,-131.3510000000008,194.23400000000012,187.6400000000018,51.291999999999405,-73.31499999999949,-2.3049999999983584,-11.474000000004024,-10.967999999996891,68.97500000000036,-7.510000000000616,-5.283000000000016,100.30500000000018,0.1650000000040563,211.8359999999996,142.29500000000002,-64.40800000000024
-259.2010000000016,243.04099999999949,83.14200000004348,-398.8830000000007,490.2320000000003,175.5490000000009,-50.88200000000143,103.01200000000108,-3.5520000000133223,97.51299999999787,194.23199999999952,36.560000000008586,87.71699999999782,29.86799999999903,-35.692999999992026,-299.29799999999886,-71.09999999999559,263.1230000000187,-157.80599999999367,-51.84899999999857,444.7450000000004,-474.0440000000035,165.74000000000098,69.47000000000116,-912.3780000000012,241.5770000000009,127.88100000000212,-667.8010000000029,469.6699999999993,358.58200000000124,140.11200000000483,233.7489999999974,-5.980999999997039,-151.2990000000002,50.430000000000064,-8.825999999999112,65.03800000000126,-31.30199999999945,-43.78699999999753,17.41999999999848,181.97899999999836,-49.19999999999618,6.942000000003645,63.86900000000253,-11.184000000002923,-41.68999999999983,25.570999999996506,7.801000000000613,-14.428000000000909,21.78499999999701,-9.815000000000396,-8.224000000001297,9.62600000000009,-3.0349999999998545,34.63699999999221,5.707999999999913,-23.41600000000099,-127.46799999999894,84.90600000000086,-26.89900000001444,-142.55899999999997,-31.072000000000344,-2.276999999992313,5.25999999999982,68.53300000000218,-29.41500000000019,180.31299999999996,94.40500000000044,-116.691000000003,270.975,133.4559999999998,-140.4609999999991,181.52000000000044,219.34699999999907,51.69800000000038,-67.65499999999918,0.4919999999998481,-10.852999999991653,-8.47100000000296,29.0079999999989,8.604000000001122,-1.294999999998936,106.50500000000063,-7.403999999996813,216.9249999999991,170.90499999999977,-73.35300000000018
-267.3150000000021,253.425,75.40299999998297,-410.5339999999956,485.3790000000004,169.94700000000194,-155.7549999999992,74.76000000000056,17.163000000005013,97.3479999999995,218.32899999999995,38.06099999999333,104.19600000000172,45.33999999999878,-41.69999999999163,-266.5930000000003,-15.179000000000542,263.866999999982,-158.8200000000029,-28.979999999995695,440.6680000000051,-489.5719999999983,161.69299999999964,65.17300000000432,-922.121999999996,252.19299999999976,124.9259999999822,-692.5659999999993,485.2840000000015,335.7299999999896,139.93600000000015,239.6710000000013,-3.589000000010856,-168.6160000000001,54.42800000000005,-11.353000000008253,117.21000000000004,-16.193000000001234,-61.3399999999956,-49.09999999999855,268.54800000000125,4.889000000002852,25.797000000000025,211.9729999999976,-64.58499999999958,-11.68800000000374,44.87799999999993,-17.993999999998778,-54.2209999999983,27.696000000000254,-5.465999999999838,-4.151999999999134,13.304999999999724,-3.3880000000003463,6.4669999999978245,5.687000000000353,-0.9789999999995302,-132.75300000000243,67.35299999999995,3.138000000012653,-78.27100000000087,-32.91399999999953,-46.88700000000381,-4.007000000000005,71.88699999999812,-31.09499999999912,187.0800000000001,106.71199999999884,-120.4289999999986,272.4260000000001,146.98400000000024,-144.238,177.80899999999917,279.5989999999989,88.35499999999996,-50.400999999999385,3.709999999998104,-17.459000000008018,-10.247999999995727,28.60699999999952,1.9549999999995291,4.7179999999997335,84.8709999999997,-11.455999999998312,219.83900000000037,186.81200000000047,-82.79100000000028
-273.4710000000007,268.86300000000034,74.48699999999917,-414.7340000000099,493.347,163.0490000000009,-75.945999999999,152.06000000000017,-4.0290000000140935,103.30800000000409,217.8710000000024,40.47900000000482,71.49900000000002,38.00300000000334,-34.97299999999086,-264.1289999999969,-45.767000000000735,282.8130000000101,-152.02600000000075,-15.063000000003512,438.6349999999993,-501.8349999999998,215.2780000000007,71.9000000000051,-944.9400000000026,258.3330000000018,128.11300000000756,-720.0229999999976,485.1279999999989,303.78400000001875,142.43099999999913,250.76500000000124,-4.394999999999527,-168.77700000000004,56.85700000000011,-22.24100000000817,77.53000000000156,-32.283999999998514,-56.49399999999787,17.371000000002823,190.21099999999933,-45.2760000000012,40.233999999998105,83.18700000000092,-19.103999999992997,-23.8679999999988,52.92800000000284,-8.199999999999363,0.9889999999984412,-13.123999999999114,-19.444000000000017,-5.011000000001786,9.612999999998806,-0.1680000000000348,8.251999999998816,11.029000000000622,-3.5960000000009984,-201.361,84.38000000000017,-68.35399999999936,-71.4439999999982,-31.09099999999927,-59.54600000000028,-8.001000000000147,71.20100000000207,-32.50999999999635,183.539,115.63900000000018,-127.62899999999888,275.25699999999983,159.01399999999998,-155.73600000000027,150.4860000000008,260.45500000000175,46.21100000000027,-35.99900000000105,2.7479999999997062,-17.86199999999667,-12.256000000002132,-34.42499999999882,21.27700000000061,-12.863000000001534,97.81700000000058,-17.90200000000368,216.3790000000006,200.01099999999997,-84.24300000000073
