Unnamed: 0,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29
2287,15.596000000000744,418.1789999999978,-101.42799999998716,31.007999999999925,396.454,-136.5959999999859,1.9580000000004816,384.1720000000009,-81.57900000001064,-7.848999999998796,278.4080000000017,-62.13400000001457,-46.30300000000034,282.7430000000007,18.76299999998992,70.12000000000285,314.4839999999988,14.624000000003434,186.53899999999908,282.432,-74.31699999999637,107.03300000000056,425.2740000000017,-97.26599999999053,266.9339999999991,751.1380000000031,-64.87999999999374,361.8490000000001,690.3570000000002,4.205000000001746,-17.83800000000042,38.51400000000069,-0.2559999999903084,8.18000000000012,93.31200000000024,-48.38799999999992,-53.579000000002,114.77700000000011,46.826000000010026,-36.02599999999825,-37.32599999999877,10.138000000006286,-67.65100000000075,-79.10700000000048,39.25699999999779,-45.7429999999988,-60.14100000000013,38.25400000000059,16.597999999999047,-24.364999999997394,12.949999999997884,20.39800000000014,-17.421999999999116,16.6640000000001,4.202000000003636,-9.702000000000057,0.5899999999996908,11.95196916299608,-16.63751101321509,0.4104977973497625,-10.654000000000252,-24.406999999997936,2.813999999995076,-14.088000000000989,-24.297999999998865,4.180999999999813,-3.869000000000256,-2.0890000000008517,-2.868000000000848,0.0319999999987885,1.427000000000156,3.012999999999977,7.8189999999978,-3.5949999999985494,-3.550999999999505,-72.93099999999981,-97.255,33.465000000001055,14.742999999998574,-18.69500000000244,11.432999999999538,-21.89799999999877,-36.292999999999154,6.204999999999927,-5.474000000000956,0.4129999999996414,-1.160999999999035
2288,19.35199999999924,413.1750000000011,-107.14100000000144,22.473999999999705,391.2899999999979,-139.74600000001374,14.426999999999168,374.39799999999934,-80.237000000011,-64.4929999999988,275.4790000000014,-100.51200000000335,-35.87300000000084,270.59,19.17700000001332,76.86800000000176,316.52500000000146,7.519999999999527,184.38699999999807,285.36900000000287,-77.42899999998372,109.72599999999986,423.5749999999996,-93.72600000001512,276.6770000000008,742.9050000000018,-62.6220000000103,369.5389999999989,678.6040000000014,-2.1240000000034343,-18.193999999999733,37.20800000000111,-1.3920000000098298,5.675000000000097,95.41799999999796,-46.36900000000424,-49.72800000000177,118.10799999999996,46.483999999986736,-54.21400000000176,-47.34500000000139,1.5559999999936736,-65.11599999999476,-85.32499999999956,46.49100000000317,-45.3550000000007,-44.17899999999975,52.26700000000051,14.780000000001792,-22.36599999999953,15.793999999999642,19.36900000000321,-13.993999999999572,15.111000000000274,16.204999999996517,-19.17600000000021,0.7979999999989218,11.95196916299608,-16.63751101321793,0.4104977973611312,-12.573000000000434,-24.89400000000188,3.479000000004362,-16.42399999999924,15.570999999999913,20.84000000000401,0.4890000000003169,-4.270999999999958,6.087000000000842,1.5899999999987813,-0.975000000000037,2.046999999999599,1.8380000000007608,-9.200999999998771,-4.003000000000156,-73.97100000000023,-94.64800000000012,36.895999999995865,5.984000000000833,-29.00199999999984,23.44099999999969,-24.8090000000019,-52.22600000000028,5.471000000005688,-1.46000000000015,-5.454999999999899,3.973999999999478
2289,26.25799999999998,406.0420000000022,-103.125,30.51499999999976,389.1779999999983,-140.30800000000454,16.557000000000244,375.7249999999999,-82.37299999998413,-21.09399999999937,298.0930000000001,-64.31900000000041,-32.000999999999635,270.7909999999998,12.853999999992991,71.62699999999518,316.34199999999737,7.65400000000227,181.26199999999807,287.56099999999947,-74.75600000000213,120.55700000000016,416.840000000002,-92.13799999999992,302.34899999999953,729.4399999999996,-58.80199999999149,368.3360000000008,677.2339999999986,-3.679999999997108,-14.142000000003918,35.750999999996225,1.4159999999947104,8.762000000000114,92.63500000000136,-47.52799999999979,-44.77799999999661,110.82900000000002,42.05300000000989,-65.35999999999831,-52.10999999999899,0.4819999999995161,-94.99800000000393,-52.06700000000026,29.669000000001237,-35.680999999999585,-66.19300000000052,46.1119999999994,16.861000000000104,-26.73200000000122,8.583000000001562,14.493999999996277,-11.111999999999966,12.950999999998205,12.860000000000582,-18.610999999999933,-4.346999999999213,11.951969162994658,-16.63751101321509,0.4104977973497625,-15.579999999999927,-25.42399999999958,1.4949999999998909,-12.494000000000938,-31.323000000000437,6.76599999999894,-5.133999999999617,-1.89500000000038,-0.1350000000002182,-3.723999999996863,-1.3730000000000686,2.915000000000134,1.0150000000010095,0.4469999999997753,-2.3720000000004404,-69.3300000000022,-95.69599999999988,37.76600000000485,16.073999999997568,-7.563999999999282,5.8330000000012205,-21.946999999997274,-54.67600000000061,2.282999999994217,-8.17299999999932,-8.773000000000764,-1.465000000000316
2290,33.72500000000116,398.15399999999954,-107.262999999989,27.77200000000164,380.7710000000043,-135.608000000002,24.093000000000583,367.7410000000009,-84.75300000000061,-13.275000000004413,277.6849999999968,-72.79100000000653,-25.40899999999908,270.9130000000002,14.476999999988038,83.02300000000287,324.3440000000021,2.977999999984604,180.00200000000177,288.6510000000044,-71.50900000001457,123.66499999999974,406.2189999999987,-86.13299999999526,287.81800000000146,726.4039999999966,-47.31400000000576,381.6369999999992,657.7390000000037,-5.102999999996882,-14.489999999995009,33.13900000000274,-1.6359999999849606,-5.355000000000132,82.95200000000023,-50.04900000000134,-47.66300000000001,112.79500000000002,44.7879999999941,-44.54900000000066,-52.30800000000073,5.0420000000031,-68.09999999999832,-97.88799999999966,48.81599999999935,-37.2099999999989,-70.38099999999972,34.77800000000002,11.340000000001282,-8.768000000000598,17.5690000000003,14.583000000001787,-8.154000000001815,12.864000000001852,17.34299999999962,-13.684999999999548,2.1019999999992933,11.951969162994658,-16.63751101321793,0.4104977973611312,-20.635000000000048,-31.812999999999647,0.8270000000038635,-11.059999999999093,-31.951999999998293,6.093999999995958,-1.523000000000252,-7.242999999999711,0.2120000000005006,-0.5850000000009459,-0.975000000000037,2.881,3.888999999998077,-3.8060000000001537,-1.0749999999994486,-63.27799999999684,-93.39100000000008,35.83899999999858,5.684999999999718,-20.14800000000037,9.558000000001243,-21.60800000000052,-57.450000000000045,8.093000000002348,-6.468000000000984,-2.581999999998885,3.52800000000002
2291,40.45099999999877,394.4549999999993,-108.44800000002124,34.07299999999793,377.7259999999956,-142.68799999997557,36.09299999999962,362.3529999999988,-81.06700000000728,-11.333999999999378,286.86800000000403,-72.92500000000928,-20.80399999999827,267.36299999999886,10.45000000001437,66.05000000000132,326.6019999999969,-3.125,170.89799999999968,297.0849999999928,-72.70499999999629,127.00299999999984,395.9810000000005,-84.08199999998942,303.11499999999967,710.6479999999976,-41.82100000000446,387.0109999999997,653.8269999999898,5.700999999999112,-58.99900000000002,31.467000000000667,-19.07900000001064,26.68199999999956,94.48099999999896,-44.67099999999391,-37.64500000000055,109.84799999999986,38.14700000000357,-29.95000000000232,-50.6149999999991,9.60099999999784,-40.56400000000053,-120.72800000000043,51.86799999999039,-37.668000000002166,-39.64300000000023,37.83300000000054,11.1629999999991,-15.99999999999966,11.404999999999175,11.639999999999873,-8.856000000000108,4.278999999999655,13.769999999999529,-14.11900000000088,-1.065999999999434,11.95196916299608,-16.63751101321509,0.4104977973611312,-15.521999999999991,-27.78500000000008,3.100999999992382,-13.676000000000954,-30.804000000003384,13.453000000004067,-7.104000000001065,1.006999999999891,-1.693000000000211,-2.6780000000002246,-1.0909999999999087,-0.3059999999997842,-0.3629999999986921,-0.1660000000015316,-4.747000000000412,-61.463000000003376,-85.22600000000003,34.56499999999778,12.241000000000213,-6.54999999999859,-3.728000000000975,-21.63099999999929,-50.3389999999996,-1.7150000000015098,-8.809999999999718,-2.9050000000005127,0.0080000000011182
2292,43.01900000000103,397.58899999999926,-98.8399999999956,39.25400000000252,370.0100000000021,-141.6990000000169,41.36500000000041,358.6000000000041,-83.6430000000064,-0.1189999999951396,270.70999999999685,-91.38099999997848,-12.994000000003323,268.1960000000004,7.433999999989282,77.1539999999959,328.29000000000406,-3.7839999999960128,166.00700000000188,299.29200000000264,-68.43200000000706,137.31100000000004,391.2449999999978,-83.53300000001127,315.2979999999985,698.8,-29.1629999999941,388.785,637.6890000000117,12.181999999995696,-53.118999999998096,50.18899999999746,11.255000000005566,3.5209999999999297,88.35300000000075,-43.34100000000944,-40.44199999999876,113.60400000000013,43.065999999998894,-30.84999999999809,-55.29599999999988,4.24199999999928,-94.46100000000116,-81.27899999999997,34.23999999999978,-27.776999999997543,-120.30299999999984,28.93899999999689,5.685999999997193,-16.048000000000684,6.674000000001001,10.188999999999735,-4.915999999997212,8.867999999999654,7.787999999999329,-12.981999999999516,-0.6609999999994898,11.95196916299608,-16.63751101321509,0.4104977973497625,-12.988999999999606,-26.738000000000284,0.134000000002743,-5.699999999998795,-71.10899999999845,-0.7360000000005584,0.0570000000010395,-6.9710000000000605,3.981000000000279,-0.6190000000032114,1.0299999999999088,4.938999999999538,2.8670000000005302,-1.3900000000006685,-0.0169999999997116,-64.09299999999689,-97.94999999999996,37.78300000000172,5.542000000002645,-17.052000000001044,9.181999999998425,-21.11500000000035,-58.15500000000071,17.962999999997464,-5.813999999998032,-3.716999999999615,3.415999999999997
2293,53.15899999999942,386.2819999999999,-108.45999999999094,31.97399999999959,375.2319999999997,-147.2530000000006,43.429999999999325,348.7869999999958,-79.12599999999657,-3.3940000000029613,282.2020000000009,-62.20700000001216,-9.67899999999986,264.02199999999993,8.116999999992913,73.75800000000368,329.3209999999988,-4.761000000007698,161.3580000000013,307.3609999999974,-64.40499999998792,137.54600000000002,380.8960000000013,-81.27399999998488,315.16300000000115,685.5840000000001,-28.881999999998698,387.5130000000013,625.7690000000025,14.240000000006605,41.127999999997655,40.52000000000078,-2.5639999999839347,13.961000000000467,83.81799999999942,-44.970999999998185,-35.08700000000431,108.96799999999978,41.96799999999712,-43.90300000000025,-61.93100000000129,0.3050000000030195,-63.44300000000089,-97.96599999999955,41.53499999999895,-43.06700000000205,22.429000000000343,40.81799999999589,4.281000000003132,-10.9659999999991,6.287999999997851,1.292999999998301,-3.354000000001633,0.8580000000009136,9.732000000002472,-13.318999999999903,-2.5140000000000384,11.951969162993237,-16.63751101321509,0.4104977973611312,-10.58400000000006,-26.26900000000063,15.890999999999169,-12.735000000000696,-31.345999999999208,3.588999999999487,-5.570000000000164,-2.2930000000002337,0.0299999999995748,0.2730000000013888,0.4280000000001394,3.1640000000003,-5.8179999999993015,-2.5389999999987367,-5.726999999999549,-68.87199999999893,-102.79399999999993,20.35300000000575,-1.4250000000004093,-13.579999999998904,6.443000000001575,-24.902000000003,-47.52699999999948,5.395000000004302,-3.396000000000754,-5.43000000000049,2.4769999999989523
2294,55.90100000000007,380.83500000000186,-109.50900000000274,45.39199999999824,363.9220000000023,-149.9520000000075,47.91500000000042,348.99599999999964,-80.22399999999834,3.0300000000011096,275.4509999999982,-81.64099999999053,-2.529999999998722,257.74100000000004,3.2960000000002765,78.0460000000005,333.8169999999991,-7.519000000002052,156.6409999999962,308.5300000000018,-69.56700000000637,139.15000000000006,376.14699999999743,-80.37100000001374,314.246,675.2139999999997,-17.785000000003492,388.1709999999998,612.0969999999829,15.179000000000542,-36.93799999999783,31.66400000000067,-26.916000000005624,5.032999999999532,82.67999999999915,-56.71399999999949,-32.385999999996784,107.545,39.83200000000125,-43.20999999999913,-59.96399999999937,-1.946999999995569,-43.94800000000032,-131.09800000000007,51.7210000000091,-76.9990000000007,187.00899999999905,44.90900000000693,1.7639999999971678,-10.219000000000731,5.931000000001063,-0.7359999999977163,1.3210000000015043,5.31999999999897,8.292000000000144,-15.749999999999886,-2.447999999999695,11.95196916299608,-16.63751101321509,0.4104977973611312,-14.695999999999998,-33.746999999999616,-8.762000000001535,-13.43300000000056,-24.74599999999896,12.40799999999922,-1.8720000000001848,-5.010999999998944,3.50700000000046,-0.0499999999988176,-0.1540000000000319,4.285000000000139,1.4389999999991687,-0.6550000000004275,-0.4450000000005616,-51.31200000000149,-72.14100000000005,45.81599999999639,-6.873000000001639,-15.444999999999707,5.776999999997656,-25.84099999999694,-51.97699999999941,4.977999999999838,-6.1270000000007485,-5.928999999999718,4.970000000000141
2295,58.17100000000153,381.0029999999984,-109.48499999999513,44.67900000000213,361.0379999999964,-150.01199999999244,54.33000000000021,339.7550000000024,-86.91499999999905,3.93100000000004,274.0910000000042,-80.90799999999945,6.782999999998651,256.59100000000024,3.1860000000051514,78.00899999999729,337.17300000000137,-9.496999999987564,150.52200000000084,311.9930000000011,-65.4299999999921,149.73500000000007,368.4880000000021,-85.26600000000144,316.2229999999994,661.9560000000035,-15.356999999994514,390.5090000000001,603.2780000000116,6.281000000001313,35.997999999995045,40.59000000000026,-1.1970000000019354,20.496999999999588,90.93500000000176,-29.25400000000309,-30.761000000001104,107.47700000000007,36.92599999999402,-15.71999999999889,-56.48499999999928,7.884999999998854,-64.50499999999693,-101.7950000000006,35.21099999999251,-1.7879999999991014,-263.88399999999945,11.712999999997464,-1.5039999999999054,2.5050000000021555,6.031999999999016,-1.6870000000011487,4.627999999999588,0.7320000000007099,11.7149999999981,-14.021999999999936,-5.02700000000047,11.95196916299608,-16.63751101321793,0.4104977973497625,-9.986999999999568,-29.205000000000325,1.0220000000003893,-7.934999999999093,-36.02700000000141,4.84299999999962,1.1349999999993088,-0.5139999999997258,1.0229999999992856,0.3019999999992251,-0.3920000000000812,5.866999999999933,-3.340000000000032,-4.621000000000208,-8.021999999999707,-57.293999999996,-98.562,28.978999999998223,-5.65499999999588,-4.154000000002611,4.572000000001708,-23.601999999999634,-42.80200000000036,7.513000000000147,0.1100000000008094,-0.7530000000002701,2.072999999998615
2296,60.37599999999799,375.5069999999989,-112.20699999998942,47.90800000000104,359.17400000000725,-148.6810000000105,62.66699999999901,339.6080000000012,-81.12699999999222,5.199999999996408,267.1299999999974,-82.93499999999767,5.215000000001169,252.6730000000001,0.2200000000129875,76.71799999999962,342.5999999999988,-8.53300000001127,142.5569999999993,316.1290000000008,-67.28500000001532,149.26999999999992,358.0899999999985,-79.95699999999033,330.3510000000003,650.0249999999994,-14.062000000012633,389.4269999999992,590.0389999999902,1.610999999991236,-4.897999999997182,36.940000000001305,-16.29600000001119,17.300000000000892,88.7849999999986,-39.36199999999417,-30.53000000000168,110.16200000000003,33.69100000002163,-14.769999999998618,-59.40800000000053,1.373999999998432,-93.24000000000296,-74.362,24.97600000000375,-79.26600000000121,221.125,63.97400000000175,-6.292999999993754,-6.225000000000591,-0.1539999999977226,-9.390999999999394,7.752999999999588,-0.6100000000003547,7.956000000001495,-9.313000000000216,-2.2410000000000707,11.95196916299608,-16.63751101321509,0.4104977973611312,7.344999999999402,-20.31499999999795,16.54399999999896,-24.962000000000728,14.322999999998842,19.297000000000253,-5.416999999999916,-7.922000000000651,1.4970000000005257,-1.5779999999978145,0.3230000000000288,0.9619999999998186,-1.4020000000016353,-5.529999999998836,-4.485000000000383,-54.39400000000205,-90.329,27.18800000000101,-11.074000000002115,2.352000000001908,1.4970000000005257,-22.721000000001368,-47.06000000000046,6.683999999995649,-11.718999999999369,-6.33499999999998,-1.1979999999979896
