,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13
1,-249.49999999975586,-244.1000000000315,-180.60000000104986,-69.00000000008805,-48.69999999996821,159.90000000101645,72.70000000005456,-160.00000000019548,79.30000000214932,129.8999999988837,-6.300000000152339,117.19999999741049,292.00000000003,-300.30000000010654,-32.900000001063745,-93.89999999996235,2710.699999999804,-697.0000000001164,-271.10000000106993,-158.29999999965628,-136.69999999819993,709.7000000000262,72.89999999997576,-1169.2999999991116,-339.9999999993497,-332.40000000006376,275.7999999971615,-1136.6000000009535,-1496.400000000051,2485.399999998208,87.69999999969968,607.8999999999725,376.49999999985084,-48.900000000031696,-245.8000000000382,-57.99999999908323,-191.19999999986703,928.9000000001125,-277.70000000032275
2,141.39999999983388,261.30000000001985,290.3999999989537,-419.4999999999281,4.999999999881788,-68.39999999783682,-344.5000000000677,26.1000000000422,-155.1000000017666,-189.99999999920226,41.89999999994147,32.900000001063745,-736.599999999896,228.50000000033788,-179.39999999953216,-12.200000000461841,-5109.699999999862,1517.4000000001797,451.10000000136097,276.59999999940544,574.9000000014348,-1560.599999999823,306.30000000002156,2615.9000000006927,-83.60000000038781,243.69999999990455,77.00000000340879,629.9999999998818,780.499999999904,-689.5999999983363,-119.6000000001618,-1447.9999999999648,-695.7000000011249,-279.90000000002624,-218.80000000003008,-56.7999999998392,-137.20000000006394,-450.7000000000973,529.8000000004777
3,-218.29999999994243,-375.70000000002324,-60.99999999833017,27.59999999994971,-169.59999999997424,65.99999999707502,170.0999999999908,59.80000000008086,205.20000000033187,98.19999999962228,-410.49999999984266,65.9999999993488,355.09999999987923,-201.60000000032596,236.70000000038272,-43.9999999997557,2698.9999999995007,-488.39999999927386,-346.0000000018223,-430.099999999527,147.69999999771244,935.400000000044,-281.0999999998387,-1130.4000000018277,163.7999999996964,-256.8999999996891,121.9999999966605,-124.59999999919091,-331.89999999990505,140.19999999845857,-37.19999999958645,1433.999999999962,750.0000000015916,334.0000000000032,671.900000000072,28.09999999954016,-189.50000000003797,1121.3999999998236,-638.4000000002743
4,221.99999999983788,-37.29999999997347,-52.39999999957945,-254.69999999998532,-92.70000000000778,-173.39999999876454,-192.59999999995577,-70.60000000009832,-164.89999999976143,130.10000000036825,75.30000000002701,-82.99999999962893,-341.30000000004674,-30.699999999797,-108.6000000009335,316.2000000003221,-133.3999999994262,45.29999999931533,112.80000000169785,362.99999999982936,-24.399999999786814,163.39999999971155,300.19999999979063,-701.8999999991138,-229.09999999967567,95.29999999983838,335.7000000028165,-260.000000000673,-154.80000000010818,483.5000000002763,-24.000000000228283,-1052.599999999977,-760.4000000014821,1280.4999999998756,-326.5000000000386,103.80000000054679,280.7999999998856,-1959.7999999996318,725.7000000004155
5,-20.09999999984302,-366.50000000001626,-53.800000002866,28.40000000006171,57.700000000124874,167.30000000052314,-198.09999999999695,8.30000000007658,-49.9999999988177,-259.2000000001349,-109.00000000020782,34.10000000030777,170.09999999999116,364.60000000005266,-73.19999999936044,-280.800000000454,-427.40000000009104,-128.300000001218,343.1000000000495,-363.399999999956,625.0999999997475,-80.8999999996729,-98.69999999992274,626.2999999989916,-648.8999999999123,-2753.600000000062,165.99999999698412,-7.89999999938118,-506.6999999998245,152.59999999898372,385.10000000002265,856.6000000000073,958.8000000007924,-2665.599999999841,472.39999999998616,73.19999999936044,-36.299999999869215,902.399999999659,-362.59999999970205
6,-240.19999999993047,212.10000000003504,128.20000000147047,-529.0000000000816,-261.1000000001695,-398.00000000013824,-113.50000000000193,-120.19999999992592,-235.6000000031599,42.89999999997498,80.20000000016125,67.20000000086655,-36.59999999968022,-555.9000000002357,241.6999999991276,16.800000000216997,267.89999999977,356.5000000003238,79.29999999873871,30.000000000142535,-67.29999999834035,-184.00000000028206,280.40000000004284,310.0000000017644,698.3000000002448,2633.500000000026,-73.29999999683423,-259.400000001051,-228.20000000010054,627.4000000030355,-940.7000000001631,-971.0000000000107,-900.7999999994354,1230.5999999999528,-282.59999999995955,-184.2999999996664,-197.39999999998722,1601.2000000000626,-455.2000000001044
7,-128.000000000128,-168.100000000031,-112.30000000068685,34.70000000007225,-54.09999999997699,-64.70000000263099,-149.60000000002117,95.79999999985489,-143.99999999568536,27.199999999822566,-223.69999999995116,-478.5000000015316,-100.60000000038372,320.1000000001386,-211.19999999882566,191.10000000011914,-383.6999999998625,-129.29999999869324,-136.79999999908432,-401.8000000004914,238.0999999991218,837.600000000123,-67.00000000009254,-1623.6000000003514,-103.10000000060882,-538.4999999999707,306.49999999695865,66.50000000149703,-469.7000000000173,224.69999999657375,809.9000000001411,-74.29999999999382,-167.30000000052314,-82.9999999999135,328.9999999999793,54.90000000008877,-163.6000000000596,-1429.4999999998481,400.89999999963766
8,657.7000000000055,-234.2000000000155,219.70000000237633,-6.900000000058881,-230.99999999985243,-165.8999999972366,7.400000000004425,196.60000000015998,-201.50000000285218,26.90000000029613,432.8999999998473,372.29999999908614,-113.29999999986704,286.1999999998943,-30.500000000301952,-19.900000000347973,3.900000000101045,203.69999999957145,194.19999999968223,-279.8999999995999,371.0999999998421,-1377.300000000048,-55.199999999899774,2542.799999998806,114.10000000012133,19.199999999983667,158.70000000177242,-512.0000000010805,155.6000000000779,484.5000000022991,-198.49999999991041,420.69999999998925,435.1999999994405,154.79999999982397,114.09999999994386,59.899999998833664,221.20000000001028,-966.0000000002356,213.59999999958745
9,-660.4000000000099,-3.9999999999551505,30.500000000301952,-132.99999999993835,108.19999999981178,-57.50000000034561,206.49999999996282,-29.500000000126647,-123.20000000045184,-214.60000000018908,-2.4999999997987743,-292.9999999969368,268.2000000001491,-519.7999999998615,-116.0000000004402,136.70000000047366,-171.20000000033988,184.4000000005508,-90.30000000052478,29.099999999857395,413.90000000092186,836.6000000000895,126.89999999992098,-1288.9999999993051,-306.39999999948486,24.40000000007103,36.60000000081709,170.2000000000222,-572.4000000000729,218.59999999833238,126.40000000004648,-117.90000000001281,51.20000000033542,48.30000000012582,-192.7999999999132,-148.99999999897773,-185.89999999989004,1025.2000000002681,-295.99999999959437
10,30.10000000003288,-292.90000000003164,-76.90000000138751,74.19999999996136,-564.6999999999023,-148.90000000150394,-255.59999999991624,-152.3000000000252,-81.90000000013242,410.8000000002221,-40.700000000128966,140.39999999795327,-135.00000000021828,259.70000000000937,141.59999999947104,-97.30000000047312,131.00000000036962,153.8000000005013,211.10000000021483,-202.59999999979055,215.9999999980755,-119.80000000008317,-56.19999999993299,40.20000000082291,-1027.9000000002725,-3701.4000000002056,1606.3999999983025,-118.99999999968678,-279.69999999996276,319.8000000020329,448.89999999980984,853.5000000000181,522.600000000466,-368.1000000000271,-38.00000000001802,-17.699999999649663,-295.7000000000676,197.69999999994053,42.799999999942884
11,-129.60000000006744,68.79999999998904,123.2999999979256,-314.80000000001917,664.6000000000638,7.300000002032903,244.6999999999381,119.00000000011346,-10.89999999749125,-484.5000000003097,101.59999999984848,-15.90000000078362,651.3000000001057,-3249.6000000000436,653.1000000018139,107.10000000017334,-550.7000000002904,12.199999998756539,-189.79999999942228,-542.9000000000883,35.30000000182554,-158.1000000000184,-1.8999999998925432,129.4000000007145,2180.29999999942,9549.60000000014,-2331.500000000233,-73.1999999993608,-218.10000000002123,253.89999999788415,-536.599999999794,-638.3999999999901,-460.9000000004926,167.20000000006542,219.99999999998482,135.50000000009277,151.69999999997685,-146.39999999985758,64.60000000060973
