mean_X,mean_Y,mean_Z,var_X,var_Y,var_Z,max_X,max_Y,max_Z,min_X,min_Y,min_Z,iqr_X,iqr_Y,iqr_Z,rms_X,rms_Y,rms_Z,zcr_X,zcr_Y,zcr_Z,timestamp
-0.05565767511627907,-0.03554019727574749,-0.563921713488372,0.054764510272088604,0.375663305706619,0.40273405882191127,0.90136719,2.02539063,1.38574219,-0.79541016,-2.64453125,-3.109375,0.24606323,0.58422852,0.51855468,0.24054581075428833,0.6139433290858515,0.8489651098635167,0.2691029900332226,0.2823920265780731,0.2691029900332226,2988
-0.06329052662251654,-0.03414779301324501,-0.5489068036423843,0.0534520031326961,0.3735391926475401,0.3876696861162427,0.90136719,2.02539063,1.38574219,-0.79541016,-2.64453125,-3.109375,0.24433898249999997,0.57849121,0.510620115,0.23970334560212464,0.6121317377944191,0.830041182834407,0.26490066225165565,0.2847682119205298,0.2781456953642384,3036
-0.0551964285148515,-0.031112359240924085,-0.5613565072277229,0.05399228703406124,0.3587570016893261,0.38348293621238105,0.90136719,2.02539063,1.38574219,-0.79541016,-2.64453125,-3.109375,0.251556395,0.55480957,0.5206298800000001,0.2388282494908346,0.5997707733683448,0.8358253791428502,0.26732673267326734,0.28052805280528054,0.264026402640264,3099
-0.053313151518151795,-0.03357481557755773,-0.5645077745544557,0.05394758644385328,0.35728902051360417,0.38385470979793485,0.90136719,2.02539063,1.38574219,-0.79541016,-2.64453125,-3.109375,0.25173950500000003,0.5390625,0.5369873000000001,0.23830627051894948,0.5986787859567692,0.8381668910964919,0.26732673267326734,0.2871287128712871,0.264026402640264,3130
-0.050293174542483644,-0.02841469813725489,-0.5685482248692812,0.053047244078707916,0.3551688690962216,0.37952269620493656,0.90136719,2.02539063,1.38574219,-0.79541016,-2.64453125,-3.109375,0.23197937000000002,0.5527343775,0.5315551775,0.23574699888708794,0.5966374646017907,0.8383136526425817,0.27124183006535946,0.2777777777777778,0.26143790849673204,3189
-0.05060709732899021,-0.023818662084690544,-0.55995840257329,0.0529586253611369,0.3553633915169547,0.3825558368125906,0.90136719,2.02539063,1.38574219,-0.79541016,-2.64453125,-3.109375,0.234039305,0.55371094,0.542480465,0.23562619476875396,0.596599296161552,0.8343316183778611,0.2736156351791531,0.2768729641693811,0.26058631921824105,3247
-0.050269837549019585,-0.038811530849673176,-0.5747724644444445,0.05457387665871331,0.3509984222907066,0.41478664138279275,0.90136719,2.02539063,1.38574219,-0.79541016,-2.64453125,-3.515625,0.2424469,0.525024415,0.552490235,0.23895801561345067,0.5937211106383213,0.8632207291685788,0.27450980392156865,0.29411764705882354,0.24509803921568626,3287
-0.052137817450980374,-0.046450499509803914,-0.5723803750326798,0.05779601263110473,0.365635855335142,0.44306635016355855,0.90136719,2.02539063,1.4765625,-0.79541016,-2.64453125,-3.515625,0.2540435725,0.5346984875,0.5529785174999999,0.24599667607440653,0.6064598125513782,0.8778870336701127,0.26143790849673204,0.3006535947712418,0.24183006535947713,3350
-0.04987448769736841,-0.04170674072368419,-0.5764335430921053,0.057258836504464394,0.37329481395700886,0.43962332600115045,0.90136719,2.02539063,1.4765625,-0.79541016,-2.64453125,-3.515625,0.25498962,0.540802005,0.5474243175,0.24443056483905473,0.6124004132745189,0.878577802817069,0.26973684210526316,0.29605263157894735,0.24342105263157895,3388
-0.052098378770764106,-0.03554917950166112,-0.5724301359468437,0.056785447964967865,0.36009000710935407,0.4344599614673936,0.90136719,2.02539063,1.4765625,-0.79541016,-2.64453125,-3.515625,0.25167846,0.53088379,0.5402832,0.2439255809371168,0.6011270674928848,0.8730041363060748,0.26578073089701,0.292358803986711,0.23920265780730898,3441
