X,Y,Z
0.10179999,1.83659995,-0.57279998
0.3044,1.04170001,-0.2823
-0.0086,1.15339994,0.0529
0.1656,1.76529992,0.4192
0.0973,1.44639993,0.65469998
-0.0609,1.0431,0.6056
0.0226,1.52880001,0.60009998
0.68199998,1.3312,0.64199996
1.05199993,0.96919996,0.55199999
1.33099997,0.87219995,0.35510001
1.5862,1.02339995,0.1434
0.96869999,1.02209997,-0.0693
0.25749999,1.01529992,-0.50929999
0.0993,0.3475,-0.38439998
0.0639,-0.0501,0.0406
0.22919999,0.18529999,0.0204
0.4454,0.39399999,-0.1231
0.31059998,0.3651,-0.1626
-0.21499999,0.1759,-0.34540001
-0.2999,0.1565,-0.4472
0.19329999,0.18179999,-0.3222
0.38079998,0.44659999,-0.11149999
0.32069999,0.3224,0.40129998
0.2085,0.4619,0.61769998
0.33069998,0.54949999,0.85569996
0.3766,0.63299996,0.8642
0.49959999,0.66649997,0.87639999
0.85469997,0.53670001,0.84819996
1.37689996,0.4163,0.76519996
1.83829999,0.324,0.5747
2.12109995,0.0333,0.48009998
1.9813,-0.23259999,0.43519998
1.9677,-0.3026,0.38279998
1.79729998,-0.1918,0.3105
1.8247,0.0595,0.14049999
1.57209992,0.0556,0.1837
1.44919991,-0.029,-0.0168
1.13979995,-0.3858,-0.18709999
0.93179995,-0.90569997,-0.1848
0.66229999,-1.29719996,-0.2436
0.35189998,-1.59319997,-0.34509999
-0.2888,-1.72780001,0.0487
-0.50690001,-1.37730002,-0.242
-0.56099999,-1.15439999,-0.6566
-0.3249,-1.36029994,-0.51739997
0.0307,-1.273,-0.9522
0.34129998,-0.4973,-1.69319999
0.4163,0.45659998,-2.42330003
0.1322,1.44299996,-2.98529983
-0.35529998,1.33410001,-2.69659996
-1.13090003,0.977,-2.67260003
-1.72979999,0.6074,-2.5948
-2.2184,0.3531,-2.80299997
-2.3908999,0.3184,-2.81279993
-2.57500005,0.50239998,-2.80480003
-2.20869994,0.49529999,-2.53789997
-0.9382,0.4569,-2.43059993
-0.2251,0.39819998,-2.13789988
0.2559,0.076,-2.00939989
0.32639998,-0.2306,-1.88329995
0.21499999,-0.2969,-2.13629985
0.0268,-0.30329999,-2.17939997
-0.26789999,-0.25839999,-2.33749986
-0.63349998,0.0449,-2.30239987
-0.94799995,0.25029999,-2.48589993
-0.63510001,0.36609998,-2.36689997
0.10659999,0.31810001,-2.11109996
0.4271,0.2251,-1.82089996
0.4032,0.20989999,-2.26129985
-0.3513,0.40169999,-2.38069987
-1.8046999,0.62189996,-2.03040004
-3.13010001,0.58429998,-1.46309996
-3.52199984,0.48629999,-1.11619997
-3.15240002,0.19949999,-0.95229995
-2.44029999,0.0243,-1.10710001
-1.47119999,0.1236,-1.13459992
-0.86509997,0.54679996,-1.16229999
-0.55739999,0.73719996,-0.85539997
-0.55759996,0.48459998,-0.6304
-0.67609996,0.48269999,-0.8035
-1.02139997,0.84429997,-1.16329992
-1.48529994,1.01880002,-1.18359995
-2.00670004,1.00889993,-1.03979993
-2.29499984,0.77029997,-0.81650001
-2.88129997,0.5855,-0.69639999
-2.95239997,0.0992,0.30149999
-3.2408998,0.46149999,0.86869997
-2.52189994,0.92329997,1.1961
-1.65399992,1.48179996,1.29269993
-1.38829994,1.75769997,0.98149997
-1.27469993,1.6085999,1.06830001
-1.12510002,1.35360003,0.86359996
-1.29729998,1.19089997,0.6469
-1.31239998,0.727,0.81049997
-1.0848,0.2138,1.36309993
-0.72009999,-0.1068,1.52349997
-0.4086,-0.047,1.7967
-0.0256,0.3355,1.72219992
0.39479998,0.61849999,1.76839995
0.745,0.65929997,1.61839998
0.87029999,0.2868,1.62979996
0.96019995,0.0151,1.23339999
0.96869999,-0.4138,0.69549996
0.86769998,-0.91369998,0.30969998
0.81909996,-1.37959993,0.1823
0.53319997,-1.7414999,0.1661
0.4188,-1.75199997,0.0375
0.34619999,-1.73009992,0.0373
0.0494,-1.60399997,0.1036
-0.1093,-1.50019991,0.114
-0.25579998,-1.21689999,0.21069999
-0.21359999,-0.90829998,0.34639999
-0.2516,-0.60859996,0.53679997
-0.1393,-0.30269998,0.69069999
0.0622,-0.32459998,0.88159996
0.37199998,-0.29749998,0.8998
0.78029996,-0.39579999,0.69279999
1.1092,-0.40619999,0.3906
1.36500001,-0.24689999,0.19559999
1.31470001,-0.1594,0.14739999
1.34369993,-0.119,0.0831
0.98039997,0.49989998,-0.35949999
0.72429997,2.66589999,-1.15509999
0.66769999,4.58069992,-1.1092
0.39579999,4.39559984,-0.49129999
-0.39649999,2.30499983,0.114
-1.0388,-0.0535,0.41509998
-1.21889997,-1.46749997,0.1036
-1.20879996,-1.60979998,-0.27059999
-1.14819992,-0.66999996,-0.5783
-1.09119999,0.74919999,-0.67289996
-1.07429993,1.18869996,-0.60179996
-1.33879995,1.1882,-0.30140001
-1.8312,0.88510001,0.30429998
-2.24319983,0.037,0.91479999
-2.27320004,-0.78479999,0.63739997
-2.14369988,-1.06489992,-0.37309998
-1.4734,-0.94749999,-0.8646
-0.91139996,-0.87739998,-0.82199997
-0.82529998,-0.95199996,-0.6789
-0.71669996,-0.79879999,-0.6613
0.0337,-0.57800001,-0.7457
0.63679999,-0.5654,-0.5909
0.32499999,-1.01919997,-0.22149999
0.0716,-1.31219995,-1.04960001
