X,Y,Z
0.36499998,-0.1023,-0.0064
0.38079998,-0.0972,-0.08549999
0.35859999,-0.20269999,-0.0497
0.3098,-0.27649999,-0.0333
0.30759999,-0.34489998,-0.1007
0.5219,-0.30269998,-0.33759999
0.6128,-0.0918,-0.64840001
0.47399998,0.097,-0.92809999
0.20089999,0.23289999,-0.95059997
-0.07669999,0.46089998,-1.23149991
-0.22639999,0.35569999,-1.10500002
-0.68269998,0.0938,-1.01020002
-1.15810001,-0.0332,-0.9364
-1.50589991,0.0801,-1.06719995
-1.42320001,0.38599998,-1.12969995
-1.34379995,0.41639999,-1.17089999
-1.16869998,0.32769999,-1.15989995
-1.19219995,0.271,-1.19449997
-1.18289995,0.26100001,-1.12329996
-1.26999998,0.40129998,-1.15549994
-1.25440001,0.45119998,-1.07439995
-1.27509999,0.33859998,-0.98099995
-1.11729991,0.18519999,-0.81449997
-1.07299995,0.0536,-0.80849999
-1.16189992,-0.0212,-0.73319995
-1.34429991,0.20179999,-0.62529999
-1.4885,0.2904,-0.55509996
-1.71899998,0.17359999,-0.39289999
-1.70789993,-0.014,-0.18239999
-1.57679999,0.1166,-0.0132
-1.17769992,0.67249995,0.19659999
-0.7608,1.65880001,0.28669998
-0.35049999,1.64499998,0.3876
-0.0844,0.69729996,0.6476
-0.0562,-0.29679999,1.14069998
-0.13249999,-0.85179996,0.97719997
0.14739999,-0.87419999,0.6846
0.49319997,-0.1029,0.4639
1.08729994,1.33089995,-0.324
1.65409994,1.2608,-0.42039999
1.8118,0.5323,-0.3082
1.36839998,-0.38839999,-0.0702
0.54299998,-1.05719995,-0.0485
0.1338,-1.19349992,-0.20449999
0.028,-0.9138,-0.42539999
0.0509,-0.5697,-0.7098
-0.0176,-0.3741,-0.84020001
-0.1751,-0.3497,-0.90099996
-0.35119998,-0.27969998,-0.88729995
-0.59630001,-0.29409999,-0.90429997
-0.7295,-0.616,-0.685
-0.95889997,-0.98449999,-0.4648
-1.04970002,-1.11319995,-0.27309999
-1.19550002,-0.83819997,-0.23549999
-1.19760001,-0.4163,-0.22479999
-1.15259993,-0.0638,-0.29799998
-0.67049998,0.0649,-0.3274
-0.17279999,0.0028,-0.38619998
0.0876,-0.1392,-0.25229999
-0.0146,0.29789999,-0.2096
-0.29539999,2.08759999,-0.60969996
-0.36699998,4.31640005,-1.39759994
0.0801,4.15989971,-1.45439994
-0.17729999,2.06719995,-0.90029997
-1.03639996,-0.0667,-0.26999998
-2.07559991,-1.31149995,0.12019999
-2.64369988,-1.01029992,0.1656
-3.15849996,0.0537,0.1179
-2.95509982,0.8976,-0.0665
-2.83739996,0.59139997,-0.0838
-2.48409986,0.0073,-0.1318
-2.26889992,-0.37489998,-0.20189999
-2.13689995,-0.52749997,-0.17189999
-2.38689995,-0.35499999,-0.1725
-2.28679991,-0.1692,-0.23119999
-2.23160005,0.1699,-0.31810001
-2.09209991,0.70069999,-0.33609998
-2.22339988,0.98019999,-0.16059999
-2.16429996,0.98119998,0.18179999
-2.16729999,1.08929992,0.52039999
-1.9138,1.34789991,0.60509998
-1.52629995,1.50049996,0.65209997
-0.97279996,1.14139998,0.71270001
-0.80309999,-0.0957,1.074
-0.77099997,-0.27309999,1.01839995
-0.10089999,2.02110004,0.3732
0.73839998,3.23650002,-0.27039999
1.97669995,1.14419997,0.12889999
2.94209981,-0.57609999,0.88349998
2.67190003,-1.23829997,1.7737999
1.41609991,-0.79399997,1.70910001
0.67439997,-0.17809999,1.24389994
0.1008,-0.1673,0.51449996
0.0731,-0.2146,0.19849999
-0.19829999,-0.5352,0.5632
-0.71129996,-1.12669992,1.13300002
-0.86219996,-1.64779997,1.14139998
-0.38909999,-1.64189994,0.99079996
-0.0612,-0.94959998,0.81389999
-0.0526,-0.70300001,0.5201
0.39139998,-0.3845,0.2852
1.06959999,-0.2462,0.25229999
0.9562,-0.1158,0.13079999
0.2377,0.12199999,0.1487
0.02,0.63789999,0.1042
0.15869999,1.22449994,0.0124
0.35619998,1.42409992,-0.1156
0.1142,0.76539999,0.0166
-0.0706,0.46759999,0.28639999
0.45429999,-0.47229999,0.27329999
0.71379995,-0.71309996,0.23889999
0.2078,-0.32299998,-0.2111
-0.17,2.13590002,-1.6602
0.1881,3.14559984,-2.12220001
0.0441,1.67859995,-1.25419998
-1.58939993,0.1426,-0.39159998
-3.03189993,0.1856,-0.4779
-3.55739999,2.42260003,-1.17289996
-2.90349984,4.1953001,-1.13999999
-1.56569993,2.36809993,-0.0988
-1.27189994,0.47939998,0.52270001
-1.73269999,-0.0358,0.0629
-1.82719994,0.15179999,-0.31459999
-1.79519999,0.64269996,-0.18009999
-2.39259982,1.38510001,0.0285
-2.8276999,1.75829995,0.0794
-2.50600004,1.02289999,0.092
-1.02069998,0.4531,0.1964
0.2775,1.81889999,-0.25400001
2.18639994,1.61019993,0.0488
2.60019994,-0.0332,0.70599997
1.83459997,-0.42429999,0.62419999
0.6487,0.2217,0.3493
-0.4806,0.70419997,0.67939997
-1.64429998,0.64109999,1.03820002
-2.15120006,0.60499996,1.24819994
-1.04139996,0.71069998,1.2622
0.47219998,0.8118,0.85139996
0.71160001,0.77219999,0.54710001
0.0422,0.60829997,0.91670001
-0.42539999,0.39389998,0.81959999
-0.72469997,0.46689999,0.4822
-0.28659999,0.49269998,0.1893
-0.0731,0.21139999,0.375
-0.4219,-0.045,0.60299999
-0.48389998,-0.1908,0.3714
0.18699999,0.1012,0.17729999
0.89199996,0.3062,0.40399998
0.1063,-0.37539998,0.61879998
-0.42519999,-0.7209,0.0703
