X,Y,Z
-1.27049994,0.69169998,-2.87249994
-0.92079997,1.43699992,-2.94749999
-0.44059998,1.4928,-3.1940999
-0.67649996,1.13749993,-2.98140001
-1.05830002,0.83249998,-2.8211
-1.09529996,1.04809999,-2.71339989
-1.16829991,1.46299994,-2.93910003
-1.49790001,1.80309999,-2.77489996
-2.04270005,2.14839983,-2.54049993
-2.26549983,2.45930004,-2.2098999
-2.53690004,2.63979983,-2.02749991
-2.5151,2.65069985,-1.74769998
-2.73379993,2.61269999,-1.65849996
-2.61129999,2.34719992,-1.42879999
-2.72440004,1.94999993,-1.24860001
-2.55939984,1.45439994,-1.1868
-2.62159991,0.90399998,-1.19980001
-2.51849985,0.62129998,-1.00959992
-2.64470005,0.39019999,-1.01429999
-2.46109986,0.16419999,-1.0309
-2.45509982,0.021,-1.0517
-2.16549993,-0.07319999,-0.90629995
-2.10150003,-0.0317,-0.75799996
-1.94029999,0.3265,-0.56669998
-1.58099997,0.94799995,-0.34979999
-0.82690001,1.26199996,0.33489999
-0.23339999,0.82309997,1.34429991
0.1487,-0.1981,1.82939994
0.83569998,-1.70959997,2.49790001
0.66819996,-1.81349993,2.76679993
-0.28489998,0.0758,2.79929996
-0.27789998,2.52729988,2.4382
0.4964,1.82359993,2.03419995
0.60530001,0.32389998,1.16639996
0.60820001,-1.11129999,0.24089999
0.8387,-2.18779993,-0.1076
1.18489993,-2.71569991,-0.44979998
1.04879999,-2.66529989,-0.80439997
0.9091,-2.18490005,-0.9817
0.76190001,-1.35769999,-1.04569995
0.90809995,-0.65450001,-1.19709992
0.8908,-0.25849998,-0.77109998
1.02209997,-0.1673,-0.64629996
0.88519996,-0.2647,-0.50549996
0.5176,-0.48729998,-0.56779999
-0.0981,-0.72799999,-0.34439999
-0.82209998,-0.86129999,-0.21949999
-1.10049999,-0.81939995,-0.17979999
-1.1631,-0.67320001,-0.1192
-0.96529996,-0.40919998,0.0346
-0.83449996,0.0611,-0.1051
-0.58450001,0.70409995,-0.40889999
-0.31569999,1.70079994,-0.56849998
0.2859,4.17140007,-0.9684
0.87299997,4.84959984,-0.50519997
0.412,3.42629981,0.60179996
0.2897,2.59619999,0.9903
0.1469,1.79069996,0.96209997
-0.38839999,0.53960001,0.93659997
-0.97249997,-1.22869992,0.7755
-1.09630001,-0.68689996,-0.2561
-1.10689998,1.22119999,-0.76849997
-1.22549999,2.00959992,-0.67019999
-1.58239996,1.75679994,-0.13949999
-2.33589983,1.24220002,0.4075
-2.56679988,0.95229995,0.4549
-2.46259999,1.22359991,0.36149999
-1.74259996,0.98249996,0.45409998
-1.0984,0.54829997,0.51159996
-0.65599996,0.22499999,0.3439
-0.4946,0.4869,0.2093
-0.48259997,0.54789996,0.19399999
-0.68549997,0.42069998,0.2665
-0.84039998,0.22459999,0.1726
-1.00349998,0.54359996,0.059
-0.9795,0.74799997,0.0153
-0.98099995,0.48439997,0.0656
-0.94379997,0.37180001,0.0258
-0.69069999,0.67069995,-0.0508
0.0226,0.6099,-0.0098
0.43919998,0.31810001,-0.0821
0.96849996,0.84609997,-0.52569997
