X,Y,Z
-2.83109999,-1.32009995,-1.25599992
-2.80719995,-1.347,-0.68379998
-2.36349988,-0.22209999,-0.64120001
-2.29839993,0.2938,0.0317
-2.43059993,0.36059999,0.86549997
-1.30680001,-0.0394,1.50639999
0.32769999,-0.1362,1.99099994
1.12809992,1.05919993,1.7263999
1.36589992,3.73609996,1.17159998
1.801,4.49620008,0.72579998
1.64759994,2.32649994,1.24720001
2.02139997,0.65380001,2.17529988
1.69550002,0.58709997,1.43869996
0.57389998,1.31499994,0.81029999
-0.4948,2.58969998,0.62809998
-0.88150001,1.89029992,0.78999996
-0.84200001,1.41509998,1.10939991
-0.67769998,1.53460002,1.1142
-0.58700001,1.52810001,0.74229997
-0.38479999,1.29610002,0.054
0.09869999,0.6893,-0.38850001
-0.0562,-0.0319,-0.69059998
-0.59850001,0.0766,-0.8064
-0.2775,0.0729,-0.50909996
-0.17839999,0.0336,-0.4192
-0.40439999,0.33139998,-0.1221
-0.0771,0.57679999,0.23969999
0.0572,0.36019999,0.1585
-0.23339999,0.155,-0.48619998
-0.3389,1.03199995,-0.4488
-0.31459999,0.57279998,0.60079998
0.5126,0.0096,0.31939998
0.57499999,0.2075,-0.66459996
-0.15079999,0.1417,-0.53039998
0.1426,-0.1708,-0.22299999
0.0873,-0.1618,-0.12029999
-0.1275,-0.1434,0.24489999
0.37189999,-0.0521,0.1716
0.2994,0.2868,0.0775
-0.26809999,0.55769998,0.4129
-0.30859998,0.79799998,0.50229996
-0.38119999,-0.1715,-0.39029998
-0.63349998,-0.27129999,-1.05589998
-0.81470001,0.0026,-0.2279
-0.45659998,-0.54640001,0.34259999
-0.16569999,-0.2694,0.16859999
0.45899999,-0.101,0.0289
0.185,-0.1108,-0.081
-0.20999999,-0.25689998,-0.23779999
0.0854,-0.20459999,-0.35999998
0.1471,0.0329,-0.09519999
-0.13059999,0.17219999,0.096
-0.11539999,0.28129998,0.1183
0.0878,0.35889998,0.30840001
0.1793,-0.0894,0.3387
0.17559999,0.1557,0.0043
0.1337,0.60869998,-0.0882
-0.1595,0.22899999,0.0186
-0.1691,0.0534,0.3515
-0.3928,0.24239999,0.37109998
-0.2289,0.41999999,0.1147
0.2922,0.1629,-0.17039999
0.1436,0.38789999,0.15449999
-0.0393,-0.1026,0.0232
0.15629999,-0.0354,-0.35139999
-0.3671,0.0651,0.068
-0.40609998,-0.0938,0.0414
-0.1078,-0.0429,-0.27989998
