X,Y,Z
0.1797,-0.16589999,-0.29719999
0.1846,-0.27779999,-0.10879999
-0.0468,-0.2172,-0.16129999
-0.0346,-0.11809999,-0.0973
-0.0041,0.1452,-0.57989997
0.1875,0.0869,-0.0132
-0.44909999,-0.198,0.3888
-1.2385,0.57639998,0.17289999
-1.18129992,0.54409999,0.85699999
-0.9217,0.59799999,0.7252
-0.35439998,0.62529999,0.2131
0.2235,0.15089999,-0.0751
0.25909999,0.0859,0.21759999
0.1252,-0.0044,0.50589997
-0.0213,0.0967,0.5905
-0.126,0.3432,0.34289998
-0.068,0.36879998,-0.0656
-0.027,0.1249,-0.2994
0.0635,-0.1426,-0.27860001
0.35639998,-0.27199998,-0.18159999
0.79249996,-0.2676,-0.0154
0.83399999,-0.20119999,-0.0123
0.66969997,-0.2023,-0.21799999
0.2031,-0.2137,-0.38069999
-0.0997,-0.1452,-0.4569
-0.11669999,-0.19139999,-0.39139998
0.075,-0.36019999,-0.27239999
0.1902,-0.2895,-0.2094
0.096,-0.17629999,-0.0453
0.0675,-0.0735,-0.0695
0.1258,-0.10089999,-0.0926
0.0849,-0.106,0.0151
-0.1019,0.0619,0.1627
-0.16579999,0.1954,0.1683
-0.0881,0.1653,0.085
-0.0581,0.0465,0.0406
-0.1734,-0.0507,-0.0391
-0.1548,0.0231,-0.0204
0.0115,0.0408,-0.0291
0.1691,-0.026,-0.1249
0.1034,-0.1052,-0.0505
-0.14999999,-0.1565,0.21759999
-0.32799998,0.15189999,-0.1212
-0.14739999,-0.0111,-0.33829999
-0.008,-0.0993,-0.22579999
-0.06879999,-0.1304,-0.28129998
-0.2384,-0.0815,-0.25409999
0.0335,-0.12979999,-0.183
0.2789,0.3802,-0.62129998
0.37539998,-0.35499999,0.46579999
-0.2942,-0.0727,0.38959998
-0.86409998,0.62180001,0.067
-0.52899998,0.2217,0.61899996
-0.67609996,0.3405,0.41859999
-0.57789999,0.46649998,-0.0514
-0.0016,0.1512,-0.0748
0.17299999,-0.1794,0.2445
0.0223,-0.17889999,0.60009998
