X,Y,Z
-0.021,0.55579996,2.29659986
0.2193,-0.56089997,1.47509992
0.34129998,-1.23589993,0.93579996
0.21069999,-1.5144999,0.60689998
0.1771,-1.47869992,0.42769998
0.24349999,-1.29250002,0.3346
0.36949998,-1.14909995,0.2042
0.2059,-0.9346,-0.0356
0.0443,-0.82739997,0.1594
-0.22369999,-0.82669997,0.48369998
-0.44799998,-0.96289998,0.52249998
-0.54629999,-1.19099998,0.2825
-0.50389999,-1.21739995,0.0555
-0.49509999,-1.2256,-0.1979
-0.69819999,-1.28259993,-0.3436
-0.8793,-1.10329998,-0.31239998
-0.84999996,-1.07219994,-0.134
-0.52679998,-0.94099998,-0.1662
-0.0872,-0.57559997,-0.1397
0.25139999,-0.12109999,0.07449999
0.3391,0.2651,0.41709998
0.4165,0.56229997,0.59079999
0.80799997,1.55400002,0.38299999
1.42189991,4.27439976,-0.47659999
2.17509985,4.4052,-0.0645
1.3987,2.80729985,0.4709
0.27379999,2.6947999,0.6225
-0.6067,2.04569983,0.66659999
-1.19079995,0.2692,0.51519996
-1.06120002,-1.03909993,0.0494
-0.32439998,0.26249999,-1.00039995
-0.086,0.89029998,-1.12689996
-0.42389998,1.07700002,-0.91539997
-0.93719995,0.79339999,-0.3405
-1.78039992,0.1266,0.11629999
-2.12129998,-0.66689998,0.13669999
-2.1631999,-0.82959998,-0.16569999
-1.5467,-0.86699998,-0.3775
-1.16820002,-1.00080001,-0.4183
-0.82839996,-0.7931,-0.34669998
-0.58340001,-0.56569999,-0.31720001
-0.45879999,-0.1884,-0.49219999
-0.1582,0.542,-0.6595
-0.0417,0.6164,-0.60869998
-0.46589997,0.40779999,-0.62339997
-0.32589999,0.7784,-0.55039996
-0.1838,1.02319992,-0.36479998
-0.0796,0.77989995,-0.1278
-0.0205,0.21059999,0.1077
0.19069999,-0.0121,-0.10349999
0.81290001,1.17390001,-0.2173
1.91119993,3.07780004,0.0234
1.66349995,2.27180004,0.5977
0.19399999,1.82379997,0.49419999
-0.63010001,1.77129996,0.9774
-1.27549994,0.85479999,1.36379993
-2.03799987,0.1235,1.43949997
-2.58079982,-0.23779999,1.25689995
-2.32869983,-0.1061,1.12879992
-1.09309995,0.704,0.73979998
-0.29089999,0.96939999,0.62659997
-0.0895,-0.0321,0.4269
-0.0003,-0.77929997,0.233
-0.2507,-0.96419996,0.3285
-0.64999998,-0.7748,0.57489997
-0.96169996,-0.53289998,0.5632
-0.90270001,-0.37,0.51980001
-0.89029998,-0.14119999,0.48859999
-0.79879999,0.0388,0.65189999
-0.69339997,-0.21799999,0.829
-0.8624,-0.1166,0.7568
-0.90559995,0.1638,0.59789997
-0.96689999,0.18699999,0.5614
-0.91389996,0.0046,0.62959999
-1.06589997,0.0022,0.7277
-1.02390003,-0.15879999,0.52450001
-0.61070001,0.0751,0.1846
0.39919999,0.83629996,-0.20119999
0.85689998,0.56379998,-0.09649999
-0.1777,0.16409999,-0.34719998
-0.76279998,0.53740001,-0.98709995
-0.60939997,0.78740001,-1.02969992
-0.46859998,0.84369999,-0.97499996
-0.49519998,0.4526,-0.82699996
-0.71759999,-0.0736,-0.83499998
-0.89289999,0.32429999,-1.08229995
-0.79219997,0.79219997,-1.4174
-0.64639997,0.95409995,-1.19669998
-0.92649996,1.37759995,-1.14129996
-1.51419997,2.46819997,-0.95109999
-1.45639992,2.1164,-1.03919995
-0.63729995,1.24430001,-0.69940001
-0.08109999,1.03240001,0.33409998
-0.1217,0.94929999,0.36429998
-0.14989999,1.09649992,0.31309998
0.0186,1.00059998,0.47239998
0.001,1.04299998,-0.0398
-0.11409999,1.18309999,-0.4567
-0.79829997,1.176,-0.84109998
-1.4217,0.79089999,-0.74839997
-1.63129997,0.59979999,-0.53689998
-1.28759992,0.45889997,-0.42899999
-0.99039996,0.63980001,-0.47239998
-0.80469996,0.77770001,-0.58059996
-0.55289996,0.69870001,-0.5909
-0.17819999,0.39389998,-0.64969999
-0.0814,0.3788,-0.69799995
-0.0881,0.4772,-0.65109998
-0.092,0.46509999,-0.5661
-0.0809,0.38099998,-0.61539996
0.026,0.51159996,-0.67069995
0.39339998,0.87,-0.60839999
0.93599999,0.71889997,-0.58199996
1.27709997,-0.1191,-0.71419996
1.63029993,-0.75949997,-0.2024
1.22130001,-0.87599999,-0.0593
1.25209999,-0.66170001,-0.3292
1.40740001,-0.20189999,-0.57779998
1.76549995,0.0994,-0.41369998
