,distance,time
0,0.5348320662800001,1
1,0.53274477862,119
2,0.5401582565799999,231
3,0.5626543199399998,261
4,0.5919772639399998,298
5,0.6015741724999997,394
6,0.6173631433799999,509
7,0.6351491141600001,595
8,0.6356649872800001,710
9,0.64898246114,803
10,0.6582717110399999,896
11,0.6572674388400003,1011
12,0.6777389352400002,1096
13,0.6770866999000001,1212
14,0.6652191307800004,1300
15,0.6665782617000001,1406
16,0.6809942011599999,1499
17,0.69707975732,1614
18,0.7054050514000002,1715
19,0.7055158502999994,1815
20,0.7089499056399993,1898
21,0.7058613693400001,2016
22,0.6960376694000002,2099
23,0.69658502514,2217
24,0.69699563918,2311
25,0.7002548712399999,2404
26,0.6971101985399996,2519
27,0.6986731536799996,2613
28,0.6944747968999994,2717
29,0.7056300398999997,2817
30,0.7041635329799996,2916
31,0.7136150861600007,3019
32,0.7042163663800003,3152
33,0.7040624089600002,3258
34,0.7077706076200003,3380
35,0.71438344644,3477
36,0.72705634378,3545
37,0.7194244581400004,3619
38,0.7176163938000004,3713
39,0.7201780279000007,3829
40,0.7068443753800009,3931
41,0.699005103900001,4022
42,0.7050191876200006,4121
43,0.7008249432400002,4221
44,0.6915366778800005,4318
45,0.7076686721400005,4420
46,0.7012739853200003,4527
47,0.6999910026599998,4626
48,0.74954405386,4719
49,0.7926150071000001,4828
50,0.8048294047999996,4935
51,0.8260578593999999,5028
52,0.8214985375199999,5137
53,0.7878297296599999,5223
54,0.7500854211,5338
55,0.7558521485599998,5424
56,0.7421349855599997,5532
57,0.7280448668600004,5629
58,0.7163055003200006,5734
59,0.7119232371600007,5824
60,0.7101403431200004,5934
61,0.7154260624000007,6043
62,0.7025806033000005,6137
63,0.6965661684800003,6239
64,0.6917314287400004,6339
65,0.7068607011200004,6458
66,0.6894776928200004,6543
67,0.6987316833000002,6638
68,0.7091096451800002,6745
69,0.7068217247200006,6837
70,0.7214619353400007,6948
71,0.7291324053600001,7040
72,0.7402100382000003,7136
73,0.7322667399799999,7251
74,0.73159077194,7344
75,0.7240579202399997,7438
76,0.7253812977400002,7553
77,0.7252253301199997,7646
78,0.7334575079,7739
79,0.7118284833399998,7854
80,0.7072789871000005,7953
81,0.7006916269000005,8048
82,0.6917930671000003,8157
83,0.6858347846600001,8242
84,0.6804419092800003,8357
85,0.6772350346000007,8460
86,0.6741901240200004,8558
87,0.6692309872600002,8652
88,0.6696547009600002,8767
89,0.6709936065200001,8882
90,0.6658441327400003,8999
91,0.6483393931600003,9054
92,0.6375036082400004,9147
93,0.6404260784200005,9262
94,0.6150733407800002,9356
95,0.6078178151600003,9449
96,0.6160220312000004,9556
97,0.60850721122,9650
98,0.58162646992,9765
99,0.5552014116000005,9859
100,0.5302573810200005,9973
101,0.5231736102400004,10067
102,0.5404295859,10153
103,0.5399310855600001,10269
104,0.5370661259400001,10393
105,0.5380541586599998,10477
106,0.5284350970599995,10573
107,0.5542099633800004,10684
108,0.5629907631200001,10798
109,0.5603005632799998,10874
110,0.55323625396,10984
111,0.5543823415400001,11097
112,0.5398395253399998,11160
113,0.5341068517599998,11275
114,0.5339257756999998,11377
115,0.5454702153400005,11476
116,0.5325386204000002,11570
117,0.5352422439199996,11663
118,0.5242871822200004,11778
119,0.5190676237200001,11872
120,0.5350408577199999,11965
121,0.5426097536600001,12073
122,0.5550689734400001,12166
123,0.5746956596399999,12266
124,0.5846730918200002,12382
125,0.6023252524600001,12494
126,0.5949991289000002,12569
127,0.5988296934800001,12684
128,0.5991722877800003,12770
129,0.60241726382,12875
130,0.6069824283800004,12986
131,0.6162986038600002,13069
132,0.6261149185800002,13177
133,0.6391840280399996,13282
134,0.6480421406200002,13388
135,0.6531946941599999,13481
136,0.6670551713199999,13589
137,0.6686984054999999,13672
138,0.6856140389400001,13791
