,distance,time
0,0.016513881880000005,106
1,0.016548494720000004,132
2,0.01659251348000001,144
3,0.016597448700000003,164
4,0.016572008500000006,176
5,0.016525163060000007,191
6,0.016442170440000004,210
7,0.016263042240000004,220
8,0.01612226076,1728
9,0.016244247079999996,1763
10,0.016153493499999998,1775
11,0.016054017860000002,1785
12,0.015968263960000006,1795
13,0.015886097680000003,1807
14,0.015815387500000003,1827
15,0.015898248420000004,3327
16,0.015949430660000003,3369
17,0.015907727140000005,3382
18,0.015938361100000006,3393
19,0.015938552800000002,3404
20,0.015896089560000007,3414
21,0.015970245360000003,3424
22,0.016068051320000006,3436
23,0.016007630820000004,4943
24,0.01585048632,4968
25,0.015936288380000004,4983
26,0.015890037340000003,4997
27,0.015664438560000004,5013
28,0.01583324846,5034
29,0.01589743974,6534
30,0.015885168860000003,6564
31,0.015918352240000003,6576
32,0.015945471420000003,6586
33,0.016002805000000002,6598
34,0.016023284600000003,6608
35,0.016056700380000004,6618
36,0.016350132599999997,6647
37,0.01653828968000001,6725
38,0.01634991892,6740
39,0.01676502138,6755
40,0.017195143359999995,6765
41,0.01755829798,6775
42,0.017721564080000002,6787
43,0.01808484818,6797
44,0.018373016079999995,6847
45,0.018602953640000003,6857
46,0.01859821964,6921
47,0.018745857959999997,6940
48,0.01872151156,6955
49,0.01873481812,6991
50,0.01859730586,7003
51,0.018594038540000003,7015
52,0.018534832,7046
53,0.01846999932000001,7082
54,0.01847375482,7121
55,0.018573012339999997,7133
56,0.018671187939999993,7151
57,0.018883283219999995,7162
58,0.01907643516,7178
59,0.019060705260000005,7188
60,0.019219038180000005,7199
61,0.019227977660000003,7215
62,0.019205037180000002,7239
63,0.019185085900000006,7255
64,0.019234093360000003,7278
65,0.01925790188000001,7295
66,0.019295070260000012,7318
67,0.019472714280000004,7331
68,0.019599573880000002,7357
69,0.01968853166,7371
70,0.02007914699999999,7390
71,0.020209559099999986,7402
72,0.020381799759999982,7418
73,0.020512878519999993,7435
74,0.02066411212,7450
75,0.02075783730000001,7465
76,0.02085045456000002,7477
77,0.021043627000000027,7538
78,0.020999590140000034,7633
79,0.021112675400000048,7721
80,0.02121334808000005,7840
81,0.021285304680000065,7931
82,0.02141085592000008,8050
83,0.021444390880000087,8141
84,0.021406903860000093,8252
85,0.021388440720000106,8345
86,0.021154828680000105,8463
87,0.0210639144800001,8555
88,0.0212438662200001,8648
89,0.021024580300000092,8765
90,0.02077558640000009,8859
91,0.020509158380000087,8958
92,0.020315936380000083,9066
93,0.020071290300000075,9168
94,0.019759068780000066,9259
95,0.019636346100000063,9354
96,0.01979504892000007,9470
97,0.019728245940000066,9565
98,0.019806631159999984,9653
99,0.01994470526000007,9753
100,0.01998299346000007,9873
101,0.019880341139999938,9979
102,0.019803868439999945,10079
103,0.01980715195999995,10167
104,0.019766498779999964,10275
105,0.019668956919999977,10409
106,0.01960750041999999,10481
107,0.019397704480000017,10579
108,0.019232355020000036,10690
109,0.019186614900000048,10811
110,0.01900707420000007,10903
111,0.019046722260000072,10999
112,0.019012007140000082,11119
113,0.01933236216000009,11202
114,0.019289629880000093,11330
115,0.019204960760000098,11418
116,0.019133782960000106,11509
117,0.019073970440000112,11628
118,0.018993526140000112,11717
119,0.02081441658000008,11811
120,0.020532136660000075,11928
121,0.02042018674000007,12036
122,0.02026701000000007,12120
123,0.02026701000000007,12213
124,0.02026701000000007,12331
125,0.02026701000000007,12425
126,0.02026701000000007,12514
127,0.02026701000000007,12648
128,0.02026701000000007,12733
129,0.02026701000000007,12833
130,0.02026701000000007,12915
131,0.02026701000000007,13035
132,0.02026701000000007,13128
133,0.02026701000000007,13220
134,0.02026701000000007,13338
135,0.02026701000000007,13430
136,0.02026701000000007,13524
137,0.02026701000000007,13642
138,0.02026701000000007,13734
139,0.02026701000000007,13852
140,0.02026701000000007,13943
141,0.02026701000000007,14035
142,0.02026701000000007,14155
143,0.02026701000000007,14252
144,0.02026701000000007,14338
145,0.02026701000000007,14456
146,0.02026701000000007,14644
147,0.02026701000000007,14685
148,0.02026701000000007,14740
149,0.02026701000000007,14859
150,0.02026701000000007,14952
151,0.02026701000000007,15070
152,0.02026701000000007,15162
153,0.02026701000000007,15254
154,0.02026701000000007,15374
155,0.02026701000000007,15466
156,0.02026701000000007,15585
157,0.02026701000000007,15677
158,0.02026701000000007,15796
159,0.02026701000000007,15899
160,0.02026701000000007,16009
161,0.02026701000000007,16105
162,0.02026701000000007,16191
163,0.02026701000000007,16311
164,0.02026701000000007,16403
165,0.02026701000000007,16495
166,0.02026701000000007,16613
167,0.02026701000000007,16724
168,0.02026701000000007,16834
169,0.02026701000000007,16927
170,0.02026701000000007,17046
171,0.02026701000000007,17137
