,distance,time
0,0.02160404322,23
1,0.021824339080000005,115
2,0.021709936700000015,206
3,0.021698463419999994,333
4,0.02150725944000001,417
5,0.02131900780000003,511
6,0.020999117420000036,627
7,0.02071298846000004,719
8,0.020651644280000048,811
9,0.02027329004,929
10,0.02004032624000007,1022
11,0.01978241894,1115
12,0.01983579604,1231
13,0.019874692359999998,1323
14,0.019655498559999998,1415
15,0.019316117999999997,1533
16,0.019326367359999996,1625
17,0.01898687829999999,1718
18,0.018869347899999982,1836
19,0.018589830419999957,1928
20,0.01845116419999997,2019
21,0.018166413279999988,2137
22,0.01789583292,2231
23,0.01759697524000002,2320
24,0.017430938740000027,2431
25,0.017184683680000045,2527
26,0.016810942500000068,2642
27,0.016575152200000085,2734
28,0.016352335560000097,2826
29,0.016122527660000118,2943
30,0.015677833340000124,3036
31,0.015338466560000132,3128
32,0.015073880040000133,3246
33,0.015118239800000148,3338
34,0.014702772380000147,3430
35,0.014149642820000134,3548
36,0.013484922020000121,3639
37,0.013477838620000118,3740
38,0.01350946416000012,3847
39,0.012867618680000104,3932
40,0.012875162280000102,4052
41,0.012862365620000104,4144
42,0.012501396060000095,4248
43,0.012179647320000089,4363
44,0.011939563600000083,4455
45,0.011633081280000077,4565
46,0.011273984740000069,4656
47,0.010983047300000062,4748
48,0.010591137720000055,4867
49,0.010234495940000045,4952
50,0.009935958940000038,5068
51,0.00992393500000004,5160
52,0.00992393500000004,5281
53,0.00992393500000004,5374
54,0.00992393500000004,5466
55,0.00992393500000004,5584
56,0.00992393500000004,5676
57,0.00992393500000004,5768
58,0.00992393500000004,5887
59,0.00992393500000004,5979
60,0.00992393500000004,6070
61,0.00992393500000004,6191
62,0.00992393500000004,6283
63,0.00992393500000004,6401
64,0.00992393500000004,6493
65,0.00992393500000004,6585
66,0.00992393500000004,6702
67,0.00992393500000004,6797
68,0.00992393500000004,6888
69,0.00992393500000004,7006
70,0.00992393500000004,7098
71,0.00992393500000004,7191
72,0.00992393500000004,7339
73,0.00992393500000004,7398
74,0.00992393500000004,7515
75,0.00992393500000004,7610
76,0.00992393500000004,7711
77,0.00992393500000004,7813
78,0.00992393500000004,7904
79,0.00992393500000004,7996
80,0.00992393500000004,8116
81,0.012069511500000036,8236
82,0.01353813182000003,8329
83,0.014055986500000027,8448
84,0.01453482640000002,8540
85,0.014991178640000017,8632
86,0.015341005500000013,8752
87,0.01569968670000001,8872
88,0.016064936360000004,8964
89,0.016530947420000004,9084
90,0.016936560399999995,9179
91,0.017905440079999994,9294
92,0.018653615479999993,9388
93,0.019118596559999992,9507
94,0.018800536260000115,9599
95,0.019264349920000107,9690
96,0.019500704620000097,9809
97,0.020236949700000086,9902
98,0.020693155920000074,9993
99,0.02136026240000006,10103
100,0.020551913380000193,10222
101,0.02096230234000019,10314
102,0.022931321260000175,10406
103,0.02285529653999983,10525
104,0.023411904859999833,10616
105,0.023703198999999838,10708
106,0.023954488419999843,10827
107,0.02421640515999985,10920
108,0.024603131839999858,11012
109,0.024588346599999995,11130
110,0.02445838465999999,11223
111,0.02459347279999999,11315
112,0.024290828939999978,11433
113,0.024280292039999995,11525
114,0.024303105839999995,11619
115,0.024422490699999997,11735
116,0.02437321999999999,11827
117,0.024381236620000003,11919
118,0.024307779680000002,12038
119,0.02431041526,12130
120,0.024504124740000008,12222
121,0.024529920760000008,12340
122,0.024679050420000008,12427
123,0.024821029580000008,12531
124,0.024970863219999997,12641
125,0.02495800296,12733
126,0.025037075519999993,12853
127,0.025289850679999996,12944
128,0.0252701504,13036
129,0.02543091132,13155
130,0.02561894128000001,13247
131,0.02397658256,13363
132,0.02304229506000001,13457
133,0.022960177320000007,13550
134,0.022773828679999993,13669
135,0.022462548859999987,13761
136,0.022282827479999982,13880
137,0.022302585559999977,13972
138,0.022198875820000012,14091
139,0.022040617880000016,14185
140,0.021923686959999987,14304
141,0.021026794579999987,14386
142,0.02042121030000001,14505
143,0.02029695783999999,14598
144,0.02014464351999999,14690
145,0.020068050839999983,14808
146,0.020155846820000003,14907
147,0.019666942440000015,15020
148,0.0194854572,15113
149,0.019111590119999997,15232
150,0.018816689940000006,15327
151,0.018850137480000004,15415
152,0.017566253440000002,15535
153,0.01727164684,15655
154,0.01686832802,15748
155,0.016786345220000016,15867
156,0.016417283120000008,15958
157,0.016471150619999986,16053
158,0.01629414731999999,16170
159,0.01632809338,16262
160,0.01661539416,16354
161,0.01667447977999999,16472
162,0.016785684420000002,16564
163,0.016995528019999998,16656
164,0.017012263580000003,16774
165,0.017195539940000004,16867
166,0.017210471659999997,16959
167,0.017225270599999995,17077
168,0.017171700200000008,17169
169,0.017212928719999993,17261
170,0.016959587279999994,17379
171,0.016916455399999992,17471
172,0.016782153119999994,17574
173,0.016759753899999986,17681
174,0.016868561479999992,17774
175,0.017135289119999994,17866
176,0.01716377560000002,17984
177,0.017111762280000022,18076
178,0.01716232870000001,18168
179,0.01727975678000001,18286
180,0.01703595606000001,18378
181,0.016886677640000004,18470
182,0.01691736384,18589
183,0.01694668992,18681
184,0.016878144159999997,18773
185,0.01688558468,18891
186,0.016979279099999994,18983
187,0.017245963180000004,19075
188,0.017326075140000004,19192
189,0.017636486859999998,19285
190,0.017301987900000006,19377
191,0.017536747760000006,19495
192,0.01780359366,19587
193,0.01764974299999999,19679
194,0.017434321059999987,19796
195,0.017259999199999997,19888
196,0.017235495460000003,19980
197,0.01720968813999999,20099
198,0.01723983372,20190
199,0.017368080900000003,20310
200,0.017716864079999995,20402
201,0.017484390719999996,20521
202,0.017303115919999997,20642
203,0.017282129359999992,20761
204,0.017141713979999994,20825
205,0.017166969860000006,20944
206,0.016873559860000005,21037
207,0.0166547981,21156
208,0.016553470860000002,21247
209,0.01648314966,21339
210,0.01650567982,21458
211,0.01655361362,21540
212,0.016424445460000024,21659
213,0.016229353260000023,21752
214,0.016276682180000026,21872
215,0.016299639000000032,21964
216,0.016186486739999985,22083
217,0.015960127139999985,22174
218,0.015942133499999983,22321
219,0.015961844379999982,22394
220,0.015912758839999982,22497
221,0.015769059219999982,22588
222,0.015855439979999983,22707
223,0.01592625773999998,22799
224,0.01582334713999998,22891
225,0.01576221479999998,23009
226,0.015688856159999976,23102
227,0.015726728339999975,23197
228,0.015799712539999976,23312
229,0.015746788699999976,23403
230,0.016123197059999976,23495
231,0.016053566059999975,23614
232,0.01604700622,23705
233,0.0160599247,23798
234,0.0162067868,23917
235,0.0162589482,24037
236,0.016194886640000003,24130
237,0.01613178978,24249
238,0.01588948514,24340
239,0.015548952239999995,24432
240,0.015391766759999996,24545
241,0.01551314215999999,24633
242,0.01556495865999999,24753
243,0.015543900699999988,24873
