,distance,time
0,1.3043719449399995,1
1,1.3058778958800001,152
2,1.2998532135799998,236
3,1.2679782248399996,359
4,1.2598375389599998,433
5,1.2819994344599994,494
6,1.2978842329400009,590
7,1.2866955693000008,714
8,1.2555989505400007,836
9,1.2282906314000004,911
10,1.2207222414799996,996
11,1.2070047694,1104
12,1.2176015520199994,1202
13,1.2823674211399996,1305
14,1.2801210012399995,1418
15,1.3142897788599999,1524
16,1.3080916891799999,1671
17,1.30124354464,1755
18,1.2703499252199995,1838
19,1.2576077376399994,1916
20,1.24963967418,2024
21,1.26568569476,2109
22,1.2846044625200002,2228
23,1.2752350856199985,2312
24,1.2316846286399996,2439
25,1.2156615572200005,2552
26,1.2149758197199996,2644
27,1.2232422992199994,2754
28,1.2152062885199997,2853
29,1.2204549664,2954
30,1.2113781844,3044
31,1.2011823835200004,3153
32,1.1929009848999992,3242
33,1.1839317465599997,3376
34,1.1773855123599997,3495
35,1.149418730719999,3583
36,1.1634875174199992,3640
37,1.1577505158800003,3754
38,1.1397735874400006,3841
39,1.1517022983600007,3958
40,1.12341956806,4059
41,1.10927283944,4155
42,1.0882766236800003,4250
43,1.07228303234,4348
44,1.0717415587999997,4464
45,1.0761082579399996,4554
46,1.0885454529,4654
47,1.1154750797599997,4786
48,1.0958610887999987,4864
49,1.0939563000199997,4954
50,1.0732962657799996,5054
51,1.0848763743999996,5174
52,1.1247594289399994,5284
53,1.1238332814799996,5381
54,1.1382615651199994,5489
55,1.1725713185199997,5589
56,1.20267331556,5689
57,1.2209175235600005,5788
58,1.2213923160400006,5882
59,1.2308932924800005,5994
60,1.2461925687200006,6088
61,1.2664121120800007,6181
62,1.2570866720200007,6294
63,1.2442000143400005,6378
64,1.2616078607800008,6494
65,1.2565428774800003,6590
66,1.2432515566200006,6680
67,1.2423595318000005,6794
68,1.2451248310200005,6886
69,1.2377306358400006,6995
70,1.2354555349000007,7095
71,1.2358776693200006,7198
72,1.2442006101400007,7286
73,1.2494648286399999,7379
74,1.2531866646799996,7495
75,1.262130091620001,7595
76,1.2461487318800002,7706
77,1.2487515150200004,7810
78,1.2585868421600002,7925
79,1.2587793468400006,8022
80,1.2760171093600006,8173
81,1.2684146743399995,8308
82,1.2878397536199995,8431
83,1.2894918074599997,8526
84,1.2770520339199996,8569
85,1.27713023494,8667
86,1.2829019024200004,8755
87,1.3041807110600003,8867
88,1.3157167522,8967
89,1.3196518191999984,9071
90,1.3168974945600023,9162
91,1.3395455691599993,9253
92,1.3510244092000008,9364
93,1.3443817414999994,9451
94,1.3281379978200007,9575
95,1.2964380466599998,9710
96,1.3036789524600003,9839
97,1.2986622977600006,9916
98,1.3000481010000002,9959
99,1.3280031792000002,10058
100,1.33201245646,10158
101,1.34372730028,10284
102,1.371026521239999,10373
103,1.3336538826400002,10470
104,1.2852136854000002,10559
105,1.2573604138599996,10676
106,1.1986922010799999,10769
107,1.1599099745800003,10880
108,1.13635241844,10969
109,1.1539413122799997,11095
110,1.1470050368199995,11183
111,1.0976471265799992,11298
112,1.0895971998399996,11421
113,1.0672698682199995,11560
114,1.08580770964,11640
115,1.1274251833800002,11733
116,1.12735777012,11809
117,1.1511633363800002,11884
118,1.16131064464,11990
119,1.1805562349000005,12100
120,1.19149463522,12190
121,1.1946683565,12286
122,1.1927949109600007,12412
