mean_X,mean_Y,mean_Z,var_X,var_Y,var_Z,max_X,max_Y,max_Z,min_X,min_Y,min_Z,iqr_X,iqr_Y,iqr_Z,rms_X,rms_Y,rms_Z,zcr_X,zcr_Y,zcr_Z,timestamp
0.07904706096989972,0.20838571836120387,-0.09643094909698997,0.04589935457546145,0.22476125263708888,0.18180372706421116,0.85400391,1.88378906,1.17578125,-0.68457031,-1.62597656,-1.12109375,0.207035065,0.46194267,0.5612792950000001,0.2283589114167443,0.5178666433108082,0.4371528966025017,0.17725752508361203,0.18729096989966554,0.15719063545150502,2988
0.08059745930000006,0.20795497459999984,-0.09050648526666671,0.04602130779253266,0.22274501196618512,0.17834088444707574,0.85400391,1.88378906,1.17578125,-0.68457031,-1.62597656,-1.12109375,0.207422255,0.465272905,0.5507507300000001,0.22916644221645502,0.5157424584296622,0.43189386233471905,0.17666666666666667,0.18666666666666668,0.16,3045
0.08193482505016729,0.2009249582608694,-0.09055503949832779,0.046211220642651804,0.2124551749715592,0.175878085141983,0.85400391,1.88378906,1.17578125,-0.68457031,-1.62597656,-1.12109375,0.20586395,0.46882629499999995,0.54779053,0.23005333337870446,0.502818072292247,0.42904347136453047,0.18394648829431437,0.16722408026755853,0.1605351170568562,3078
0.08338339053156152,0.2101684570764118,-0.09068612159468444,0.0471376478315439,0.21294334805292317,0.17486130673810726,0.85400391,1.88378906,1.17578125,-0.68457031,-1.62597656,-1.12109375,0.20764541,0.45712661,0.54284668,0.23257351020286637,0.5070642251261696,0.4278846566400731,0.19269102990033224,0.1893687707641196,0.16943521594684385,3144
0.08048128828382846,0.21543051343234304,-0.08431658884488455,0.04771379736914257,0.21242136551544336,0.177566128237523,0.85400391,1.88378906,1.17578125,-0.68457031,-1.62597656,-1.12109375,0.21239471499999998,0.452271935,0.5289917,0.23278968003965997,0.5087550212363181,0.42973877576029873,0.1848184818481848,0.18811881188118812,0.16831683168316833,3199
0.08157025214521457,0.212135017821782,-0.0962005165016502,0.047836145571829386,0.2124139977157959,0.17787765849346326,0.85400391,1.88378906,1.17578125,-0.68457031,-1.62597656,-1.12109375,0.21257782,0.453894135,0.55352783,0.23343061411662205,0.5073610780322466,0.43258779209386805,0.1848184818481848,0.19141914191419143,0.16831683168316833,3244
0.0834116250333334,0.2189823201666665,-0.09367100560000005,0.048509551413349075,0.21446533139273694,0.17708833934006585,0.85400391,1.88378906,1.17578125,-0.68457031,-1.62597656,-1.12109375,0.22168731749999998,0.45217478250000004,0.54177857,0.23551443820719462,0.5122680820999033,0.4311178454090958,0.18,0.19,0.16666666666666666,3285
0.08803646226666671,0.20904874673333315,-0.10675234010000004,0.0502843549116097,0.21340277118362314,0.18215879016256187,0.85400391,1.88378906,1.17578125,-0.68457031,-1.62597656,-1.12109375,0.2356948875,0.45127844749999996,0.5640564025,0.2409040755156292,0.5070543853418492,0.43994869278063325,0.16666666666666666,0.19333333333333333,0.16,3348
0.08280884996655521,0.21332836347826062,-0.10057228153846158,0.055388353042133256,0.21919767590040803,0.18828393175284613,0.85400391,1.88378906,1.22558594,-1.03222656,-1.62597656,-1.12109375,0.24063873,0.452795505,0.5656127950000001,0.24949079877806463,0.5144965175438225,0.44541970720512325,0.17391304347826086,0.1939799331103679,0.16387959866220736,3394
0.08445373722408028,0.20137445458193964,-0.10097054103678933,0.06164242279297138,0.24344314166109562,0.19967244342623539,1.20507813,1.88378906,1.22558594,-1.03222656,-2.08789063,-1.12402344,0.24640655,0.445232395,0.584960935,0.26224960729062186,0.5329116367835005,0.45811297032882337,0.17391304347826086,0.18729096989966554,0.16722408026755853,3439
0.0852222584228188,0.20237893741610724,-0.09204403194630875,0.06188869374202275,0.2410151109725335,0.20642291656237544,1.20507813,1.88378906,1.22558594,-1.03222656,-2.08789063,-1.12402344,0.247680665,0.44008446250000005,0.60745239,0.26296677940893687,0.5310106828324701,0.4635677085165754,0.16778523489932887,0.1912751677852349,0.1476510067114094,3496
0.08991137902684565,0.20614509332214753,-0.08639561738255035,0.05881733570695397,0.23998565368886332,0.20941525407811984,1.20507813,1.88378906,1.22558594,-1.03222656,-2.08789063,-1.12402344,0.2454376225,0.4344329825,0.60461426,0.25865303359029657,0.5314898429788291,0.4657031852811744,0.1644295302013423,0.20469798657718122,0.14429530201342283,3542
0.09771956256666668,0.2163065898666665,-0.08136224913333333,0.054547718654034384,0.22390728057112877,0.20811743806101307,1.20507813,1.88378906,1.22558594,-1.03222656,-2.08789063,-1.12402344,0.23872184999999999,0.42808509,0.6036071775,0.2531735206577794,0.5202843658912644,0.463397511479127,0.16666666666666666,0.21,0.15,3598
