X,Y,Z
-0.08312988,-2.38085938,-8.3984375
-0.14282227,-2.55859375,-8.4609375
-0.1373291,-2.640625,-8.578125
-0.01985168,-2.5625,-8.75
-0.05462646,-2.36328125,-9.015625
-0.23950195,-1.97851563,-9.15625
-0.62158203,-1.6796875,-8.8359375
-0.85302734,-1.546875,-8.1953125
-1.15527344,-1.51074219,-7.3203125
-1.515625,-1.25683594,-6.2734375
-2.2109375,-0.77783203,-6.26953125
-2.51367188,-0.69677734,-7.171875
-2.0390625,-0.70166016,-8.6484375
-2.07226563,-0.5546875,-9.1171875
-3.07226563,-0.60644531,-7.03515625
-4.2265625,-0.59619141,-4.03515625
-3.72460938,-0.31640625,-3.6015625
-4.2109375,0.23815918,-3.64648438
-4.69140625,0.54248047,-4.41796875
-5.078125,0.47412109,-5.0546875
-5.56640625,-0.09204102,-3.64257813
-5.84765625,-0.56982422,-1.046875
-4.8984375,-0.42749023,0.24853516
-4.4375,0.05413818,0.91992188
-4.875,0.79589844,0.89306641
-5.1015625,1.32421875,0.18225098
-5.27734375,1.27832031,-0.20861816
-6.34375,0.84863281,1.06835938
-7.02734375,0.94482422,2.13085938
-6.265625,0.90332031,3.36523438
-5.13671875,0.4453125,6.14453125
-3.5703125,0.22473145,6.98046875
-2.9921875,0.33447266,6.484375
-2.98828125,0.68066406,6.03125
-3.29101563,0.94921875,5.43359375
-3.89453125,1.04785156,4.47265625
-4.41015625,1.06347656,3.61328125
-5.29296875,1.27832031,3.14257813
-6.0546875,1.55273438,3.14648438
-5.39453125,1.71875,3.16796875
-4.10546875,1.67480469,3.30078125
-3.390625,1.45703125,3.63867188
-3.01953125,1.20214844,3.71289063
-2.48242188,0.84619141,3.56445313
-1.86328125,0.19494629,3.51953125
-1.70019531,-0.8515625,3.93554688
-2.171875,-1.640625,4.40625
-2.74023438,-1.640625,4.21875
-2.43164063,-1.55371094,3.69335938
-1.640625,-1.734375,3.36914063
-1.02929688,-1.49707031,3.31054688
-0.95458984,-0.65429688,3.5390625
-1.09765625,-0.05914307,4.01953125
-0.77685547,0.23901367,4.2578125
-0.66748047,0.50292969,4.2578125
-0.79443359,0.64501953,4.265625
-0.81347656,0.61572266,4.17578125
-0.71484375,0.67236328,4.0703125
-0.63085938,0.88769531,4.0859375
-0.74121094,0.84765625,4.1171875
-0.91552734,0.55908203,3.96679688
-1.03417969,0.31738281,3.42773438
-1.29589844,0.04058838,2.98242188
-1.34179688,-0.12194824,2.7265625
-1.17285156,-0.13439941,2.40625
-1.04785156,-0.15515137,2.12304688
-0.95605469,-0.18469238,1.74902344
-0.83886719,-0.21862793,1.46484375
-0.73193359,-0.27319336,1.203125
-0.69042969,-0.25195313,0.921875
-0.62304688,-0.13989258,0.74365234
-0.55126953,0.00642014,0.58398438
-0.48706055,0.13330078,0.44873047
-0.33837891,0.17041016,0.31494141
-0.11065674,0.11352539,0.14624023
0.05551147,0.00594711,-0.01602173
0.18151855,-0.11676025,-0.3046875
0.13098145,-0.21459961,-0.48095703
0.06185913,-0.29785156,-0.61523438
0.06762695,-0.35888672,-0.76464844
0.10766602,-0.44140625,-0.89941406
0.1182251,-0.49975586,-1.046875
0.07183838,-0.47949219,-1.08203125
0.03096008,-0.39111328,-1.06054688
0.03625488,-0.24401855,-1.03613281
-0.04873657,-0.08856201,-0.92236328
-0.10931396,0.01741028,-0.86865234
-0.14086914,0.10485839999999998,-0.78320313
-0.14575195,0.12817383,-0.78710938
-0.14074707,0.16638184,-0.79248047
-0.1763916,0.22106934,-0.80371094
-0.21911621,0.26098633,-0.83740234
-0.23059082,0.26928711,-0.89160156
-0.28515625,0.31054688,-0.95556641
-0.30883789,0.34082031,-0.94873047
-0.26538086,0.33178711,-0.95458984
-0.24169922,-0.24023438,0.35839844
-0.23901367,-0.2376709,0.41015625
-0.23022461,-0.25170898,0.4152832
-0.203125,-0.26367188,0.43579102
-0.22509766,-0.28979492,0.42822266
-0.30249023,-0.41333008,0.80761719
-0.27587891,-0.49023438,0.78222656
-0.2166748,-0.58349609,0.74365234
-0.19665527,-0.65039063,0.70166016
-0.16296387,-0.68066406,0.66113281
-0.13867188,-0.75390625,0.87792969
-0.08923339999999999,-0.79931641,0.90625
-0.05917358,-0.80615234,0.93115234
-0.08416748,-0.80175781,0.94873047
-0.13037109,-0.80175781,0.98925781
-0.10644531,-0.76318359,1.1484375
-0.11798096,-0.77490234,1.14257813
-0.09283447,-0.80419922,1.12109375
-0.09552002,-0.84326172,1.125
-0.10693359,-0.88134766,1.17773438
-0.01022339,-0.83007813,1.3515625
0.10687256,-0.80712891,1.48144531
0.14343262,-0.72753906,1.64648438
0.10406494,-0.64648438,1.79882813
0.06292725,-0.59960938,1.93261719
-0.04684448,-0.57568359,2.02734375
-0.21337891,-0.57421875,2.05664063
-0.34545898,-0.57568359,2.12109375
-0.37890625,-0.62109375,2.0703125
-0.3203125,-0.68164063,2.0703125
-0.2734375,-0.73583984,2.07226563
-0.20715332,-0.76855469,2.05078125
-0.15270996,-0.80566406,1.98925781
-0.11749268,-0.83837891,1.96972656
-0.06323242,-0.828125,2.0234375
-0.02841187,-0.79199219,2.10351563
-0.02964783,-0.71582031,2.21289063
-0.09326172,-0.6875,2.26367188
-0.16162109,-0.68310547,2.28710938
-0.2130127,-0.73828125,2.25195313
-0.1763916,-0.71142578,2.26171875
-0.22998047,-0.75683594,2.2421875
-0.19018555,-0.79882813,2.20507813
-0.15979004,-0.80761719,2.171875
-0.14379883,-0.79492188,2.1484375
-0.08398438,-0.71923828,2.16015625
-0.01324463,-0.68994141,2.0859375
0.04290771,-0.65185547,2.00585938
0.12261963,-0.61181641,1.95507813
0.17077637,-0.52978516,1.97949219
0.1607666,-0.31787109,2.08203125
0.10766602,-0.24230957,2.11523438
0.08331299,-0.22619629,2.13671875
-0.01779175,-0.21032715,2.08984375
-0.08709717,-0.18322754,2.06640625
-0.16979979999999997,-0.11102295,1.95214844
-0.24963379,0.03924561,1.94628906
-0.32373047,0.22009277,1.95898438
-0.3203125,0.31689453,1.95605469
-0.25366211,0.36108398,1.94726563
-0.15942383,0.42431641,1.93652344
-0.06204224,0.45117188,1.94140625
0.01457977,0.49169922,1.92382813
0.0440979,0.52636719,1.87597656
0.012145999999999999,0.52978516,1.79980469
-0.07403564,0.53955078,1.74316406
-0.23120117,0.54833984,1.68457031
-0.37548828,0.52636719,1.65136719
-0.38720703,0.49243164,1.59277344
-0.36181641,0.4777832,1.52050781
-0.34545898,0.52001953,1.44433594
-0.31396484,0.5859375,1.34179688
-0.25561523,0.71386719,1.25390625
-0.20629883,0.80273438,1.171875
-0.18542479999999997,0.91943359,1.13378906
-0.17895508,1.05566406,1.07714844
-0.20361328,1.22558594,1.00585938
-0.3125,1.39355469,0.98291016
-0.32348633,1.50097656,0.88330078
-0.22241211,1.55761719,0.78515625
-0.15063477,1.59179688,0.63232422
-0.09442139,1.58105469,0.47045898
0.00370407,1.58007813,0.36425781
0.12670898,1.5703125,0.31176758
0.20507813,1.59765625,0.2902832
0.25756836,1.60644531,0.26855469
0.35400391,1.60058594,0.20275879
0.37182617,1.58789063,0.14025879
0.2824707,1.58496094,0.05044556
0.10528564,1.60839844,-0.02627563
-0.00396729,1.56835938,-0.07818604
-0.04733276,1.53320313,-0.13171387
-0.0916748,1.48730469,-0.17956543
-0.04833984,1.39550781,-0.23828125
-0.02983093,1.26464844,-0.3125
-0.02655029,1.11914063,-0.40429688
-0.08868408,1.04492188,-0.50341797
-0.22583008,0.96435547,-0.61230469
-0.44482422,0.94970703,-0.75048828
-0.79394531,0.93408203,-0.85449219
-1.19824219,0.94238281,-0.96044922
-1.65820313,1.01953125,-0.94287109
-1.91210938,0.90429688,-0.78271484
-1.77441406,0.66699219,-0.64208984
-1.2890625,0.50390625,-0.5625
-0.85009766,0.40063477,-0.51123047
-0.5078125,0.32617188,-0.4597168
-0.17614746,0.20104979999999997,-0.50146484
0.10107422,0.15917969,-0.52001953
0.23791504,0.18701172,-0.4440918
0.33959961,0.19250488,-0.40795898
0.29638672,0.17675781,-0.43237305
0.04638672,0.16308594,-0.39282227
-0.43603516,0.08416748,-0.39477539
-0.97802734,0.00645065,-0.31811523
-1.50390625,-0.11621094,-0.22302246
-1.75292969,-0.26074219,-0.18371582
-1.76074219,-0.45263672,-0.16955566
-1.57617188,-0.62158203,-0.16052246
-1.29003906,-0.74169922,-0.17980957
-1.0,-0.85693359,-0.12170410000000002
-0.65478516,-0.96630859,-0.03942871
-0.36108398,-1.16015625,-0.00291252
-0.11401367,-1.27636719,0.03096008
0.03366089,-1.40722656,0.08312988
0.18737793,-1.58398438,0.12200928
0.10803223,-1.70703125,0.07855225
-0.03677368,-1.77832031,0.0012722
-0.19152832,-1.86035156,-0.08300781
-0.32177734,-1.92871094,-0.23547363
-0.39868164,-2.0,-0.34326172
-0.39550781,-2.05859375,-0.46728516
-0.39575195,-2.06445313,-0.57128906
-0.36572266,-2.0390625,-0.62988281
-0.36938477,-2.00976563,-0.65283203
-0.38769531,-1.91113281,-0.70654297
-0.36303711,-1.82128906,-0.73242188
-0.24768066,-1.76660156,-0.73095703
-0.08026123,-1.70117188,-0.77197266
0.05004883,-1.69238281,-0.87011719
0.19519043,-1.63574219,-0.97314453
0.33325195,-1.59863281,-1.08691406
0.34130859,-1.52148438,-1.18554688
0.33886719,-1.4375,-1.26757813
0.22497559,-1.34472656,-1.31835938
0.1262207,-1.20117188,-1.37109375
0.00439072,-1.05566406,-1.39746094
-0.24133301,-0.91894531,-1.45996094
-0.43603516,-0.80664063,-1.49804688
-0.54638672,-0.70654297,-1.57421875
-0.62744141,-0.65771484,-1.74511719
-0.63330078,-0.65869141,-1.8671875
-0.5390625,-0.58154297,-1.96191406
-0.40625,-0.47753906,-2.02734375
-0.30029297,-0.3190918,-2.08007813
-0.3046875,-0.14721679999999998,-2.08203125
-0.46533203,0.08843994,-2.02148438
-0.83886719,0.35083008,-2.0
-1.54003906,0.66796875,-1.90136719
-2.65039063,0.99755859,-1.82128906
-3.8515625,1.38085938,-1.73242188
-4.59765625,1.6796875,-1.6328125
-4.3359375,1.66210938,-1.52734375
-3.42382813,1.46582031,-1.4453125
-2.59765625,1.3828125,-1.39941406
-1.79199219,1.38574219,-1.38574219
-0.70214844,1.26855469,-1.42578125
0.21435547,1.13378906,-1.49511719
0.61962891,1.09765625,-1.58105469
0.56640625,1.171875,-1.59960938
0.29394531,1.37011719,-1.625
-0.16613770000000003,1.56445313,-1.68945313
-0.73242188,1.56640625,-1.77832031
-1.1953125,1.48925781,-1.84667969
-1.52246094,1.37597656,-1.91210938
-1.64160156,1.19140625,-2.10742188
-1.54882813,0.97070313,-2.29101563
-1.37597656,0.74707031,-2.390625
-1.19238281,0.55566406,-2.59765625
-1.01855469,0.47900391,-2.77539063
-0.74902344,0.56298828,-2.875
-0.50439453,0.72998047,-2.89648438
-0.39501953,0.93994141,-2.95507813
-0.3605957,1.140625,-2.9921875
-0.44335938,1.29785156,-3.06835938
-0.55419922,1.43359375,-3.21289063
-0.60498047,1.46875,-3.375
-0.68994141,1.4609375,-3.5625
-0.86035156,1.45800781,-3.71484375
-1.12402344,1.49023438,-3.95703125
-1.42773438,1.50976563,-4.0703125
-1.83984375,1.50488281,-4.2421875
-1.96582031,1.51074219,-4.39453125
-2.0,1.56542969,-4.515625
-2.0625,1.61328125,-4.640625
-2.18359375,1.69433594,-4.796875
-2.29882813,1.75292969,-4.96484375
-2.47070313,1.78320313,-5.07421875
-2.55078125,1.83203125,-5.2421875
