X,Y,Z
-1.65234375,-1.14550781,-3.28710938
-1.32226563,-1.10644531,-3.04492188
-1.69335938,-1.80175781,-2.5234375
-1.98144531,-2.61914063,-2.328125
-1.9296875,-3.0078125,-2.22070313
-2.0078125,-3.5859375,-2.04101563
-1.48144531,-3.90429688,-2.14257813
-0.81640625,-3.1328125,-2.05859375
-0.90869141,-2.58789063,-1.74316406
-0.94287109,-2.30859375,-1.5234375
-1.109375,-2.265625,-1.203125
-1.14355469,-2.18359375,-0.79833984
-0.99121094,-2.23632813,-0.78710938
-0.34643555,-2.27539063,-1.05957031
0.33813477,-2.27148438,-1.28125
0.72167969,-2.54882813,-1.45605469
0.90039063,-2.93945313,-1.53125
1.078125,-3.05859375,-1.38183594
1.28710938,-2.90429688,-0.71972656
1.49316406,-2.5390625,0.06884766
1.55859375,-2.16796875,0.69775391
1.66699219,-1.92285156,0.89355469
1.83984375,-1.52734375,0.88574219
1.87011719,-1.28222656,0.85644531
1.7421875,-1.16796875,0.78759766
1.58300781,-1.00097656,1.08789063
1.52929688,-0.60205078,1.26757813
1.578125,-0.33007813,1.45703125
1.52441406,-0.09716797,1.65039063
1.51855469,0.23937988,1.74023438
1.4296875,0.47290039,1.81347656
1.42480469,0.66455078,1.86914063
1.24414063,0.65966797,2.50195313
1.18847656,0.67089844,3.35546875
1.09765625,0.68310547,3.69140625
1.12890625,0.90917969,3.68945313
1.26171875,0.93310547,3.5234375
1.25976563,0.74316406,3.25390625
1.18847656,0.43896484,2.97460938
1.13769531,-0.0559082,2.68945313
0.97412109,-0.58300781,2.4453125
0.92041016,-1.17578125,2.24414063
0.94824219,-1.53320313,2.0234375
0.95849609,-1.609375,1.89160156
1.01171875,-1.67480469,1.79785156
1.11328125,-1.734375,1.68066406
1.05664063,-1.67871094,1.64941406
1.02246094,-1.87011719,1.58496094
1.06835938,-1.95019531,1.48828125
1.0234375,-1.98925781,1.42773438
1.04394531,-1.79882813,1.19921875
1.14257813,-1.33105469,1.09375
1.06054688,-1.28515625,1.109375
0.98583984,-1.51855469,1.1484375
0.94726563,-1.765625,0.87646484
0.90917969,-2.08398438,0.45141602
0.91992188,-2.0859375,0.21801758
0.84326172,-1.82226563,0.32421875
0.66162109,-2.11523438,0.52880859
0.55224609,-2.203125,0.42089844
0.36865234,-2.22851563,0.30102539
0.21972656,-2.42773438,-0.03933716
0.16894531,-2.45898438,-0.49536133
0.15258789,-2.46679688,-0.68310547
0.11627197,-2.60546875,-0.68115234
0.03317261,-2.8671875,-0.64941406
0.01186371,-2.99023438,-0.58105469
0.08886719,-3.09765625,-0.5625
0.14709473,-3.2890625,-0.68945313
-0.02005005,-3.51953125,-0.64355469
-0.21228027,-3.6875,-0.44873047
-0.22680664,-3.63867188,-0.11676025
-0.17333984,-3.48242188,0.20690918
-0.24267578,-3.3515625,0.37475586
-0.35717773,-3.34960938,0.47216797
-0.40820313,-3.30664063,0.80371094
-0.42163086,-3.38476563,0.84033203
-0.61523438,-3.453125,0.67480469
-0.85546875,-3.3203125,0.65722656
-0.91699219,-3.07226563,0.66113281
-0.89404297,-2.87695313,0.79296875
-0.77978516,-2.57617188,0.94042969
-0.74121094,-2.1640625,0.9609375
-0.859375,-1.98632813,0.96435547
-0.68896484,-1.88183594,1.18261719
-0.48486328,-1.8125,1.3515625
-0.27758789,-1.70214844,1.25292969
-0.23791504,-1.48046875,1.15722656
-0.24975586,-1.59570313,1.03320313
-0.18566895,-2.08203125,1.01464844
-0.14306641,-2.58398438,1.09082031
-0.03848267,-2.91210938,1.08105469
-0.15222168,-3.03710938,1.07324219
-0.24340820000000005,-3.05078125,0.99316406
-0.31542969,-3.39453125,1.03125
-0.29296875,-3.58789063,0.97558594
-0.31201172,-3.41015625,0.98828125
-0.19091797,-3.34765625,1.08105469
-0.0645752,-3.37695313,1.15917969
-0.21179199,-3.45703125,1.14941406
-0.24487305,-3.63085938,0.86962891
-0.28613281,-3.6796875,0.44799805
-0.18237305,-3.5546875,0.0725708
0.10449219,-3.06835938,-0.06872559
0.31982422,-2.29882813,-0.05050659
0.56494141,-1.59179688,0.03997803
0.50146484,-0.88525391,0.20629883
0.47998047,-0.05606079,0.15588379
0.59619141,0.73291016,0.02632141
0.64990234,1.10253906,-0.07159424
0.62060547,1.03515625,-0.05291748
0.60986328,1.15332031,0.08575439
0.67626953,1.2421875,0.0637207
0.58154297,1.18554688,-0.08923339999999999
0.5390625,0.86181641,-0.20703125
0.64990234,0.46313477,-0.57373047
0.47485352,-0.1640625,-0.75048828
0.43725586,-0.76904297,-0.74121094
0.58398438,-1.36621094,-0.90380859
0.70166016,-2.24023438,-1.17773438
0.74853516,-2.9296875,-1.38671875
0.90576172,-3.22460938,-1.58105469
1.12988281,-3.3984375,-1.45703125
1.31445313,-3.40234375,-1.43652344
1.39550781,-3.0703125,-1.48828125
1.52441406,-3.04882813,-1.68359375
1.56640625,-3.35351563,-1.94140625
1.70410156,-3.19726563,-2.10546875
2.02539063,-2.78710938,-2.23632813
2.17773438,-2.48046875,-2.23242188
2.17578125,-2.38867188,-2.22851563
2.19140625,-2.54882813,-2.20117188
2.0,-2.89257813,-1.93457031
1.98339844,-2.69140625,-1.9375
2.15039063,-1.89257813,-1.97070313
2.13867188,-1.40039063,-1.97558594
2.05078125,-1.72363281,-1.86523438
