X,Y,Z
0.16833496,-4.4921875,2.10742188
0.09729004,-4.80078125,1.86035156
-0.25390625,-4.40234375,1.90722656
-0.46606445,-3.265625,2.4609375
-0.46728516,-2.07421875,3.0625
-0.36254883,-1.24121094,3.40820313
-0.43066406,-1.02832031,3.49023438
-0.3840332,-1.24511719,3.37304688
-0.04489136,-1.83398438,2.76367188
-0.07843018,-2.38476563,2.00976563
-0.16186523,-2.42382813,1.71972656
-0.24609375,-2.25976563,1.72070313
-0.26269531,-2.0546875,1.90429688
-0.10900879,-1.66699219,2.24609375
0.03820801,-1.20800781,2.43554688
-0.67236328,-0.53662109,2.31835938
0.97070313,-1.2578125,2.078125
0.35839844,-1.38183594,1.46289063
-0.10327148,-1.33398438,1.10058594
0.15466309,-1.61230469,0.53857422
0.61474609,-1.83984375,0.14355469
0.68994141,-1.65332031,0.20544434
0.46484375,-1.20507813,0.55615234
0.3581543,-0.86914063,0.78027344
0.38574219,-1.11523438,0.76318359
0.45922852,-1.58984375,0.56835938
0.73193359,-1.60253906,0.50927734
0.85449219,-1.32226563,0.48217773
0.83251953,-1.17871094,0.54833984
0.69384766,-1.15722656,0.46435547
0.41186523,-1.33886719,0.41235352
0.29003906,-1.55273438,0.02507019
0.13293457,-1.64257813,-0.32617188
0.01971436,-1.48144531,-0.61914063
0.09655762,-1.1796875,-0.68017578
0.1529541,-1.01757813,-0.57226563
0.13769531,-0.79150391,-0.48095703
0.11676025,-0.37646484,-0.21313477
-0.28930664,-0.25244141,-0.18542479999999997
-0.72265625,-0.71044922,-0.38720703
-0.72070313,-0.96191406,-0.36547852
-0.55664063,-0.94189453,-0.35449219
-0.37744141,-0.66699219,-0.57568359
-0.75244141,-0.37573242,-0.60595703
-1.23535156,-0.46435547,-0.44555664
-1.29785156,-0.79638672,-0.45922852
-1.578125,-1.328125,-0.68505859
-1.62792969,-1.27929688,-0.87158203
-1.42285156,-0.89208984,-0.88769531
-1.26367188,-0.61083984,-0.80224609
-1.45117188,0.32202148,-0.07312012
-1.81152344,0.13806152,-0.28442383
-2.234375,-0.52294922,-0.52587891
-2.30078125,-0.62695313,-0.73046875
-2.52148438,-0.43920898,-0.71142578
-2.85742188,-0.32861328,-0.86474609
-2.68945313,-0.00770569,-0.86572266
-2.83203125,0.0916748,-0.52148438
-2.92578125,0.14367676,-0.32373047
-3.15429688,-0.07757568,0.23425293
-3.015625,-0.06286621,0.91064453
-2.63671875,-0.05001831,0.9765625
-2.22070313,0.58544922,0.52539063
-2.04882813,1.08398438,0.13793945
-2.09960938,0.66552734,-0.15405273
-2.046875,0.08520508,-0.17211914
-2.2265625,-0.67626953,0.32080078
-2.07421875,-0.09350586,1.01855469
-1.73339844,1.00683594,1.55957031
-1.97363281,0.64941406,1.78222656
-1.5234375,0.04116821,1.62988281
-1.30664063,-0.4284668,1.33886719
-1.33007813,-0.43554688,0.71972656
-1.10058594,-0.61865234,0.41381836
-1.22949219,-0.44799805,0.00363922
-1.11914063,-0.22814941,-0.13769531
-1.07519531,-0.56396484,-0.04974365
-1.22265625,-0.70068359,-0.12573242
-1.08691406,-0.609375,0.07244873
-0.93066406,-0.92089844,0.17578125
-0.88085938,-1.46972656,0.23010254
-0.47265625,-1.3125,0.28417969
-0.27832031,-0.53125,0.13293457
-0.43286133,0.2421875,0.52148438
-0.92822266,0.3215332,1.18066406
-1.02539063,-0.16198729999999997,0.98193359
-0.83105469,-0.6171875,1.14453125
-0.97265625,-1.06347656,1.4453125
-0.74072266,-0.95654297,0.91455078
-0.30371094,-0.07446289,0.57226563
-0.57666016,0.48217773,1.11914063
-0.81542969,0.00285912,1.6796875
-0.90625,-0.83642578,1.49023438
-0.95214844,-1.20800781,0.65820313
-0.94677734,-1.27441406,-0.12841797
-0.86914063,-1.11035156,-0.47265625
-0.81298828,-0.6875,-0.44042969
-0.92285156,-0.09423828,-0.12005615
-1.1640625,0.32861328,0.22009277
-1.43359375,0.01531219,0.25537109
-1.28222656,-0.38598633,0.01290131
-1.18457031,-0.63574219,-0.21923828
-1.19238281,-0.20239258,0.16784668
-1.29003906,0.31030273,0.59472656
-1.4375,0.39648438,0.75341797
-1.51074219,0.26586914,0.68017578
-1.74902344,0.02742004,0.44555664
-1.81152344,-0.12469482,0.31982422
-1.76171875,-0.1194458,0.43725586
-1.74414063,-0.18664551,0.34106445
-1.71289063,0.17321777,0.21508789
-1.90722656,0.65429688,0.24682617
-2.02929688,1.00976563,0.22875977
-1.95996094,1.06835938,0.39648438
-1.97851563,1.35449219,0.71777344
-1.90136719,1.46582031,0.45410156
-2.11328125,1.24414063,-0.15612793
-2.27734375,1.078125,-0.46948242
-2.35546875,0.80810547,-0.69287109
-2.234375,0.41064453,-1.08496094
-2.18359375,0.10076904,-0.88427734
-2.05273438,0.24255371,-0.65234375
-1.97851563,0.47631836,-0.4831543
-2.02734375,0.68847656,-0.27075195
-2.06835938,0.89257813,-0.24621582
-2.23828125,0.81640625,-0.86181641
-2.22070313,0.34277344,-1.73535156
-2.20507813,-0.07800293,-2.12109375
-2.14257813,-0.15466309,-1.81347656
-2.04101563,-0.22534179999999995,-1.99609375
-2.02539063,-0.03570557,-1.92089844
-1.89648438,0.51904297,-1.81445313
-1.75976563,0.57568359,-1.38085938
-1.86523438,0.4675293,-1.01953125
-1.88183594,0.48828125,-0.96484375
-1.99609375,0.1104126,-1.15136719
-1.98925781,-0.12548828,-1.43164063
-1.875,-0.17492676,-1.28320313
-1.86425781,-0.09967041,-0.60986328
-1.81835938,-0.15136719,-0.04846191
-1.70019531,-0.83398438,-0.05453491
-1.6953125,-1.18554688,-0.03295898
-1.78710938,-0.84472656,-0.14038086
-1.71679688,-0.85839844,-0.50390625
-1.53320313,-1.25683594,-0.45410156
-1.37597656,-1.00976563,0.05288696
-1.56738281,-0.43701172,0.81738281
-1.6953125,-0.04782104,1.39355469
-1.60058594,-0.14819336,1.84179688
-1.30859375,0.02876282,2.13671875
-1.26464844,0.40625,1.99511719
-1.50683594,0.38305664,1.45507813
-1.53808594,-0.04931641,0.85546875
-1.44335938,-0.54199219,0.42163086
-1.51269531,-0.70263672,0.15795898
-1.66308594,-0.671875,0.27197266
-1.52050781,-0.83837891,0.51220703
-1.12792969,-0.88964844,0.50048828
-0.28662109,0.24926758,-0.03723145
0.18164063,1.15527344,-0.34594727
0.37597656,1.29492188,-0.52246094
0.43530273,0.73535156,-0.578125
0.35424805,-0.41455078,-0.54785156
0.61621094,-1.13085938,-0.69873047
0.71240234,-1.68359375,-0.92919922
0.63720703,-2.18164063,-0.67724609
0.85351563,-2.3046875,-0.39086914
1.28320313,-2.13085938,-0.33862305
1.67480469,-1.63476563,-0.34887695
2.20507813,-0.91992188,-0.9375
2.18359375,-0.59277344,-1.45019531
1.73339844,-0.50439453,-1.796875
1.33398438,-1.08203125,-1.93261719
1.08886719,-2.49414063,-2.0
0.92871094,-3.484375,-1.74511719
0.68896484,-3.546875,-1.08300781
0.65673828,-3.22851563,-0.54199219
0.74902344,-3.12109375,-0.15905762
1.21777344,-2.63085938,-0.35375977
1.88769531,-1.74511719,-0.51269531
2.01171875,-1.10546875,-0.30883789
1.63769531,-1.13671875,0.15429688
1.08398438,-2.234375,0.63037109
0.77636719,-3.10351563,0.89404297
0.30029297,-3.72265625,0.86279297
-0.24938965,-3.3828125,1.09375
-0.20910645,-2.45898438,1.19433594
0.11444092,-2.00390625,1.29882813
0.32543945,-1.94824219,1.15722656
0.13000488,-1.9453125,1.39648438
-0.0859375,-1.88183594,1.93261719
-0.38476563,-1.59863281,2.09570313
-0.91943359,-1.18847656,2.35742188
-0.61083984,-0.46606445,3.5625
-0.53320313,-0.56933594,3.55859375
-0.82226563,-0.94335938,3.18945313
-1.17089844,-1.38769531,3.0859375
-0.86621094,-1.03027344,2.91210938
-0.78955078,-0.59472656,3.12890625
-0.69873047,-0.3190918,3.55273438
-0.73486328,-0.27319336,3.75390625
-1.34863281,-0.01341248,4.5859375
-1.75585938,-0.43945313,5.2734375
-2.1796875,-1.30957031,5.11328125
-2.796875,-1.125,4.97265625
-3.33007813,-1.05371094,4.37890625
-3.63671875,-1.38085938,3.75585938
-3.9140625,-1.25488281,3.89648438
-3.65625,-0.71044922,4.796875
-3.03125,-0.58007813,5.52734375
-2.64453125,-0.92089844,6.046875
-2.41601563,-1.67285156,5.95703125
-2.34570313,-2.19921875,5.6171875
-2.10742188,-2.03710938,5.1484375
-1.86132813,-1.65429688,4.7109375
