X,Y,Z
0.40722656,-0.96582031,0.8359375
0.13757324,-0.98046875,1.390625
-0.22033691,-1.31054688,1.57714844
-0.43530273,-1.58007813,1.42773438
-0.58886719,-1.94628906,1.10058594
-0.35546875,-1.53125,0.79833984
-0.06958008,-0.68652344,0.30712891
0.14624023,-0.16381836,0.05197144
0.39038086,0.23181152,-0.08868408
0.49462891,0.72558594,0.11236572
0.40722656,1.01074219,0.21520996
0.11437988,0.90722656,0.56738281
-0.16711426,0.75341797,0.95117188
-0.20581055,0.63378906,1.21972656
-0.04949951,0.19567871,1.16503906
0.32836914,-0.36572266,1.03222656
0.81738281,-0.79296875,0.59716797
1.171875,-0.77392578,0.32006836
1.16796875,-0.43701172,0.09875488
0.79882813,-0.12322998,-0.18530273
0.4309082,0.09082031,-0.515625
0.22705078,-0.05795288,-0.31811523
0.38842773,0.15417479999999997,-0.21765137
0.62988281,0.25756836,0.056427
0.74609375,0.24523926,0.65917969
0.72753906,0.22009277,0.44995117
0.41235352,-0.37573242,0.68066406
0.26123047,-0.75292969,0.82910156
0.54443359,-0.84863281,0.54980469
0.94824219,-0.96337891,0.36962891
1.1484375,-0.82080078,0.33276367
1.19238281,-0.63818359,0.25341797
0.89404297,-0.48730469,0.13244629
0.49682617,-0.37109375,0.46606445
0.23181152,-0.53808594,0.53857422
0.22119141,-0.81347656,0.53222656
0.47705078,-0.87207031,0.50830078
0.68554688,-1.26464844,0.71679688
0.7265625,-1.33007813,0.85693359
0.484375,-1.23632813,0.86865234
0.3137207,-1.35253906,1.22949219
0.08508301,-1.56054688,1.38769531
0.03271484,-1.65625,1.61230469
0.15966797,-1.40136719,1.64453125
0.26464844,-1.17578125,1.62695313
0.21362305,-1.03417969,1.60253906
0.11047363,-0.83984375,1.39648438
0.18811035,-0.91845703,1.046875
0.10247803,-0.81884766,1.35839844
-0.04351807,-0.46386719,1.21777344
0.20776367,-1.06933594,1.06152344
0.58642578,-1.35839844,1.43847656
0.82226563,-1.51269531,1.47070313
0.63037109,-1.85644531,1.44921875
0.45654297,-1.46972656,1.35644531
0.45654297,-1.46972656,1.35644531
0.09881592,-0.91259766,1.09277344
0.47729492,-0.3137207,1.0390625
0.50683594,-0.36865234,0.84716797
0.46337891,-0.85742188,0.93603516
0.30859375,-1.95507813,0.86230469
0.20056152,-2.6484375,0.70263672
-0.17150879,-2.86914063,0.70166016
-0.4621582,-2.68164063,0.84570313
-0.49291992,-2.15820313,1.08105469
-0.42138672,-1.62890625,1.13183594
-0.36669922,-1.41699219,1.16894531
-0.21337891,-1.31054688,1.01367188
-0.11468506,-1.24414063,0.95166016
-0.12091064,-1.48925781,0.89599609
-0.20715332,-1.89941406,0.80664063
-0.28125,-2.18164063,0.74707031
-0.25268555,-2.34375,0.671875
-0.21496582,-2.12304688,0.58056641
-0.09924316,-1.82421875,0.29418945
0.14575195,-1.65820313,0.12017822
0.39306641,-1.609375,-0.11816406
0.41577148,-1.69824219,-0.13098145
0.52832031,-1.54589844,-0.00076056
0.64355469,-1.5078125,0.20812988
0.65380859,-1.38671875,0.42041016
0.68212891,-1.13574219,0.57177734
0.82910156,-0.78515625,0.69482422
0.9453125,-0.38769531,0.75341797
1.06542969,-0.10430908,0.73535156
1.11914063,-0.09136963,0.86572266
0.97314453,-0.1036377,0.99169922
0.87451172,-0.42944336,1.08691406
0.93603516,-0.98486328,1.18945313
0.95947266,-1.50195313,1.29296875
0.9140625,-1.70117188,1.31347656
0.69042969,-1.72949219,1.25683594
0.40625,-1.36230469,1.09375
0.26489258,-0.79882813,1.0234375
0.23095703,-0.55322266,1.02050781
0.17504883,-0.44335938,0.95703125
0.00385857,-0.28417969,0.98486328
-0.14916992,-0.16101074,1.06445313
-0.19421387,-0.23413086,1.12695313
-0.27270508,-0.67822266,1.21679688
-0.15405273,-1.18554688,1.14355469
-0.0239563,-1.73046875,1.0390625
0.10437012,-2.40820313,0.97558594
0.32592773,-2.59179688,0.94238281
0.1003418,-2.20898438,1.1875
0.06787109,-1.78808594,0.95898438
0.12890625,-1.44335938,0.87792969
-0.20104979999999997,-0.64453125,1.12402344
-0.23083496,-0.07409668,0.92529297
-0.1517334,-0.04547119,0.78613281
-0.14221191,0.05868530000000001,0.58642578
-0.13000488,0.18823242,0.43457031
-0.21313477,0.19274902,0.42529297
-0.3515625,-0.06817627,0.44628906
-0.46630859,-0.60693359,0.59033203
-0.60742188,-1.16796875,0.71875
-0.82568359,-1.58398438,0.79443359
-1.1015625,-1.96777344,0.86865234
-1.03808594,-2.24609375,0.55859375
-0.62353516,-1.93261719,-0.04467773
-0.25170898,-1.36523438,-0.30224609
-0.21118164,-0.71044922,-0.38818359
-0.09777832,-0.14721679999999998,-0.07745361
-0.36376953,0.23950195,0.34887695
-0.71826172,0.56103516,0.66845703
-1.1484375,0.41137695,0.84667969
-1.39160156,0.16003418,1.03320313
-1.34667969,-0.02111816,0.86572266
-0.92138672,-0.14648438,0.515625
-0.39746094,-0.359375,0.17053223
-0.23571777,-0.30761719,-0.16271973
-0.47265625,0.43994141,-0.38037109
-0.67041016,1.29492188,-0.46557617
-0.75195313,1.66308594,-0.34838867
-0.95996094,1.81640625,-0.08868408
-1.25390625,1.75,0.31054688
