X,Y,Z
0.40771484,1.47265625,1.53027344
0.16223145,0.96435547,1.49414063
0.12097168,0.88867188,1.15625
0.27490234,1.4609375,0.79833984
0.23596191,1.9453125,0.734375
0.07794189,1.77539063,0.86962891
0.0612793,1.21679688,0.83691406
0.15588379,0.94433594,0.34228516
0.13513184,0.98925781,0.44189453
-0.02001953,0.50048828,0.65380859
-0.02250671,-0.04653931,0.38745117
0.0725708,-0.02177429,0.22131348
-0.04150391,0.40014648,0.640625
-0.24023438,0.65429688,1.08007813
-0.21899414,0.62597656,0.81591797
-0.14184570000000002,0.62451172,0.52539063
-0.17199707,0.64013672,0.23693848
-0.14953613,0.64941406,-0.11761475
-0.26611328,0.31933594,-0.04022217
-0.50830078,-0.21960449,0.08233643
-0.60009766,-0.37207031,0.16992188
-0.56494141,-0.04626465,0.19238281
-0.60888672,0.29516602,0.28686523
-0.71972656,0.2298584,0.24975586
-0.54003906,0.07330322,-0.11688232
-0.25195313,0.08666992,-0.44848633
-0.27148438,0.18872070000000002,-0.40527344
-0.27294922,0.01722717,-0.39208984
-0.27978516,-0.26269531,-0.50244141
-0.32641602,-0.43676758,-0.18884277
-0.46337891,0.06896973,-0.32861328
-0.20495605,1.24511719,-0.86132813
-0.02883911,0.58398438,-0.65527344
-0.08239746,-0.52099609,-0.69824219
0.01350403,-0.28833008,-0.64990234
0.01759338,0.16882324,-0.37304688
0.11053467,0.24279785,-0.4140625
0.19946289,-0.03640747,-0.53125
0.25634766,-0.30932617,-0.46582031
0.2746582,-0.5234375,-0.15393066
0.22546387,-0.86865234,-0.19189453
0.25732422,-1.13085938,-0.27832031
0.39428711,-0.84619141,-0.52246094
0.37426758,-0.5859375,-0.66113281
0.20507813,-0.97216797,-0.27709961
0.121521,-1.5859375,-0.18469238
0.01222229,-1.66308594,-0.17687988
-0.17529297,-0.56738281,-0.09033203
0.36474609,2.36523438,-0.78662109
0.66357422,1.90722656,-0.6015625
-0.01082611,-2.19921875,0.52539063
-0.24938965,-3.02148438,-0.06021118
-0.06512451,-1.70996094,-0.3293457
0.02500916,1.203125,-0.95703125
0.0022831,0.49243164,0.74853516
-0.72460938,-5.140625,2.359375
-1.8359375,-3.23632813,-4.88671875
-2.46679688,5.50390625,-3.8125
-1.71582031,6.9609375,2.140625
-0.53369141,0.60546875,-2.484375
-0.40112305,0.95019531,-3.41992188
-0.65136719,2.8671875,-0.55908203
-1.49414063,1.71191406,0.56835938
-1.36425781,0.03860474,0.82470703
-0.37841797,-0.62548828,-0.10107422
-0.22509766,-0.84521484,-0.35913086
-0.69287109,-0.41137695,1.97167969
-0.39599609,-0.87353516,1.11035156
-0.32714844,-1.88964844,0.74316406
-0.64648438,-1.50488281,0.73535156
-0.78759766,-0.53173828,0.13354492
-0.57421875,0.04153442,-0.39135742
-0.51708984,0.63330078,-0.57470703
-0.70800781,1.51855469,-0.890625
-0.68164063,2.27734375,-1.36621094
-0.86572266,1.60449219,-1.15429688
-0.88964844,1.57910156,-1.17675781
-0.46118164,1.33886719,-1.15820313
-0.38476563,1.125,-1.06152344
-0.27685547,0.93212891,-0.83349609
-0.1751709,0.97949219,-0.65722656
-0.0045433,0.99902344,-0.57714844
0.10180664,0.82080078,-0.45629883
0.10113525,0.51123047,-0.37426758
-0.02815247,0.18652344,-0.25927734
-0.05792236,-0.09942627,-0.18408203
-0.02072144,-0.09045410000000001,-0.19274902
-0.05187988,0.06228638,-0.16821289
-0.07641602,0.16198729999999997,-0.17785645
-0.06115723,0.20397949,-0.46728516
-0.01279449,-0.01913452,-0.55908203
0.07855225,-0.33886719,-0.59179688
0.05709839,-0.78710938,-0.60595703
0.07458496,-1.08007813,-0.60791016
0.17529297,-0.94628906,-0.53857422
0.02871704,-0.87646484,-0.3215332
-0.08782959,-0.98095703,-0.27636719
-0.07611084,-1.0078125,-0.32080078
-0.04098511,-1.05761719,-0.46606445
0.10821533,-0.95654297,-0.65820313
0.21276855,-0.80566406,-0.77832031
0.24182129,-1.0234375,-0.99560547
0.34814453,-1.51464844,-1.1484375
0.27368164,-1.51855469,-0.72851563
0.10870361,-1.18554688,-0.3137207
-0.04763794,-0.92822266,0.11358643
-0.14123535,-0.89111328,0.18347168
-0.17395020000000003,-0.83837891,0.22070313
-0.12341309,-0.85400391,-0.09503174
-0.04653931,-0.84863281,-0.50537109
-0.05114746,-0.78759766,-0.71826172
-0.09619141,-0.68261719,-1.0234375
-0.04342651,-0.41113281,-1.21582031
0.04931641,-0.02163696,-1.25390625
-0.04534912,-0.07733154,-1.22851563
0.00276947,-0.34155273,-1.54492188
0.02903748,-0.35424805,-1.10546875
-0.08807373,-0.44018555,-0.76171875
-0.16418457,-0.41796875,-0.69189453
-0.07781982,-0.36425781,-0.69140625
-0.06549072,-0.34765625,-0.63671875
-0.06500244,-0.36962891,-0.86132813
0.10321045,-0.29101563,-1.09960938
0.32348633,-0.2076416,-1.15527344
0.20751953,-0.25268555,-0.74072266
0.12573242,-0.43383789,-0.52832031
0.15722656,-0.50390625,-0.20227051
0.24511719,-0.51123047,0.00880432
0.28955078,-0.54199219,-0.03170776
0.22741699,-0.73291016,-0.08404541
0.23706055,-0.93896484,0.11743164
0.20043945,-1.12402344,0.19506836
0.20104979999999997,-1.1796875,-0.08288574
0.14550781,-1.06054688,-0.13122559
0.01296234,-1.21875,-0.04187012
-0.18127441,-1.94726563,-0.29492188
-0.41699219,-0.74804688,-1.0546875
-0.04653931,1.77441406,-0.48706055
0.23059082,0.40087891,0.20031738
0.1295166,-2.3515625,-0.53955078
0.15344238,-1.5703125,-0.90869141
0.08276367,-0.40991211,-0.06799316
0.18652344,0.11151123,-0.15637207
0.33520508,0.15026855,-0.28100586
