X,Y,Z
4.14453125,1.77539063,1.19824219
3.52929688,1.5703125,0.89111328
3.31835938,1.07617188,1.15332031
2.8984375,0.94287109,1.32617188
2.30664063,0.62939453,2.08984375
1.54785156,0.48535156,2.75195313
0.96826172,2.24609375,2.91796875
1.00195313,2.33789063,2.72851563
0.96777344,2.04492188,2.14257813
1.19140625,1.57324219,1.44335938
1.68164063,1.4453125,1.20214844
1.72363281,1.49707031,1.74804688
1.484375,1.4921875,2.12109375
1.22949219,0.79003906,2.07226563
1.35839844,0.3762207,1.51660156
1.265625,0.19995117,1.12304688
1.56640625,0.56982422,0.54345703
1.47460938,0.49462891,0.14233398
1.34570313,0.83935547,0.38842773
1.22167969,1.43554688,0.72314453
0.85400391,1.38574219,0.98388672
0.54589844,0.70410156,1.17578125
-0.37451172,0.29296875,0.93066406
-0.88720703,0.56542969,0.48242188
-1.02050781,-0.40209961,0.37402344
-1.24902344,-0.609375,0.21069336
-1.46386719,-0.07965088,0.26416016
-1.55273438,-0.43945313,0.89160156
-1.375,-0.50732422,0.95458984
-1.28808594,0.19091797,0.50585938
-1.28417969,-0.48413086,-0.26342773
-0.79443359,-0.06945801,-0.36157227
-0.47460938,1.22851563,-0.625
-1.0390625,0.35791016,-0.70263672
-0.91357422,-0.67382813,-0.89697266
-0.546875,-0.22131348,-1.30761719
-0.62695313,0.90820313,-1.61425781
-0.69726563,1.29296875,-1.50390625
-0.41015625,0.59179688,-1.32128906
-0.3503418,0.27148438,-0.7734375
-0.20251465,0.58007813,-0.05245972
-0.11889648,0.53466797,0.50488281
-0.14160156,0.20385742,0.56103516
0.10040283,0.76806641,0.97607422
0.42211914,1.57128906,1.60742188
0.48242188,1.46289063,1.61621094
0.48852539,1.890625,2.14453125
0.89648438,2.99023438,3.00585938
0.64160156,2.33789063,3.82226563
0.83837891,1.96582031,3.66210938
1.06933594,0.93505859,2.80664063
1.37304688,0.27758789,1.53710938
1.13671875,0.10662842,0.93701172
0.40209961,-0.99169922,0.95898438
0.30224609,-1.296875,0.83837891
0.06964111,-0.08929443,0.53710938
-0.16357422,-0.01296997,0.05725098
-0.0147934,-0.72070313,-0.66992188
-0.22900391,-0.81152344,-1.0859375
-0.38305664,-0.62304688,-1.03320313
-0.41772461,-0.93261719,-1.19140625
-0.70214844,-1.24511719,-1.5546875
-1.07226563,-1.58398438,-1.70996094
-1.43066406,-0.57666016,-1.20507813
-2.04882813,-0.22814941,-0.42089844
-2.06445313,-0.46069336,-0.2890625
-1.875,-0.25610352,-0.79541016
-1.88476563,-0.52783203,-0.71044922
-1.84472656,-0.81347656,-0.57177734
-1.6171875,-0.4543457,-0.68505859
-1.31933594,-0.32739258,-1.11816406
-1.20019531,-0.43383789,-1.0078125
-1.49023438,-0.84619141,-0.0350647
-1.45117188,-1.04296875,0.3527832
-1.32519531,-0.55908203,0.43920898
-1.41796875,-0.22900391,0.58935547
-1.27734375,-0.57958984,0.67773438
-0.92041016,-0.69775391,0.40478516
-0.46264648,-0.484375,0.14978027
0.03939819,-0.55224609,0.3034668
0.38232422,-0.45898438,0.51904297
0.58398438,-0.43115234,0.53320313
0.78125,-0.52783203,0.69384766
0.8515625,-0.54101563,1.18945313
0.96533203,-0.34179688,1.19042969
1.14746094,-0.15393066,0.92871094
1.44433594,-0.11346436,0.95410156
1.48535156,0.05670166,1.14941406
1.49414063,0.11218262,0.88964844
1.56738281,0.01997375,0.68847656
1.54101563,0.35864258,0.61279297
1.48144531,0.43188477,0.55078125
1.390625,0.92382813,0.41992188
1.0703125,1.11523438,0.22119141
0.79199219,0.96142578,-0.22375488
0.74169922,0.97167969,-0.36181641
0.34448242,0.42944336,0.01376343
0.50634766,0.72705078,-0.13037109
0.81591797,1.62207031,-0.42236328
0.72802734,1.62695313,-0.3125
0.48120117,1.20214844,-0.26635742
0.39477539,1.26269531,-0.33032227
0.41113281,2.0234375,-0.37451172
0.27368164,2.25195313,-0.29418945
0.2142334,1.85742188,-0.33374023
0.22534179999999995,1.47265625,-0.27563477
0.31640625,1.67285156,-0.51318359
0.28588867,1.36523438,-0.39428711
0.22583008,0.72753906,-0.26318359
0.2154541,0.36987305,-0.37207031
0.14941406,0.10314941,-0.30957031
0.05630493,0.51513672,-0.22692871
-0.18322754,1.18847656,-0.29174805
-0.51806641,1.09863281,-0.25317383
-0.41430664,0.75048828,-0.77636719
-0.5390625,0.31787109,-1.10058594
-0.67431641,0.45947266,-0.14318848
-0.55566406,0.56689453,-0.03982544
-0.40527344,-0.14184570000000002,0.15234375
-0.121521,-0.32080078,0.3034668
-0.39575195,-0.46899414,0.50146484
-0.99414063,-0.47924805,1.83886719
-1.01660156,-0.11309814,2.02148438
-1.09375,-0.34667969,1.59960938
-1.15722656,-0.76855469,1.23535156
-1.17578125,-0.74121094,1.26660156
-1.0546875,-0.57080078,1.17089844
-0.84667969,-0.36889648,0.8515625
-0.42602539,0.20568848,0.59814453
-0.54345703,0.52636719,0.24414063
-0.58349609,1.1640625,0.1796875
-0.32128906,1.59667969,-0.12298584
-0.65966797,1.67480469,0.35571289
-0.63183594,2.046875,0.92089844
-0.54589844,2.38085938,1.07421875
-0.26367188,2.41015625,1.00683594
-0.12487793,2.44726563,0.84960938
0.14318848,3.00390625,0.66015625
0.57666016,3.96289063,0.48730469
1.04199219,4.734375,0.46875
1.46484375,5.21484375,0.44995117
1.70117188,5.3828125,0.21557617
1.7578125,5.30078125,-0.06256104
1.90429688,5.34375,-0.26464844
2.0625,5.15625,-0.76220703
2.27929688,4.6015625,-1.93457031
2.58789063,4.40234375,-1.93847656
2.59960938,5.35546875,-1.25976563
2.22851563,5.84375,-0.62890625
2.1328125,5.50390625,-0.51757813
2.64648438,4.99609375,-0.66064453
3.10546875,4.6171875,-0.83496094
3.26367188,3.86132813,-1.09375
3.54492188,3.30078125,-1.66699219
3.61132813,3.14648438,-1.84277344
3.51953125,3.0703125,-1.35839844
3.44921875,3.10546875,-0.70556641
3.359375,3.07421875,-0.00449371
3.2265625,2.52539063,0.04162598
3.375,2.140625,-0.08239746
3.37695313,2.34179688,-0.14501953
3.15820313,2.51367188,-0.14147949
2.8203125,2.69921875,0.12683105
2.47265625,2.64453125,0.69189453
2.1328125,2.41992188,1.26757813
1.94628906,2.19140625,1.82324219
1.93164063,2.25976563,1.86914063
2.109375,2.59570313,1.48046875
2.140625,2.72851563,1.1796875
1.92089844,2.36328125,0.98632813
1.61621094,1.75292969,0.76367188
1.20703125,1.03320313,0.53564453
1.15332031,0.40673828,0.54980469
1.05078125,-0.02055359,0.70458984
0.99853516,-0.69580078,0.36865234
0.99462891,-1.55664063,-0.38525391
1.10351563,-2.05664063,-1.01855469
0.97070313,-2.13085938,-1.34960938
0.69189453,-2.390625,-1.48828125
0.53564453,-2.8515625,-1.39355469
0.25488281,-2.81835938,-1.08203125
-0.12432861,-2.28125,-0.85595703
-0.40869141,-2.01171875,-0.71386719
-0.75097656,-2.2578125,-0.78759766
-0.88525391,-2.68945313,-1.15136719
-1.11425781,-3.12695313,-1.67675781
-1.1484375,-3.27734375,-2.04882813
-1.60449219,-3.22265625,-2.67578125
-2.0703125,-3.48828125,-2.6171875
-2.65039063,-3.55078125,-2.29882813
-3.1953125,-3.33789063,-2.19726563
-3.546875,-3.08398438,-2.1875
-4.046875,-3.09570313,-2.125
-4.1953125,-3.16601563,-2.25195313
-4.28515625,-3.16015625,-2.27148438
-4.28125,-3.01953125,-2.109375
-4.39453125,-2.49804688,-2.09375
-4.63671875,-1.93847656,-2.09765625
-4.62109375,-2.05664063,-2.05078125
-4.10546875,-2.43164063,-2.28125
-3.17382813,-2.61328125,-2.58007813
-2.09765625,-2.52148438,-2.38085938
-1.44238281,-1.63378906,-1.46484375
-1.12695313,-0.49072266,-0.34204102
-1.34472656,0.14648438,0.3815918
-1.859375,-0.06091309,0.13452148
