V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,Tester
4.43,4.48,4.51,4.09,4.46,4.06,4.99,4.99,4.64,4.99,3.34,3.57,3.18,3.33,3.33,4.02,3.6,3.9,4.99,4.99,Fujii
4.43,4.48,4.51,4.09,4.45,4.06,4.99,4.99,4.64,4.99,3.34,3.57,3.18,3.31,3.33,4.02,3.6,3.88,4.99,4.99,Fujii
4.43,4.48,4.5,4.06,4.45,4.06,4.99,4.99,4.64,4.99,3.34,3.56,3.18,3.31,3.33,4.02,3.6,3.88,4.99,4.99,Fujii
4.16,4.25,4.23,3.82,4.34,4,4.7,4.99,4.36,4.99,3.39,3.53,3.19,3.28,3.31,4.02,3.86,4.17,4.99,4.99,Fujii
4.16,4.24,4.23,3.8,4.35,4,4.73,4.99,4.36,4.99,3.38,3.52,3.18,3.28,3.29,4.02,3.85,4.17,4.99,4.99,Fujii
4.16,4.23,4.22,3.81,4.35,4,4.72,4.99,4.36,4.99,3.39,3.51,3.18,3.28,3.29,4.01,3.85,4.16,4.99,4.99,Fujii
4.16,4.26,4.22,3.78,4.35,4,4.72,4.99,4.36,4.99,3.4,3.51,3.18,3.27,3.29,4.01,3.84,4.16,4.99,4.99,Fujii
4.15,4.27,4.22,3.78,4.35,4,4.71,4.99,4.34,4.99,3.39,3.54,3.18,3.28,3.29,4.01,3.83,4.16,4.99,4.99,Fujii
4.14,4.25,4.21,3.78,4.35,4,4.72,4.99,4.35,4.99,3.39,3.54,3.18,3.27,3.28,4.01,3.84,4.15,4.99,4.99,Fujii
4.14,4.24,4.22,3.77,4.33,3.99,4.7,4.99,4.34,4.99,3.39,3.53,3.17,3.29,3.28,4.01,3.84,4.15,4.99,4.99,Fujii
4.14,4.25,4.22,3.79,4.33,3.98,4.69,4.99,4.35,4.99,3.39,3.52,3.18,3.27,3.27,4.01,3.84,4.15,4.99,4.99,Fujii
4.14,4.25,4.22,3.8,4.33,3.99,4.7,4.99,4.36,4.99,3.37,3.52,3.17,3.26,3.26,4,3.83,4.15,4.99,4.99,Fujii
4.13,4.24,4.23,3.78,4.32,3.99,4.69,4.99,4.36,4.99,3.38,3.52,3.17,3.25,3.27,4,3.83,4.14,4.99,4.99,Fujii
4.13,4.24,4.22,3.77,4.31,3.98,4.69,4.99,4.37,4.99,3.37,3.5,3.17,3.25,3.27,4,3.82,4.13,4.99,4.99,Fujii
4.14,4.25,4.21,3.75,4.31,3.98,4.69,4.99,4.36,4.99,3.39,3.51,3.17,3.25,3.27,4.01,3.83,4.13,4.99,4.99,Fujii
4.12,4.26,4.21,3.78,4.31,3.98,4.69,4.99,4.36,4.99,3.38,3.52,3.17,3.25,3.27,4,3.83,4.13,4.99,4.99,Fujii
4.11,4.25,4.21,3.77,4.31,3.98,4.69,4.99,4.36,4.99,3.4,3.53,3.17,3.26,3.27,4.01,3.83,4.12,4.99,4.99,Fujii
4.11,4.25,4.21,3.79,4.32,3.98,4.69,4.99,4.36,4.99,3.38,3.52,3.17,3.26,3.27,4,3.83,4.12,4.99,4.99,Fujii
4.1,4.24,4.21,3.8,4.31,3.98,4.71,4.99,4.36,4.99,3.37,3.5,3.17,3.26,3.26,4,3.83,4.11,4.99,4.99,Fujii
4.11,4.23,4.21,3.78,4.3,3.98,4.69,4.99,4.35,4.99,3.36,3.49,3.16,3.25,3.25,4,3.82,4.11,4.99,4.99,Fujii
4.1,4.23,4.21,3.77,4.3,3.98,4.69,4.99,4.35,4.99,3.37,3.49,3.16,3.26,3.25,4,3.82,4.11,4.99,4.99,Fujii
4.1,4.23,4.2,3.78,4.29,3.98,4.69,4.99,4.35,4.99,3.36,3.49,3.16,3.25,3.25,4,3.82,4.11,4.99,4.99,Fujii
4.09,4.23,4.19,3.78,4.29,3.98,4.69,4.99,4.35,4.99,3.36,3.49,3.16,3.26,3.25,4,3.82,4.11,4.99,4.99,Fujii
4.11,4.23,4.19,3.77,4.29,3.98,4.71,4.99,4.35,4.99,3.38,3.5,3.17,3.25,3.25,4,3.82,4.11,4.99,4.99,Fujii
4.09,4.24,4.18,3.76,4.3,3.98,4.72,4.99,4.34,4.99,3.37,3.51,3.15,3.26,3.26,4,3.82,4.11,4.99,4.99,Fujii
4.11,4.25,4.18,3.77,4.29,3.98,4.72,4.99,4.35,4.99,3.37,3.52,3.16,3.25,3.25,4,3.82,4.11,4.99,4.99,Fujii
4.09,4.23,4.18,3.79,4.29,3.98,4.72,4.99,4.36,4.99,3.36,3.51,3.15,3.25,3.25,4,3.82,4.11,4.99,4.99,Fujii
4.1,4.23,4.18,3.77,4.29,3.98,4.72,4.99,4.36,4.99,3.36,3.5,3.14,3.26,3.24,4,3.82,4.09,4.99,4.99,Fujii
4.1,4.22,4.17,3.78,4.29,3.98,4.72,4.99,4.36,4.99,3.36,3.5,3.14,3.26,3.24,3.99,3.82,4.1,4.99,4.99,Fujii
4.1,4.22,4.18,3.78,4.28,3.98,4.72,4.99,4.36,4.99,3.36,3.49,3.14,3.26,3.24,4,3.81,4.1,4.99,4.99,Fujii
4.11,4.23,4.18,3.78,4.3,3.98,4.72,4.99,4.36,4.99,3.37,3.49,3.13,3.25,3.24,3.99,3.81,4.1,4.99,4.99,Fujii
4.12,4.25,4.17,3.78,4.3,3.98,4.73,4.99,4.36,4.99,3.37,3.5,3.13,3.25,3.25,3.99,3.82,4.09,4.99,4.99,Fujii
4.11,4.26,4.17,3.78,4.31,3.98,4.72,4.99,4.36,4.99,3.37,3.51,3.13,3.24,3.25,3.99,3.81,4.09,4.99,4.99,Fujii
4.1,4.26,4.18,3.78,4.32,3.97,4.73,4.99,4.36,4.99,3.38,3.5,3.13,3.25,3.25,3.99,3.82,4.1,4.99,4.99,Fujii
4.07,4.26,4.17,3.76,4.31,3.97,4.72,4.99,4.35,4.99,3.38,3.48,3.14,3.25,3.25,3.99,3.82,4.09,4.99,4.99,Fujii
4.07,4.26,4.18,3.75,4.31,3.98,4.72,4.99,4.35,4.99,3.38,3.47,3.13,3.25,3.24,3.99,3.81,4.09,4.99,4.99,Fujii
4.06,4.25,4.18,3.75,4.31,3.97,4.72,4.99,4.35,4.99,3.37,3.46,3.12,3.25,3.24,3.99,3.81,4.09,4.99,4.99,Fujii
4.06,4.24,4.17,3.75,4.31,3.98,4.72,4.99,4.35,4.99,3.38,3.45,3.13,3.24,3.24,3.99,3.81,4.09,4.99,4.99,Fujii
4.08,4.24,4.17,3.75,4.32,3.97,4.71,4.99,4.35,4.99,3.4,3.45,3.12,3.24,3.24,3.99,3.82,4.09,4.99,4.99,Fujii
4.07,4.24,4.17,3.75,4.32,3.98,4.72,4.99,4.36,4.99,3.4,3.46,3.13,3.24,3.24,3.99,3.81,4.09,4.99,4.99,Fujii
4.07,4.26,4.17,3.74,4.33,3.97,4.72,4.99,4.35,4.99,3.4,3.48,3.13,3.24,3.24,3.99,3.8,4.09,4.99,4.99,Fujii
4.07,4.26,4.17,3.73,4.32,3.98,4.72,4.99,4.35,4.99,3.4,3.48,3.13,3.24,3.24,3.99,3.81,4.08,4.99,4.99,Fujii
4.07,4.27,4.17,3.73,4.33,3.97,4.71,4.99,4.36,4.99,3.41,3.48,3.13,3.24,3.25,3.99,3.81,4.09,4.99,4.99,Fujii
4.07,4.27,4.18,3.74,4.34,3.97,4.73,4.99,4.35,4.99,3.41,3.46,3.13,3.23,3.24,3.99,3.8,4.09,4.99,4.99,Fujii
4.11,4.26,4.18,3.74,4.32,3.97,4.71,4.99,4.35,4.99,3.41,3.47,3.12,3.23,3.23,3.99,3.8,4.08,4.99,4.99,Fujii
4.1,4.26,4.17,3.74,4.32,3.97,4.71,4.99,4.35,4.99,3.41,3.47,3.12,3.23,3.23,3.99,3.8,4.08,4.99,4.99,Fujii
4.1,4.26,4.17,3.74,4.32,3.97,4.72,4.99,4.35,4.99,3.41,3.47,3.13,3.23,3.24,3.99,3.79,4.08,4.99,4.99,Fujii
4.09,4.26,4.17,3.75,4.33,3.97,4.72,4.99,4.35,4.99,3.41,3.46,3.13,3.23,3.23,3.99,3.8,4.07,4.99,4.99,Fujii
4.08,4.26,4.17,3.74,4.33,3.97,4.72,4.99,4.35,4.99,3.42,3.47,3.13,3.23,3.24,3.99,3.8,4.07,4.99,4.99,Fujii
4.08,4.26,4.17,3.75,4.34,3.97,4.73,4.99,4.35,4.99,3.43,3.46,3.13,3.23,3.24,3.99,3.79,4.08,4.99,4.99,Fujii
4.08,4.27,4.18,3.75,4.35,3.97,4.72,4.99,4.34,4.99,3.43,3.48,3.13,3.23,3.24,3.99,3.8,4.09,4.99,4.99,Fujii
4.09,4.27,4.17,3.75,4.35,3.97,4.73,4.99,4.34,4.99,3.41,3.47,3.13,3.23,3.23,3.99,3.8,4.08,4.99,4.99,Fujii
4.08,4.27,4.18,3.75,4.33,3.97,4.73,4.99,4.34,4.99,3.4,3.46,3.12,3.23,3.23,3.99,3.79,4.09,4.99,4.99,Fujii
4,4.31,4.28,4.03,4.47,4.01,4.73,4.99,4.33,4.99,3.34,3.54,3.16,3.13,3.23,3.96,3.77,4.04,4.99,4.99,Fujii
4.01,4.32,4.27,4.02,4.46,4.01,4.72,4.99,4.33,4.99,3.33,3.54,3.16,3.13,3.23,3.97,3.76,4.02,4.99,4.99,Fujii
4.02,4.32,4.27,4.04,4.46,4,4.71,4.99,4.34,4.99,3.34,3.56,3.15,3.13,3.22,3.96,3.76,3.98,4.99,4.99,Fujii
4.02,4.32,4.27,4.03,4.45,4,4.71,4.99,4.35,4.99,3.34,3.56,3.15,3.14,3.22,3.94,3.75,4,4.99,4.99,Fujii
4.01,4.3,4.26,4.03,4.45,4,4.75,4.99,4.36,4.99,3.33,3.55,3.15,3.14,3.22,3.94,3.75,4,4.99,4.99,Fujii
4.01,4.3,4.25,3.99,4.45,4,4.72,4.99,4.35,4.99,3.34,3.56,3.15,3.16,3.23,3.96,3.75,3.99,4.99,4.99,Fujii
4,4.28,4.24,3.96,4.45,4,4.7,4.99,4.35,4.99,3.33,3.55,3.15,3.15,3.21,3.95,3.76,4.01,4.99,4.99,Fujii
4.01,4.3,4.24,4,4.45,4,4.71,4.99,4.35,4.99,3.33,3.56,3.15,3.15,3.2,3.95,3.76,4,4.99,4.99,Fujii
4.01,4.31,4.24,3.99,4.45,4,4.71,4.99,4.35,4.99,3.32,3.56,3.14,3.15,3.2,3.93,3.76,3.99,4.99,4.99,Fujii
3.99,4.31,4.23,4,4.45,4,4.71,4.99,4.34,4.99,3.33,3.57,3.15,3.14,3.2,3.95,3.75,4,4.99,4.99,Fujii
3.99,4.31,4.23,3.98,4.45,3.99,4.7,4.99,4.34,4.99,3.32,3.55,3.15,3.14,3.2,3.94,3.75,4,4.99,4.99,Fujii
3.99,4.31,4.23,3.99,4.45,3.99,4.69,4.99,4.33,4.99,3.32,3.54,3.14,3.14,3.21,3.95,3.75,3.96,4.99,4.99,Fujii
4,4.3,4.23,3.99,4.44,3.99,4.68,4.99,4.34,4.99,3.32,3.56,3.14,3.14,3.2,3.95,3.75,3.95,4.99,4.99,Fujii
4,4.31,4.24,3.98,4.44,3.99,4.68,4.99,4.33,4.99,3.32,3.54,3.14,3.14,3.2,3.94,3.75,3.95,4.99,4.99,Fujii
3.99,4.31,4.23,3.97,4.44,3.99,4.68,4.99,4.34,4.99,3.32,3.53,3.14,3.13,3.2,3.94,3.74,3.96,4.99,4.99,Fujii
3.99,4.3,4.23,3.96,4.45,3.98,4.69,4.99,4.34,4.99,3.32,3.54,3.14,3.14,3.2,3.94,3.74,3.96,4.99,4.99,Fujii
3.99,4.31,4.23,3.96,4.45,3.98,4.7,4.99,4.33,4.99,3.32,3.54,3.15,3.15,3.2,3.94,3.74,3.96,4.99,4.99,Fujii
4,4.29,4.22,3.95,4.44,3.98,4.69,4.99,4.33,4.99,3.32,3.55,3.14,3.14,3.2,3.94,3.74,3.96,4.99,4.99,Fujii
4.01,4.3,4.21,3.95,4.44,3.99,4.7,4.99,4.33,4.99,3.32,3.58,3.14,3.15,3.2,3.96,3.74,3.96,4.99,4.99,Fujii
4.02,4.3,4.22,3.95,4.44,3.99,4.69,4.99,4.34,4.99,3.31,3.55,3.14,3.15,3.19,3.95,3.74,3.95,4.99,4.99,Fujii
4.02,4.3,4.22,3.96,4.44,3.98,4.69,4.99,4.34,4.99,3.31,3.55,3.14,3.15,3.19,3.94,3.73,3.95,4.99,4.99,Fujii
4.03,4.3,4.22,3.95,4.44,3.98,4.68,4.99,4.35,4.99,3.31,3.54,3.14,3.15,3.19,3.94,3.72,3.95,4.99,4.99,Fujii
4.02,4.3,4.21,3.95,4.44,3.98,4.69,4.99,4.34,4.99,3.31,3.55,3.14,3.15,3.19,3.94,3.73,3.94,4.99,4.99,Fujii
4.01,4.3,4.21,3.95,4.43,3.98,4.68,4.99,4.34,4.99,3.31,3.55,3.14,3.14,3.18,3.94,3.72,3.93,4.99,4.99,Fujii
4.01,4.3,4.21,3.97,4.43,3.98,4.67,4.99,4.35,4.99,3.31,3.56,3.13,3.15,3.19,3.94,3.71,3.94,4.99,4.99,Fujii
4.01,4.31,4.22,3.97,4.43,3.98,4.67,4.99,4.35,4.99,3.31,3.57,3.13,3.14,3.19,3.94,3.71,3.94,4.99,4.99,Fujii
4.03,4.33,4.22,3.98,4.43,3.98,4.67,4.99,4.35,4.99,3.31,3.57,3.14,3.16,3.19,3.94,3.72,3.94,4.99,4.99,Fujii
4.02,4.32,4.21,3.98,4.44,3.98,4.67,4.99,4.35,4.99,3.33,3.6,3.14,3.17,3.2,3.94,3.72,3.94,4.99,4.99,Fujii
4.02,4.33,4.22,4,4.43,3.98,4.67,4.99,4.35,4.99,3.32,3.56,3.14,3.16,3.18,3.94,3.72,3.93,4.99,4.99,Fujii
4.01,4.32,4.21,3.97,4.43,3.98,4.67,4.99,4.35,4.99,3.32,3.56,3.14,3.17,3.18,3.94,3.71,3.93,4.99,4.99,Fujii
4.01,4.33,4.21,3.96,4.43,3.98,4.67,4.99,4.36,4.99,3.32,3.57,3.14,3.17,3.18,3.94,3.71,3.92,4.99,4.99,Fujii
4.02,4.31,4.21,3.95,4.43,3.97,4.67,4.99,4.35,4.99,3.32,3.56,3.14,3.18,3.18,3.94,3.71,3.93,4.99,4.99,Fujii
4.02,4.32,4.2,3.95,4.43,3.97,4.67,4.99,4.35,4.99,3.31,3.56,3.14,3.18,3.18,3.94,3.71,3.93,4.99,4.99,Fujii
4.02,4.32,4.21,3.95,4.43,3.97,4.67,4.99,4.35,4.99,3.32,3.57,3.14,3.18,3.18,3.95,3.71,3.93,4.99,4.99,Fujii
4.03,4.32,4.21,3.95,4.43,3.97,4.67,4.99,4.36,4.99,3.32,3.57,3.14,3.18,3.18,3.95,3.71,3.92,4.99,4.99,Fujii
4.03,4.33,4.21,3.95,4.43,3.97,4.67,4.99,4.36,4.99,3.32,3.58,3.14,3.19,3.18,3.95,3.71,3.92,4.99,4.99,Fujii
4.03,4.33,4.21,3.94,4.44,3.96,4.67,4.99,4.36,4.99,3.33,3.59,3.15,3.2,3.19,3.96,3.71,3.92,4.99,4.99,Fujii
4.01,4.33,4.21,3.94,4.43,3.97,4.67,4.99,4.35,4.99,3.32,3.55,3.14,3.18,3.17,3.95,3.71,3.91,4.99,4.99,Fujii
4.01,4.32,4.21,3.93,4.43,3.97,4.67,4.99,4.35,4.99,3.32,3.55,3.14,3.18,3.18,3.95,3.71,3.91,4.99,4.99,Fujii
4.01,4.31,4.21,3.93,4.43,3.97,4.66,4.99,4.35,4.99,3.31,3.55,3.14,3.18,3.18,3.95,3.71,3.91,4.99,4.99,Fujii
4.01,4.31,4.21,3.93,4.43,3.97,4.67,4.99,4.33,4.99,3.31,3.54,3.13,3.18,3.17,3.95,3.71,3.9,4.99,4.99,Fujii
4.01,4.31,4.21,3.93,4.43,3.97,4.66,4.99,4.33,4.99,3.32,3.57,3.13,3.18,3.17,3.94,3.7,3.9,4.99,4.99,Fujii
4.02,4.32,4.21,3.93,4.43,3.96,4.67,4.99,4.34,4.99,3.32,3.57,3.13,3.19,3.18,3.95,3.71,3.9,4.99,4.99,Fujii
4.01,4.32,4.21,3.94,4.43,3.96,4.67,4.99,4.34,4.99,3.32,3.58,3.14,3.19,3.18,3.95,3.71,3.91,4.99,4.99,Fujii
4.02,4.32,4.21,3.93,4.44,3.96,4.67,4.99,4.34,4.99,3.32,3.58,3.13,3.19,3.18,3.95,3.71,3.91,4.99,4.99,Fujii
4.02,4.32,4.21,3.93,4.44,3.96,4.67,4.99,4.33,4.99,3.33,3.6,3.14,3.19,3.18,3.95,3.71,3.92,4.99,4.99,Fujii
4.03,4.32,4.21,3.93,4.44,3.96,4.67,4.99,4.34,4.99,3.32,3.56,3.13,3.18,3.17,3.94,3.7,3.92,4.99,4.99,Fujii
4.02,4.32,4.22,3.91,4.43,3.96,4.66,4.99,4.33,4.99,3.33,3.55,3.13,3.18,3.17,3.94,3.7,3.92,4.99,4.99,Fujii
4.02,4.3,4.21,3.91,4.43,3.96,4.65,4.99,4.34,4.99,3.32,3.55,3.13,3.19,3.17,3.94,3.7,3.92,4.99,4.99,Fujii
4.02,4.31,4.21,3.92,4.43,3.96,4.65,4.99,4.33,4.99,3.32,3.56,3.13,3.19,3.16,3.94,3.7,3.92,4.99,4.99,Fujii
4.15,4.22,4.47,3.9,4.43,4.01,4.69,4.99,4.37,4.99,3.54,3.6,3.27,3.44,3.26,3.98,3.61,4.01,4.99,4.99,Fujii
4.15,4.24,4.45,3.88,4.42,4.01,4.71,4.99,4.35,4.99,3.55,3.63,3.26,3.4,3.26,3.98,3.6,3.98,4.99,4.99,Fujii
4.11,4.22,4.44,3.87,4.42,4,4.69,4.99,4.32,4.99,3.54,3.61,3.26,3.43,3.26,3.99,3.61,3.97,4.99,4.99,Fujii
4.09,4.22,4.44,3.89,4.41,4,4.72,4.99,4.34,4.99,3.54,3.61,3.28,3.49,3.25,3.99,3.62,4,4.99,4.99,Fujii
4.06,4.22,4.44,3.86,4.42,4.01,4.72,4.99,4.35,4.99,3.52,3.59,3.26,3.44,3.25,3.99,3.63,3.99,4.99,4.99,Fujii
4.01,4.21,4.43,3.85,4.41,3.99,4.71,4.99,4.33,4.99,3.51,3.55,3.23,3.4,3.25,4,3.64,4,4.99,4.99,Fujii
4.01,4.21,4.43,3.85,4.42,3.99,4.72,4.99,4.34,4.99,3.49,3.56,3.23,3.42,3.25,4,3.62,3.99,4.99,4.99,Fujii
4,4.2,4.43,3.86,4.42,3.99,4.72,4.99,4.33,4.99,3.49,3.55,3.24,3.42,3.25,4,3.62,3.99,4.99,4.99,Fujii
3.99,4.2,4.43,3.85,4.41,3.99,4.71,4.99,4.33,4.99,3.47,3.55,3.23,3.41,3.24,3.99,3.62,3.98,4.99,4.99,Fujii
3.98,4.2,4.42,3.84,4.41,3.99,4.71,4.99,4.32,4.99,3.47,3.55,3.22,3.42,3.25,4,3.62,3.98,4.99,4.99,Fujii
3.99,4.2,4.42,3.83,4.41,3.99,4.7,4.99,4.32,4.99,3.46,3.55,3.23,3.44,3.26,4,3.63,3.98,4.99,4.99,Fujii
4.01,4.2,4.41,3.82,4.4,3.98,4.7,4.99,4.32,4.99,3.47,3.57,3.21,3.45,3.25,3.99,3.62,3.99,4.99,4.99,Fujii
3.99,4.2,4.4,3.81,4.4,3.99,4.7,4.99,4.32,4.99,3.48,3.55,3.22,3.46,3.24,3.99,3.62,3.98,4.99,4.99,Fujii
4,4.2,4.38,3.82,4.41,3.99,4.69,4.99,4.32,4.99,3.49,3.55,3.2,3.45,3.26,3.99,3.61,3.99,4.99,4.99,Fujii
