id,date,eyeMoveUp,eyeMoveDown,eyeMoveLeft,eyeMoveRight,blinkSpeed,blinkStrength,walking,roll,pitch,yaw,accX,accY,accZ,fitError,powerLeft,noiseStatus,sequenceNumber
0,2024-02-21T21:32:59.266+0900,0,3,0,0,0,0,false,0.0,0.0,0.0,-0.1875,2.625,-16.6875,0,5,false,6
1,2024-02-21T21:32:59.302+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.1875,2.0,-15.875,0,5,false,7
2,2024-02-21T21:32:59.346+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.125,1.5625,-15.3125,0,5,false,8
3,2024-02-21T21:32:59.413+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.3125,1.5,-15.75,0,5,false,9
4,2024-02-21T21:32:59.527+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.5625,1.9375,-16.5625,0,5,false,10
5,2024-02-21T21:32:59.528+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.625,2.0625,-16.8125,0,5,false,11
6,2024-02-21T21:32:59.562+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.5625,1.75,-16.0625,0,5,false,12
7,2024-02-21T21:32:59.600+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.375,1.5,-15.8125,0,5,false,13
8,2024-02-21T21:32:59.637+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.1875,1.625,-15.875,0,5,false,14
9,2024-02-21T21:32:59.716+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.3125,1.9375,-16.625,0,5,false,15
10,2024-02-21T21:32:59.751+0900,2,0,0,0,0,0,false,0.0,0.0,0.0,-0.375,1.9375,-16.5,0,5,false,16
11,2024-02-21T21:32:59.789+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.5625,1.5625,-16.125,0,5,false,17
12,2024-02-21T21:32:59.866+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.625,1.5,-16.0625,0,5,false,18
13,2024-02-21T21:32:59.903+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.625,1.4375,-16.0,0,5,false,19
14,2024-02-21T21:32:59.941+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.8125,1.625,-16.25,0,5,false,20
15,2024-02-21T21:33:00.016+0900,2,0,0,0,0,0,false,0.0,0.0,0.0,-1.0,1.5625,-16.1875,0,5,false,21
