time,pulse
8e-06,739
0.00044,737
0.000896,734
0.00136,732
0.001864,729
0.002376,726
0.002884,723
0.003392,721
0.003904,720
0.004412,717
0.00492,714
0.005432,712
0.005944,711
0.006452,709
0.00696,707
0.007472,705
0.007984,704
0.008744,701
0.009596,698
0.010444,695
0.01138,692
0.012316,689
0.013252,687
0.014184,684
0.01512,681
0.016056,680
0.016992,678
0.017924,676
0.01886,675
0.019796,673
0.020732,672
0.021664,670
0.0226,668
0.023536,666
0.024472,664
0.025404,661
0.02634,659
0.027276,656
0.028212,653
0.029144,650
0.03008,647
0.031016,644
0.031952,642
0.032884,640
0.03382,637
0.034756,636
0.035692,634
0.036624,632
0.03756,630
0.038496,627
0.039432,626
0.040364,623
0.0413,620
0.042236,618
0.043172,615
0.044104,611
0.04504,608
0.045976,605
0.046912,602
0.047844,599
0.04878,597
0.049716,594
0.050652,592
0.051584,590
0.05252,588
0.053456,587
0.054392,584
0.055324,582
0.05626,579
0.057196,576
0.058132,574
0.059064,572
0.06,568
0.060936,566
0.061872,562
0.062804,559
0.06374,556
0.064676,553
0.065612,550
0.066544,549
0.06748,547
0.068416,545
0.069352,544
0.070284,542
0.07122,540
0.072156,538
0.073092,536
0.074024,533
0.07496,531
0.075896,528
0.076832,526
0.077764,523
0.0787,520
0.079636,516
0.080572,514
0.081504,512
0.08244,510
0.083376,508
0.084312,507
0.085244,506
0.08618,504
0.087116,502
0.088052,501
0.088984,499
0.08992,497
0.090856,496
0.091792,494
0.092724,491
0.09366,489
0.094596,486
0.095532,484
0.096464,482
0.0974,479
0.098336,477
0.099272,476
0.100204,475
0.101224,473
0.102244,473
0.103264,471
0.104284,470
0.105304,468
0.106324,467
0.107344,465
0.108364,464
0.109384,461
0.110404,460
0.111424,457
0.112444,455
0.113464,453
0.114484,452
0.115504,450
0.116524,450
0.117544,449
0.118564,448
0.119584,448
0.120604,447
0.121624,446
0.122644,445
0.123664,444
0.124684,443
0.125704,441
0.126724,440
0.127744,438
0.128764,436
0.129784,434
0.130804,433
0.131824,432
0.132844,432
0.133864,431
0.134884,431
0.135904,431
0.136924,431
0.137944,431
0.138964,430
0.139984,430
0.141004,429
0.142024,429
0.143044,428
0.144064,427
0.145084,425
0.146104,424
0.147124,423
0.148144,423
0.149164,423
0.150184,422
0.151204,423
0.152224,424
0.153244,425
0.154264,425
0.155284,425
0.156304,426
0.157324,425
0.158344,425
0.159364,425
0.160384,424
0.161404,424
0.162424,423
0.163444,422
0.164464,422
0.165484,423
0.166504,424
0.167524,425
0.168544,427
0.169564,428
0.170584,428
0.171604,430
0.172624,431
0.173644,432
0.174664,432
0.175684,432
0.176704,432
0.177724,433
0.178744,433
0.179764,433
0.180784,433
0.181804,434
0.182824,435
0.183844,437
0.184864,438
0.185884,440
0.186904,441
0.187924,443
0.188944,444
0.189964,446
0.190984,446
0.192004,447
0.193024,448
0.194044,449
0.195064,449
0.196084,449
0.197104,450
0.198124,451
0.199144,453
0.200164,455
0.201184,457
0.202204,459
0.203224,461
0.204244,463
0.205264,464
0.206284,466
0.207304,467
0.208324,468
0.209344,469
0.210364,470
0.211384,471
0.212404,470
0.213424,471
0.214444,473
0.215464,474
0.216484,476
0.217504,478
0.218524,480
0.219544,482
0.220564,484
0.221584,486
0.222604,487
0.223624,489
0.224644,490
0.225664,491
0.226684,492
0.227704,492
0.228724,492
0.229744,493
0.230764,495
0.231784,495
0.232804,496
0.233824,499
0.234844,501
0.235864,502
0.236884,504
0.237904,506
0.238924,507
0.239944,508
0.240964,510
0.241984,510
0.243004,511
0.244024,512
0.245044,512
0.246064,511
0.247084,512
0.248104,513
0.249124,514
0.250144,515
0.251164,517
0.252184,518
0.253204,519
0.254224,521
0.255244,522
0.256264,523
0.257284,524
0.258304,525
0.259324,525
0.260344,525
0.261364,525
0.262384,524
0.263404,524
0.264424,524
0.265444,525
0.266464,526
0.267484,527
0.268504,528
0.269524,529
0.270544,530
0.271564,531
0.272584,531
0.273604,531
0.274624,531
0.275644,531
0.276664,530
0.277684,530
0.278704,529
0.279724,528
0.280744,527
0.281764,528
0.282784,528
0.283804,527
0.284824,529
0.285844,529
0.286864,530
0.287884,530
0.288904,530
0.289924,530
0.290944,530
0.291964,529
0.292984,529
0.294004,528
0.295024,527
0.296044,526
0.297064,525
0.298084,524
0.299104,524
0.300124,524
0.301144,524
0.302164,524
0.303184,524
0.304204,524
0.305224,524
0.306244,524
0.307264,523
0.308284,523
0.309304,522
0.310324,521
0.311344,519
0.312364,518
0.313384,516
0.314404,515
0.315424,514
0.316444,515
0.317464,514
0.318484,514
0.319508,514
0.320532,514
0.321552,514
0.322572,513
0.323592,512
0.324604,511
0.325624,511
0.326644,509
0.327664,508
0.328684,505
0.329704,504
0.330724,503
0.331744,502
0.332764,502
0.333784,501
0.334804,501
0.335824,501
0.336844,501
0.337864,500
0.338884,500
0.339904,499
0.340924,499
0.341944,498
0.342964,496
0.343984,495
0.345004,494
0.346024,492
0.347044,490
0.348064,489
0.349084,488
0.350104,488
0.351124,488
0.352144,488
0.353164,488
0.354184,488
0.355204,487
0.356224,487
0.357244,486
0.358264,486
0.359284,484
0.360304,482
0.361324,481
0.362344,479
0.363364,478
0.364384,477
0.365404,476
0.366424,476
0.367444,476
0.368464,476
0.369484,476
0.370504,476
0.371524,476
0.372544,475
0.373564,475
0.374584,474
0.375604,473
0.376624,472
