Recording timestamp,Recording date,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,label
160058561,2024/04/08,582.0,480.0,597.0,487.0,567.0,474.0,-0.17758,0.11709,-0.97712,-0.31228,0.11175,-0.94339,5.406,5.445,drunk
160075216,2024/04/08,584.0,481.0,602.0,491.0,566.0,470.0,-0.17607,0.11814,-0.97726,-0.31267,0.11049,-0.94341,5.394,5.428,drunk
160091870,2024/04/08,585.0,465.0,601.0,479.0,569.0,450.0,-0.17677,0.114,-0.97763,-0.31236,0.10381,-0.94428,5.369,5.41,drunk
160108524,2024/04/08,589.0,463.0,602.0,475.0,575.0,451.0,-0.17675,0.11269,-0.97778,-0.31066,0.10436,-0.94477,5.356,5.388,drunk
160125179,2024/04/08,591.0,477.0,603.0,480.0,579.0,475.0,-0.17676,0.11465,-0.97755,-0.30985,0.11218,-0.94414,5.337,5.399,drunk
160141834,2024/04/08,591.0,479.0,604.0,481.0,577.0,477.0,-0.17689,0.11528,-0.97746,-0.31056,0.11314,-0.9438,5.317,5.377,drunk
160158488,2024/04/08,589.0,479.0,609.0,498.0,569.0,461.0,-0.17559,0.12063,-0.97705,-0.31343,0.10766,-0.94349,5.307,5.344,drunk
160175143,2024/04/08,588.0,481.0,607.0,501.0,570.0,461.0,-0.1769,0.12097,-0.97677,-0.31375,0.10727,-0.94343,5.289,5.319,drunk
160191798,2024/04/08,590.0,483.0,607.0,500.0,574.0,465.0,-0.1771,0.12044,-0.9768,-0.31286,0.10821,-0.94361,5.258,5.286,drunk
160208451,2024/04/08,593.0,483.0,611.0,500.0,575.0,465.0,-0.17624,0.12011,-0.97699,-0.31282,0.10788,-0.94367,5.234,5.263,drunk
160225106,2024/04/08,596.0,483.0,617.0,498.0,574.0,468.0,-0.17456,0.11972,-0.97734,-0.31309,0.10911,-0.94343,5.214,5.255,drunk
160241761,2024/04/08,601.0,482.0,621.0,498.0,581.0,467.0,-0.17354,0.11976,-0.97752,-0.31141,0.10865,-0.94405,5.199,5.234,drunk
160258415,2024/04/08,601.0,481.0,613.0,490.0,590.0,472.0,-0.17627,0.11764,-0.97729,-0.3089,0.11055,-0.94465,5.184,5.232,drunk
160275070,2024/04/08,599.0,482.0,610.0,490.0,587.0,474.0,-0.17752,0.11712,-0.97712,-0.30963,0.11066,-0.9444,5.163,5.215,drunk
160291725,2024/04/08,602.0,486.0,618.0,499.0,586.0,474.0,-0.17442,0.12008,-0.97732,-0.30971,0.11069,-0.94437,5.149,5.198,drunk
160308378,2024/04/08,602.0,489.0,623.0,503.0,581.0,476.0,-0.17265,0.12103,-0.97752,-0.31093,0.11067,-0.94397,5.128,5.178,drunk
160325033,2024/04/08,606.0,493.0,619.0,501.0,594.0,485.0,-0.17343,0.12061,-0.97743,-0.3063,0.11415,-0.94507,5.092,5.2,drunk
160341688,2024/04/08,608.0,493.0,618.0,499.0,599.0,488.0,-0.17333,0.11986,-0.97754,-0.30445,0.11511,-0.94555,5.073,5.185,drunk
160358342,2024/04/08,608.0,492.0,619.0,502.0,596.0,481.0,-0.172,0.12148,-0.97758,-0.30462,0.11371,-0.94566,5.068,5.151,drunk
