Recording timestamp,Recording date,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,label
539868801,2024/04/08,470.0,539.0,460.0,560.0,479.0,518.0,-0.16901,0.11942,-0.97835,-0.28699,0.10579,-0.95207,5.365,5.447,drunk
539885454,2024/04/08,472.0,535.0,462.0,559.0,482.0,512.0,-0.16791,0.11939,-0.97855,-0.28609,0.10412,-0.95253,5.374,5.442,drunk
539902109,2024/04/08,476.0,540.0,471.0,565.0,481.0,514.0,-0.16532,0.12115,-0.97877,-0.28673,0.10448,-0.9523,5.358,5.442,drunk
539918763,2024/04/08,475.0,540.0,473.0,561.0,477.0,519.0,-0.16489,0.11953,-0.97904,-0.28795,0.10573,-0.95179,5.355,5.442,drunk
539935417,2024/04/08,479.0,545.0,480.0,559.0,479.0,532.0,-0.16275,0.11879,-0.97949,-0.28741,0.10949,-0.95153,5.379,5.465,drunk
539952072,2024/04/08,481.0,546.0,480.0,565.0,481.0,527.0,-0.16269,0.12095,-0.97924,-0.28694,0.10835,-0.9518,5.372,5.465,drunk
539968727,2024/04/08,479.0,552.0,481.0,570.0,477.0,534.0,-0.16292,0.12283,-0.97896,-0.28856,0.11061,-0.95105,5.354,5.495,drunk
539985381,2024/04/08,527.0,593.0,525.0,604.0,529.0,581.0,-0.1486,0.13471,-0.97968,-0.27299,0.12649,-0.95367,5.364,5.496,drunk
540002035,2024/04/08,617.0,671.0,653.0,736.0,582.0,606.0,-0.10874,0.17583,-0.9784,-0.25881,0.13338,-0.95668,5.355,5.412,drunk
540018690,2024/04/08,843.0,985.0,811.0,949.0,875.0,1020.0,-0.05843,0.24113,-0.96873,-0.16595,0.2617,-0.95077,5.353,5.38,drunk
540035344,2024/04/08,861.0,1036.0,848.0,1048.0,874.0,1023.0,-0.04626,0.27034,-0.96165,-0.16613,0.26197,-0.95067,5.341,5.427,drunk
540051998,2024/04/08,859.0,1043.0,839.0,1062.0,879.0,1023.0,-0.04928,0.27466,-0.96028,-0.16498,0.262,-0.95086,5.325,5.434,drunk
540068653,2024/04/08,853.0,1047.0,834.0,1069.0,871.0,1026.0,-0.05089,0.27719,-0.95947,-0.16747,0.26331,-0.95006,5.316,5.442,drunk
540085307,2024/04/08,854.0,1047.0,840.0,1068.0,868.0,1026.0,-0.04933,0.27737,-0.95949,-0.1689,0.26342,-0.94978,5.315,5.434,drunk
540101962,2024/04/08,854.0,1045.0,844.0,1065.0,864.0,1025.0,-0.04841,0.27679,-0.95971,-0.17041,0.26335,-0.94953,5.314,5.413,drunk
540118616,2024/04/08,855.0,1050.0,846.0,1070.0,864.0,1030.0,-0.04801,0.27847,-0.95925,-0.17041,0.26471,-0.94915,5.312,5.411,drunk
540135271,2024/04/08,860.0,1052.0,848.0,1075.0,872.0,1028.0,-0.04738,0.28001,-0.95883,-0.16833,0.26436,-0.94962,5.318,5.412,drunk
540151925,2024/04/08,859.0,1052.0,850.0,1074.0,868.0,1029.0,-0.04705,0.28003,-0.95884,-0.16979,0.26449,-0.94932,5.318,5.412,drunk
540168579,2024/04/08,865.0,1047.0,853.0,1065.0,877.0,1029.0,-0.04645,0.27759,-0.95958,-0.16736,0.26485,-0.94965,5.317,5.421,drunk
540185234,2024/04/08,885.0,1024.0,870.0,1039.0,900.0,1009.0,-0.04127,0.27025,-0.9619,-0.16049,0.25969,-0.95226,5.33,5.424,drunk
540201888,2024/04/08,937.0,1051.0,876.0,1020.0,999.0,1081.0,-0.03926,0.26546,-0.96332,-0.12854,0.28269,-0.95056,5.33,5.417,drunk
540218543,2024/04/08,935.0,1057.0,875.0,1029.0,995.0,1085.0,-0.0395,0.26787,-0.96264,-0.12965,0.28362,-0.95013,5.342,5.434,drunk
540235197,2024/04/08,934.0,1058.0,874.0,1026.0,994.0,1090.0,-0.04057,0.26713,-0.96281,-0.13069,0.28501,-0.94957,5.357,5.449,drunk
540251851,2024/04/08,934.0,1060.0,874.0,1026.0,995.0,1093.0,-0.04029,0.26731,-0.96277,-0.13033,0.28569,-0.94942,5.359,5.452,drunk
540268506,2024/04/08,923.0,951.0,873.0,1035.0,974.0,868.0,-0.04042,0.27042,-0.96189,-0.13931,0.21849,-0.96584,5.374,5.473,drunk
540285161,2024/04/08,963.0,873.0,876.0,1032.0,1049.0,713.0,-0.03971,0.26997,-0.96205,-0.117,0.171,-0.9783,5.401,5.532,drunk
540301814,2024/04/08,972.0,880.0,875.0,1027.0,1070.0,732.0,-0.0407,0.26823,-0.96249,-0.1109,0.17671,-0.978,5.404,5.547,drunk
540318469,2024/04/08,972.0,878.0,875.0,1025.0,1070.0,732.0,-0.04058,0.26777,-0.96263,-0.11082,0.17665,-0.97802,5.397,5.547,drunk
540335124,2024/04/08,875.0,1021.0,875.0,1021.0,nan,nan,-0.04052,0.2674,-0.96273,nan,nan,nan,5.399,nan,drunk
540351777,2024/04/08,875.0,1024.0,875.0,1024.0,nan,nan,-0.04083,0.26813,-0.96252,nan,nan,nan,5.398,nan,drunk
540368432,2024/04/08,965.0,895.0,880.0,1023.0,1050.0,767.0,-0.04027,0.26781,-0.96263,-0.11786,0.18713,-0.97524,5.393,5.533,drunk
540385087,2024/04/08,929.0,956.0,887.0,1025.0,971.0,887.0,-0.03813,0.26865,-0.96248,-0.14246,0.22372,-0.96419,5.398,5.486,drunk
540401742,2024/04/08,891.0,1012.0,881.0,1032.0,901.0,992.0,-0.04095,0.27103,-0.9617,-0.16406,0.25479,-0.95298,5.407,5.444,drunk
540418395,2024/04/08,884.0,1016.0,872.0,1029.0,896.0,1004.0,-0.04429,0.27002,-0.96184,-0.16588,0.25772,-0.95187,5.392,5.435,drunk
