,recipe,label,mean_X,mean_Y,mean_Z,var_X,var_Y,var_Z
0,sandwich,Take,-0.12987815418837692,0.408197383226453,-0.29689217535070117,1.3607827887142527,1.419740967919239,1.1824430538935775
1,sandwich,Take,-0.06428480749367088,0.2970204978227849,-0.14183417458227845,0.9902795233504144,0.6886491025980123,0.6418232955848231
2,sandwich,Take,-0.09849919533066112,0.20974308076152318,-0.21736552464929867,1.3689433380517126,1.1153796917766374,0.5807334585025099
3,sandwich,Take,-0.04763595505617978,0.13958786148314617,-0.19489662474157296,0.733893969397689,0.4838218781527922,0.37216118349596095
4,sandwich,Take,-0.009368133226452953,0.25087113444889786,-0.2763156236873748,1.1387659023662324,1.2004680942796921,0.8773154225696014
5,sandwich,Take,0.014069231235431296,0.15896759463869464,-0.20218297892773893,1.183214655347004,0.7120408711550863,0.6185349007060791
6,sandwich,Take,-0.04528677204408819,0.294267729559118,-0.22540700741482952,1.0882813752826266,1.277735059258244,0.7079697245154857
7,sandwich,Take,-0.07754056763157893,0.2594403443859649,-0.22758091515350878,1.0368817339596281,0.6128465854656736,0.7554395257908358
8,sandwich,Take,-0.06924088076152309,0.3595300529058114,-0.24998716781563138,1.524444213772213,1.511129101155419,1.0065464985902342
9,sandwich,Take,-0.030896217257683295,0.2247434910638298,-0.2624822643026005,0.9281004667435881,0.6583810449443349,0.8979847097347134
10,sandwich,Take,-0.16651763066132277,0.3964282454909822,-0.23645731002004,1.1740172682216907,1.1539105292422676,1.061906489935278
11,sandwich,Take,-0.02477353877437325,0.13241810231197776,-0.07205793785515321,0.6786120902420608,0.5515383834164793,0.4735860118857679
12,fruitsalad,Take,-0.1303885740480961,0.2645951819438878,-0.14604288408817642,0.7630320869216412,0.9294015604835049,1.1335775143723625
13,fruitsalad,Take,-0.13867975605210414,0.17262685174348688,-0.11862504717434867,0.7375244768783201,1.0150229881348285,0.809817936785494
14,fruitsalad,Take,-0.03993026232464922,0.35392243424849706,-0.2551635218036074,2.0059441825592534,1.2516895046361016,0.7920810950916952
15,fruitsalad,Take,-0.05467401966480438,0.1543737391620112,-0.2944106074301675,1.7578408424043277,0.7849048328264975,0.690566123719226
16,fruitsalad,Take,-0.07577535032064132,0.1520657277755511,-0.19304769052104195,0.8959559676840059,0.4943038845423769,0.39504307587177157
17,fruitsalad,Take,-0.12810713711428573,0.19904570894285709,-0.08672085485714294,1.3460293392173948,1.462424987302163,0.6158058767318815
18,fruitsalad,Take,-0.072195589018036,0.26622985248496983,-0.19758095488977975,1.1829849403597603,0.6563938812009662,0.436999161071144
19,fruitsalad,Take,-0.028477282160664825,0.179351520470914,-0.25342409202216026,1.1977299829725048,1.4051675090630562,0.7807389575516365
20,fruitsalad,Take,-0.1275306575751503,0.23507594615230457,-0.03709859551102203,0.5722926370726303,0.6433657426676266,0.9754810044116597
21,fruitsalad,Take,-0.14072800827225132,0.14870968020942407,0.06219502539267019,0.6963551409869934,1.344929598913887,0.6529911540012019
22,fruitsalad,Take,-0.07592384436873753,0.25922584681362776,-0.2357162270340678,1.814108161545784,1.692627429615568,1.1953046516585994
23,fruitsalad,Take,-0.089732342962963,0.23994048730864204,-0.22705703227160495,0.9795419908684815,0.8828122600845463,0.8627647407327785
24,cereal,Take,-0.10104528899799589,0.37946411887775533,-0.266697987695391,1.2526043400878437,1.1461058102765118,0.8271089718505327
25,cereal,Take,-0.077653273192389,0.40586426016913313,-0.2698346637843552,1.4172689889121293,1.1606683503562272,1.1138169000019749
26,cereal,Take,-0.09609759210420844,0.3638743381763531,-0.28571983350701424,1.3127127340519011,1.3307438183301872,0.854548748227338
